shaft_hz,rpm,rms,kurtosis,crest,BPFI_h1,BPFI_h2,BPFI_h3,BPFO_h1,BPFO_h2,BPFO_h3,BSF_h1,BSF_h2,BSF_h3,FTF_h1,FTF_h2,FTF_h3,BPFI_sb_plus,BPFI_sb_minus,file,idx,time_min
12.5,750.0,0.15901361405849457,4.2487037026741215,6.874985556950689,0.0014087202486322123,0.0014212516469687653,0.0011225139789559943,0.0017865863179332246,0.0012474401541251888,0.0014212516469687653,0.002451362048422872,0.001278354431614487,0.0013640282735854386,0.00547199625869899,0.0026027313402492568,0.001993982876276844,0.001278354431614487,0.002732207632011811,000001.tdms,0,0.0
12.5,750.0,0.1698981523513794,4.044700374779162,6.401807734865553,0.002103207199944836,0.0024669492719635137,0.0014293822781619265,0.0027275157570046922,0.0022689187261169565,0.0024669492719635137,0.004016544606073796,0.001793224546826685,0.001833712080902099,0.004376854841382423,0.0025453208959394366,0.002970620703932203,0.001793224546826685,0.003173461621605922,000002.tdms,1,10.0
12.5,750.0,0.16806235909461975,4.096512651287004,6.108526383977123,0.0020831014975586305,0.0021653231360536,0.0016152093652394871,0.0026225537204932997,0.0021025034299530197,0.0021653231360536,0.003293663887638735,0.001771598565864511,0.0019529263301606746,0.004556165513485124,0.0033719161691083696,0.0023357712712963824,0.001771598565864511,0.0033361937009713056,000003.tdms,2,20.0
14.453125,867.1875,0.17910034954547882,3.9460495511559377,7.547507446614053,0.0026575740666659057,0.0021876411552801283,0.0018938172623813728,0.002506199771081372,0.002328834285693638,0.002169874359215184,0.003611566883962211,0.0031124773105823916,0.0036494506879124586,0.006008460777371044,0.005215853815288562,0.00269295013673992,0.0029343443404286317,0.002405745842254589,000004.tdms,3,30.0
16.796875,1007.8125,0.23499634861946106,3.3319642017282143,5.467835121859785,0.0043114769780044455,0.0029638263333324117,0.004194523562768408,0.0036495832713156966,0.004212130028944056,0.004253001331535379,0.010455197150792864,0.009879106689476334,0.005489039604461731,0.009808817050337823,0.006677420367804379,0.004404593610477072,0.009879106689476334,0.004752797757681039,000005.tdms,4,40.0
16.796875,1007.8125,0.24489563703536987,3.2800404026641283,6.077372052785003,0.0038811153749507563,0.003043577188336766,0.004553409580394437,0.003621349850379187,0.0037965731251662148,0.004593449354842746,0.009689614945422597,0.011696258758093844,0.005097647647027186,0.011257250714445471,0.0065771182867615805,0.0051204414771421815,0.011908682444874436,0.004711543015420101,000006.tdms,5,50.0
16.796875,1007.8125,0.25045257806777954,3.251002337794345,5.55219463970678,0.003817864267166395,0.0030911364557407485,0.0031271304027573337,0.0036291057704271627,0.003728739077367305,0.004115700947763369,0.011387943773781366,0.010999874695134634,0.0072951358875013445,0.01031689733091244,0.005297999319183869,0.004185560349841802,0.010999874695134634,0.00587457963005178,000007.tdms,6,60.0
16.796875,1007.8125,0.2545758783817291,3.27245622869296,8.216334320555635,0.004002470545730887,0.002803029985090131,0.0032283903355277387,0.004457137331121855,0.004386766560549175,0.004093892998397664,0.010402601683707546,0.012703143000758962,0.0075601137598161495,0.009998538738011247,0.007670389007465363,0.004750998167588956,0.012703143000758962,0.006269781255524317,000008.tdms,7,70.0
16.796875,1007.8125,0.2506132423877716,3.2510325705634995,5.723932580862473,0.004965691109389682,0.003072027288470363,0.003922043698198862,0.004064227986091444,0.004790623221943867,0.0037543722445471115,0.01054249970804567,0.012814325034437999,0.007879772375027717,0.010062894494347432,0.006181114473194962,0.00428677057357914,0.012814325034437999,0.0055033292110323795,000009.tdms,8,80.0
16.796875,1007.8125,0.25095686316490173,3.2569194785871,5.843046819658426,0.0038583972154719644,0.0026494539697198786,0.002979602236421127,0.004138906737680576,0.0057274092958002525,0.003989684702693015,0.011216852043504916,0.011613465799757739,0.006455926020406606,0.0096050453547645,0.005900495926363096,0.004575721022908518,0.011613465799757739,0.006732626094407171,000010.tdms,9,90.0
