HI,regime
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0004056089523589783,0
0.005657732671676392,1
0.01235894489911203,1
0.02037201864261641,1
0.026265169299870654,1
0.03394172330139422,1
0.04167518949626692,1
0.049813671671832586,0
0.05688819389761703,0
0.06428284166129697,0
0.0694608755183752,0
0.0734606372959602,0
0.07545612350219894,0
0.07779622437742331,1
0.08009676074243935,1
0.08296454840000501,1
0.08398137083677214,1
0.08654122579456701,1
0.08886081711177499,1
0.0910633540419544,0
0.09248339973295402,0
0.09300320943244786,0
0.09310786456010763,0
0.09339781527657316,0
0.09277804663112033,0
0.09290834201629095,1
0.09471330421184838,1
0.09840188778007705,1
0.10252272112732708,1
0.10631457041951514,1
0.1096375564649485,1
0.11216114133918127,0
0.11359955325691072,0
0.11287922792931428,0
0.11071537990002148,0
0.10879091022716413,0
0.10710518898865194,0
0.10596946685038362,1
0.10552229223011851,1
0.10633470717702671,1
0.10602702624518738,1
0.1065150818780738,1
0.10754253147086165,1
0.10822231853434049,1
0.10845908117231629,0
0.10862347070783461,0
0.10953312376114399,0
0.11258497390395575,0
0.1155492543387196,0
0.11871013123395319,0
0.12384255920543556,1
0.13263139966205278,1
0.14498419194063428,1
0.1553974634099428,1
0.1658708386279065,1
0.17544549259348607,1
0.18364762280849603,0
0.19082453634867869,0
0.19529156388567268,0
0.20399785698215114,0
0.21988743866172128,0
0.23428582723585656,0
0.25273015630385987,1
0.27488826274826306,1
0.29861503147714225,1
0.288555526644621,1
0.26150222418546176,1
0.21914573412646554,1
0.1870991415393379,0
0.15451243691851912,0
0.12507339232703527,0
0.0932682202339482,0
0.09451991303401842,0
0.10495520313962324,0
