epoch,train_loss,val_loss,val_score
0,6.894775412299416,7.057687265831127,0.43296805024147034
1,6.057785922830755,5.908565529605799,0.434830904006958
2,4.478013808077032,1.8551382349248517,0.39566853642463684
3,1.7432192022150212,1.68010918090218,0.26078709959983826
4,1.690011046149514,1.6990325513638949,0.2579406499862671
5,1.67799664627422,1.689764273794074,0.25921666622161865
6,1.6043039235201748,1.555388289585448,0.28487828373908997
7,1.4563276334242388,0.9498888944324694,0.47394120693206787
8,1.3665667880665173,1.0583938088333398,0.4345129132270813
9,1.2082491462880915,0.9035592267387792,0.4973943829536438
10,1.0912606499411843,1.165909821527046,0.49370265007019043
11,1.6105799891731956,0.844497353361364,0.5143954157829285
12,1.0332476550882512,0.8693127663511979,0.5085655450820923
13,1.007829254323786,0.8898265152646784,0.5104559063911438
14,0.9219334938309409,0.9238053288376122,0.5094186663627625
15,0.8604197447950189,1.2581322611423962,0.48128461837768555
16,0.9432935281233354,0.865836264794333,0.5150477290153503
17,0.8905406377532266,1.063307143094247,0.48833537101745605
18,0.7790763053027067,1.1938229548303705,0.4776100814342499
19,0.7764239636334506,0.9904260258925589,0.4989289939403534
20,0.7382383129813455,1.2126318718257703,0.48396387696266174
21,0.7041944373737682,1.1089456269615574,0.5004066228866577
22,0.716938625682484,1.211047935904118,0.48008838295936584
23,0.7890929850665006,1.3357989495260674,0.470897912979126
24,0.7249834049831737,1.1573899796134548,0.49644145369529724
25,0.6703796088695526,1.3993633880949856,0.4666740298271179
26,0.6932029940865256,1.345530160686426,0.4742248058319092
27,0.6880281350829385,1.5861068378415024,0.4605029225349426
28,0.7872388633814725,1.1573613777495266,0.48831719160079956
29,0.6640155261213129,1.4822835252996076,0.4627462923526764
30,0.62565908648751,1.5389724677069145,0.4594740569591522
31,0.6178906559944153,1.5235855746687503,0.4617761969566345
32,0.5997745042497461,1.5239950481214022,0.46520861983299255
33,0.6046751385385339,1.6746774995536136,0.4480445384979248
34,0.5716048262336038,1.8482227597320289,0.4368087351322174
35,0.5991898558356545,1.8027626255102325,0.4438261091709137
36,0.5653517950664867,1.8342328699011552,0.4463844895362854
37,0.6094960434870287,1.9658097196043582,0.4289994239807129
38,0.5698442594571547,2.357904028474239,0.3958061635494232
39,0.5664906799793243,2.3984346661651346,0.3855236768722534
40,0.4846895933151245,2.3321907896744576,0.3923788368701935
41,0.5134655291383917,2.1051847746497705,0.42272013425827026
42,0.47431819005446,2.345284681571157,0.39313772320747375
43,0.4774040173400532,2.43832416492596,0.38297751545906067
44,0.4755511256781491,2.3970108659643876,0.3880409002304077
45,0.4504471475427801,2.6737802907040247,0.3518023192882538
46,0.44695536114952783,2.66428710284986,0.35604357719421387
47,0.48998201164332306,2.543927880755642,0.3682396113872528
48,0.442550775679675,2.307661924445838,0.3960544168949127
49,0.4627334583889354,2.3704779503638282,0.3915960490703583
50,0.4317346323620189,2.485948924432721,0.37510114908218384
51,0.4089431004090743,2.6195812706361736,0.358556866645813
52,0.4284764284437353,2.5891736390297875,0.3615354001522064
53,0.3984973511912606,2.7253906977804085,0.34562644362449646
54,0.41015898097645154,2.8193759562676415,0.33271652460098267
55,0.394323928789659,2.7383116462774444,0.34579160809516907
56,0.3937601961872794,2.6830466441940843,0.35074979066848755
57,0.3663938614455136,2.697021770895573,0.3469774127006531
58,0.3837519599632783,2.7129596597269963,0.3504028916358948
