rpm,ch1_rms,ch1_kurtosis,ch1_BPFI_raw,ch1_BPFI_nfe,ch1_BPFO_raw,ch1_BPFO_nfe,ch1_BSF_raw,ch1_BSF_nfe,ch1_FTF_raw,ch1_FTF_nfe,ch2_rms,ch2_kurtosis,ch2_BPFI_raw,ch2_BPFI_nfe,ch2_BPFO_raw,ch2_BPFO_nfe,ch2_BSF_raw,ch2_BSF_nfe,ch2_FTF_raw,ch2_FTF_nfe,ch3_rms,ch3_kurtosis,ch3_BPFI_raw,ch3_BPFI_nfe,ch3_BPFO_raw,ch3_BPFO_nfe,ch3_BSF_raw,ch3_BSF_nfe,ch3_FTF_raw,ch3_FTF_nfe,ch4_rms,ch4_kurtosis,ch4_BPFI_raw,ch4_BPFI_nfe,ch4_BPFO_raw,ch4_BPFO_nfe,ch4_BSF_raw,ch4_BSF_nfe,ch4_FTF_raw,ch4_FTF_nfe,bearing_id,file_idx,time_sec
669.4,0.18921403112170918,28.360519842833657,0.00042714881856698164,0.035817933663609254,0.0011044742024497675,0.09261405392441714,0.0003169749607346604,0.026579467443473403,4.7803098972298255e-05,0.0040084583018371,0.22104174763071505,25.509267494480717,0.0005548327040537389,0.037141097121863455,0.0009655396465285043,0.06463426096680039,0.0003468854443764353,0.023220884215394196,7.710718660974452e-05,0.005161637887857435,0.2037584136976377,116.2557154917386,0.0008677961518929743,0.04192530144288409,0.0011105406323628185,0.053652866142375466,0.000491688945161065,0.0237546654211872,0.0001578754694263862,0.007627340397511227,0.2332638960019694,67.25860518122332,0.0009237569472237114,0.040736455744588305,0.0015323810583069463,0.06757597152928235,0.0004977197513009025,0.021948780664668193,0.0001469793734525478,0.006481595359051761,4,1,0
727.8333333333334,0.1890197990997776,32.10694864791997,0.0005276066718650435,0.04404346852262802,0.0003611883228325809,0.03015122320418019,0.001168636667952691,0.09755527184184083,4.500799435906653e-05,0.0037571704235901337,0.22814430021472143,25.675065478427875,0.0006897320518411842,0.044414271851204834,0.0005284669410531523,0.034029844374571454,0.001030273856581803,0.06634295597147301,8.011985014383528e-05,0.0051591988446340244,0.20937219089406234,111.97522269151686,0.0011287369021292057,0.0545107685226508,0.0007966672611990462,0.03847393009201389,0.0011841948230596516,0.05718903117613935,0.0001523076822142998,0.007355486290688123,0.23978466433235543,65.19360927723062,0.0011300046146047339,0.04969911730738297,0.0008031619705339665,0.035324139808366094,0.0015554641388480935,0.06841139735617764,0.00014112840607883654,0.006207016430255464,4,2,600
731.75,0.19620079505724913,38.76874531581795,0.0006163278866071913,0.045406761776700506,0.0004125226032787516,0.030391802775136756,0.0012083698398942194,0.0890243045147105,3.818418293114984e-05,0.0028131456253539648,0.2353204422854694,30.982219225123558,0.0007896985858605857,0.044930762387843555,0.0005748538038644554,0.032706934179241,0.0010981537258157243,0.062480654015837515,7.298543968162482e-05,0.004152586197851319,0.2227738614323839,123.08014182939016,0.001388830423058181,0.055676811104162616,0.000947542201767095,0.03798601132659579,0.001316670844451546,0.052784006366640476,0.00010791342406409774,0.004326140346198671,0.2510977674556829,76.33872629771302,0.0013862663407596832,0.051517623610327044,0.0009548477099651583,0.035484872914255776,0.0016805766369741622,0.06245503629879528,0.00010566456357427858,0.003926797510055704,4,3,1200
776.5,0.21451048559308433,15.529129399443333,0.0005904197555852716,0.04454176644205844,0.000441675272928468,0.033320356685068546,0.0010130575874160302,0.07642592244615884,2.785388453053624e-05,0.002101320640996111,0.36826593827859205,5.352400113407756,0.0037077283237099377,0.1208678421339283,0.0037661711175199183,0.1227730125669719,0.002234341968985911,0.0728370767225951,8.918952182800159e-05,0.002907479756640012,0.20686879489041463,90.93457913203243,0.001180805486521135,0.060332279717243975,0.0009037757759004331,0.04617767577786248,0.0011142752831491323,0.056932974001524,2.1738430073393166e-05,0.0011107071052538085,0.299296349533952,23.114731315857522,0.001452518633951267,0.05442414320593896,0.0011672995911136555,0.04373732537818516,0.0012890638220114728,0.048299686083821486,5.670258881247477e-05,0.0021245784677356066,4,4,1800
977.5,0.22087726192246876,16.687732279130365,0.0007316653145984185,0.05148699934987356,0.0004995677787494285,0.0351543873769757,0.0010078406206269995,0.0709213466097941,6.639601039464469e-05,0.004672261040417861,0.37372421555326074,5.808925591260425,0.0022558584419711813,0.07049689092400503,0.0023714095069121183,0.07410792904135066,0.0047548498466064085,0.14859182861817014,0.0003941354185501581,0.012316961514011758,0.21739230735827578,89.55920888034841,0.0012773960324561735,0.059233419489594645,0.0009214478626821701,0.04272794528968133,0.0015882119955678126,0.07364609328791079,0.0001622820724508842,0.007525091536914424,0.3127978383375354,22.829519083711503,0.001459124608178788,0.0502431374513047,0.0011327791308157046,0.03900583764575174,0.0018710885038420429,0.06442860078922935,0.00021054144165137144,0.007249732156384508,4,5,2400
975.5,0.22601297263005524,20.698197049134635,0.0007907078645377718,0.051308818860285405,0.00052391385898264,0.03399662820433383,0.0010723574361734985,0.06958498316982119,7.610954515378004e-05,0.0049387277412712115,0.3953464845647636,6.16033981686774,0.0026747280082213293,0.07430261896727525,0.0026785247144688676,0.07440808958588559,0.006004004607101276,0.16678827350967645,0.000383445175086371,0.010651916999302303,0.22998663121944307,98.1339842225227,0.0014829366568715776,0.05977989874235057,0.0010086437228816613,0.04066027995300605,0.0017897146250166712,0.07214668176515766,0.00019615730593563295,0.007907461071966687,0.3296787030367788,24.948139468509765,0.0016812993512952176,0.05101492771822527,0.0012264620503287353,0.037213999278871174,0.0021504645827581776,0.06525060225919803,0.0002453582362196714,0.007444797189849117,4,6,3000
976.0,0.22893947235483736,20.384349776136922,0.000818401601534415,0.05169921639524303,0.0005418087697835006,0.03422658115692813,0.0010748507522045446,0.06789935592333483,7.091961875358812e-05,0.004480060534749219,0.4041770161258007,6.058401153706472,0.0027496931534953914,0.07193338466307521,0.002825381726046687,0.0739134365815994,0.006611018404954217,0.17294763575118258,0.000441599597005918,0.01155247218698031,0.2354188846207487,93.30235232643697,0.0015167202236638264,0.05858042779769442,0.0010287802435787726,0.0397346760716883,0.0018136725287412083,0.07004964459558433,0.0002027433600305754,0.007830575856002773,0.3367346920056247,24.069264685074128,0.0017211088927168426,0.050096184127009065,0.001303362584567062,0.03793687447495402,0.0021750541100923285,0.06330913264493811,0.0002651309662887188,0.007717146637947595,4,7,3600
978.3333333333334,0.23813986483238223,25.941544018366397,0.000966356445419658,0.05287253845572781,0.0006866988648022165,0.03757155272141081,0.001193960859188799,0.06532552428382596,0.00010038889229669747,0.005492606370706245,0.39305972959160457,7.865835093853222,0.0027024051119614403,0.07299294652582952,0.002690878955279341,0.072681620835014,0.0050495956819427,0.1363914188726425,0.0004096674094200489,0.011065265965053212,0.24739683799121662,104.076500833771,0.0017874644302928618,0.06018179091233143,0.001367262309492924,0.04603408774894218,0.0021022752841749863,0.0707810960868475,0.0002500604695333984,0.008419237125984507,0.3442553152164336,29.442714011664638,0.0019602408503300826,0.05184116464831283,0.0015648055707180723,0.04138335512216919,0.0023640629834977772,0.06252077562094112,0.0003139059881405003,0.008301659468295836,4,8,4200
977.0,0.23393561651674094,22.893366566677425,0.000907113338525308,0.05218555903072664,0.0006236919167826604,0.03588053439183389,0.001222925791490838,0.0703540157239819,8.624296391466886e-05,0.004961493887489798,0.4076354616860176,6.506627472151852,0.002636307925482561,0.06730415014393161,0.0028612912681263217,0.07304790736091436,0.0063152068558299645,0.1612253357456205,0.0005020072082824417,0.012816093367922056,0.24497240575204327,93.60934786240061,0.0016482574314205828,0.058659529317735826,0.0011239901283166811,0.04000147709209028,0.001982528502193699,0.07055584072049216,0.00022114807120471327,0.00787039786328344,0.3462941604818407,24.880654518376037,0.0018434310953434779,0.05021050480084967,0.0013788060865451241,0.03755526843546886,0.0022893130455859285,0.062355226596968294,0.000294158056014214,0.008012138083717365,4,9,4800
978.6666666666666,0.20736491070989632,37.5618694888425,0.000804233016289356,0.05364580751646189,0.0005768870218845795,0.03848085008689873,0.001275752725363972,0.0850982038256107,7.797538673047039e-05,0.005201294280188399,0.2643554630600095,24.250728253844315,0.0010932203065431249,0.053830386578394555,0.0009025938488901442,0.04444390167126928,0.0013827453291077357,0.06808665660511365,0.00012852057985680946,0.006328379060985335,0.23311232322499903,116.09493594957992,0.0016796353704924428,0.06112014107096479,0.0012979141575750522,0.04722971294997895,0.002108914182318633,0.07674113953201796,0.0002256180747296398,0.008210001288310632,0.2733558525650638,62.28563575072106,0.0017469676465970206,0.05796160279005291,0.001350812403277956,0.04481780307448035,0.0022855318784552135,0.07583030582224778,0.00022065689421223264,0.007321044141904698,4,10,5400
