rpm,ch1_rms,ch1_kurtosis,ch1_BPFI_raw,ch1_BPFI_nfe,ch1_BPFO_raw,ch1_BPFO_nfe,ch1_BSF_raw,ch1_BSF_nfe,ch1_FTF_raw,ch1_FTF_nfe,ch2_rms,ch2_kurtosis,ch2_BPFI_raw,ch2_BPFI_nfe,ch2_BPFO_raw,ch2_BPFO_nfe,ch2_BSF_raw,ch2_BSF_nfe,ch2_FTF_raw,ch2_FTF_nfe,ch3_rms,ch3_kurtosis,ch3_BPFI_raw,ch3_BPFI_nfe,ch3_BPFO_raw,ch3_BPFO_nfe,ch3_BSF_raw,ch3_BSF_nfe,ch3_FTF_raw,ch3_FTF_nfe,ch4_rms,ch4_kurtosis,ch4_BPFI_raw,ch4_BPFI_nfe,ch4_BPFO_raw,ch4_BPFO_nfe,ch4_BSF_raw,ch4_BSF_nfe,ch4_FTF_raw,ch4_FTF_nfe,bearing_id,file_idx,time_sec
689.2,0.15052729475882348,4.113486224844189,0.0003015839994158334,0.048848460395346634,0.0012318435200365965,0.1995253711016769,0.00019563359476487316,0.03168735716875529,1.4425829219499455e-05,0.002336594609341722,0.19604429262884288,3.333056425416749,0.0003728150601712269,0.046422044889701156,0.0009167720150649647,0.11415427160432118,0.00022132747348818825,0.0275591707718941,2.1232533360032304e-05,0.0026438245716490184,0.12516486949846467,4.096688658159411,0.00021625882704285072,0.05029168934642643,0.0008594065956772013,0.19985778209877952,0.00013255298528587218,0.03082562524311489,1.0343725184501198e-05,0.0024054667306628165,0.17066519187234283,3.83124921866716,0.00032705727863059907,0.04553761865949749,0.0013240725598330342,0.1843564269831855,0.00018855803137467775,0.026253761310182623,1.6911805948648945e-05,0.0023547048803118894,1,1,0
740.0,0.1506656366485683,4.133368220481752,0.00030753218474591,0.04976671135602556,0.0001989980037201115,0.03220305614434003,0.0012845012054324343,0.20786572559889774,1.5823275263874825e-05,0.002560617755877568,0.1987696526299586,3.3295373679837676,0.00036281581852340395,0.044030425670750134,0.00027481718376830175,0.0333511301469744,0.0009050810460097606,0.10983838545001834,2.6436140309761547e-05,0.0032082242600880205,0.1261568994397062,4.091690737540551,0.00022264020176697904,0.05143053303977371,0.00014608971643696657,0.03374714866565911,0.0008715420016518663,0.20132873288724665,1.2020708049939813e-05,0.0027768184614338437,0.17217858366355224,3.814291509710438,0.0003332261042038135,0.04602917684898038,0.00022876825062166488,0.03160020818433819,0.0013148556250336153,0.18162359230575637,1.9392642522888867e-05,0.0026787438348741866,1,2,600
740.3333333333334,0.1483925399795742,4.142585106490702,0.00030139008715221054,0.050008836477972746,0.00019826394584639926,0.03289739666289321,0.0012610534705780117,0.20924316853283495,1.5035376419859639e-05,0.002494779068117779,0.20185609381187364,3.3023677514414893,0.00038435722653563226,0.04567133642148831,0.00028896198457660944,0.03433597471178489,0.0008925490098694899,0.10605734272212701,3.0498743259464824e-05,0.00362402022824068,0.12521201598502552,4.083500633631565,0.0002195910241214983,0.05140548019055392,0.00014619858615837157,0.03422457067504241,0.0008528502292291325,0.19964921489637255,1.1424574028184547e-05,0.0026744522743626176,0.17110248697297062,3.80241211026723,0.00032856241199099114,0.04602000088938731,0.00022859974698520293,0.03201875861521617,0.0012874521759152133,0.1803266232483291,1.848527175242422e-05,0.00258913433625041,1,3,1200
782.5833333333334,0.15041299525374005,4.200075900418336,0.0022142980984808246,0.3525306520691447,0.0009040504980209475,0.14393071636985807,0.0013861211241809309,0.22067949391708835,1.6441103423566526e-05,0.0026175305459651714,0.3687334180848725,3.2130740257988335,0.00480918267839669,0.1647859091450467,0.0065400495565503865,0.22409379807321167,0.0036284448915407503,0.12432810941475392,0.00010640692748697502,0.003646017100585153,0.14756862404652826,4.182882902515905,0.001381559430879177,0.23536056108055484,0.0008916621287839706,0.15190233169435804,0.0008149430397189907,0.13883257338766536,1.4544571518050706e-05,0.0024777931637629605,0.25014227484287477,3.5713129309874407,0.001929382264340846,0.13939604613573386,0.0015976293726115668,0.11542721307664233,0.0011590138857345046,0.08373765845878094,3.706345070946417e-05,0.002677799304230179,1,4,1800
985.0833333333334,0.14855047535586732,4.280854213500882,0.00042249976443667554,0.06707680350072032,0.00027421417324572945,0.04353472300852155,0.0009639254135644481,0.153034489004322,2.1286076100190446e-05,0.003379414769088832,0.4208783240148339,3.2112446369879883,0.0038612997175523607,0.10115608376114417,0.003926103014543811,0.10285376283761347,0.008242320546210415,0.21592751885294545,0.000691508087736443,0.018115726610550973,0.1561399001424549,4.128950454786015,0.00038225627356088714,0.05971347199979547,0.00025941067583838977,0.040523369266969936,0.0009196146717355489,0.14365594170565002,3.726559966603504e-05,0.005821378211753335,0.2686536882232986,3.5446053878065937,0.000970463439948354,0.061037881020564295,0.0007288333683750279,0.04584041251987765,0.0018655260067687008,0.11733337883184573,0.0001157431179008727,0.007279732928175618,1,5,2400
986.0,0.1484626275948791,4.209114898645697,0.00040237781495697537,0.06499153413816047,0.0002630224335320615,0.04248303666997356,0.0009320870724909148,0.1505494749953068,2.036936512740587e-05,0.0032900329984445254,0.43933795292428446,3.2173522068290374,0.0043090335108082085,0.10349013498469369,0.004451990688479715,0.10692354008055709,0.009811000287435366,0.23563096957468674,0.0007882704595195088,0.018931905740695795,0.1616901138715608,3.8698576195722443,0.00036707921205208637,0.05642108170071463,0.0002586466828134178,0.039754704552879966,0.0008391964174273163,0.1289867910686677,3.649329713853643e-05,0.005609119862362733,0.28077768703127853,3.447452984299805,0.0010940424032047978,0.06532607214392883,0.0007954126451527782,0.04749467085483417,0.0019328903985905339,0.11541429953240666,0.00011651587884968265,0.006957248352852745,1,6,3000
983.8333333333334,0.14877267191278246,4.260909381571442,0.0003977291158278731,0.06347313580338412,0.00026109003735223254,0.041667061168689776,0.0009483738500579045,0.1513499006775129,2.0191790986584713e-05,0.0032223848855955973,0.4488870523372936,3.25850783510887,0.005076548851163366,0.11518943801211723,0.004775223268735817,0.10835220950981511,0.01009720606574327,0.2291106667749231,0.0008750651125005084,0.0198556660219756,0.168278452844434,3.762029465620365,0.0003733246495130272,0.05466576417461976,0.00026175152333282777,0.038328160397457324,0.0007999814561195663,0.11714093264761806,3.607126534084545e-05,0.0052818995133992195,0.29093681583277997,3.410067994442968,0.0011692353630226764,0.06549757233069191,0.0008234222368854516,0.04612600612735574,0.0020955647250351424,0.11738817221265808,0.000149656605733173,0.008383380000955577,1,7,3600
984.4166666666666,0.1507631760502388,4.261328769618631,0.00040975500141429754,0.06512755667585049,0.0002694788453878308,0.042831688973562126,0.0009557440828192945,0.15190852266983562,1.9941177171052776e-05,0.003169504074162106,0.4494934307818244,3.260241628718312,0.004709275488711296,0.10760146480043152,0.004947705711031445,0.11304931792260281,0.010167069437992778,0.23230570538465065,0.0007846084763141857,0.01792739064610216,0.16831055132469278,3.810835884321737,0.00038862450110025326,0.056472018856329395,0.0002720291424221008,0.03952924948591714,0.0008440455518020876,0.12265041494301548,4.203892306058899e-05,0.006108783283236526,0.2922566353199096,3.4345621556576593,0.0011992482563002622,0.06683705362010385,0.0008734834287029777,0.04868137890031328,0.002049385097384673,0.11421726979592622,0.00016098909092975542,0.008972317821765328,1,8,4200
985.5,0.14796637944691474,4.301229443237404,0.00039777406349415225,0.06334814925705289,0.0002585903609914742,0.04118222450359415,0.0009410256000121628,0.14986454783056666,1.9122540149807444e-05,0.003045390936108123,0.4481360954358233,3.182851935979158,0.0045654670990545685,0.10638956993565873,0.004943357105143363,0.11519558131598295,0.008981733318949251,0.20930229576677237,0.0009244667913448274,0.021542948884976508,0.17005547073012345,3.7597871333730812,0.00037856537415981053,0.05426049082961896,0.0002667902751872886,0.038239554561374935,0.0008163569147862362,0.11700998007745729,4.116446358065298e-05,0.005900180394420578,0.29473410943988776,3.3868755619362103,0.0012204472783873194,0.06750327715081617,0.0008860961708914664,0.04901022474727582,0.0019712279374446465,0.1090291634429198,0.0001550242555983409,0.008574434534019033,1,9,4800
985.0,0.15579917785420896,3.9376720728003254,0.0003816030803954186,0.05958792694388903,0.0002719529348283271,0.04246588260224411,0.00078245492750645,0.12218157937516505,2.318289243911785e-05,0.0036200454660343896,0.2719985312548415,3.1542123950834853,0.0008633208582204356,0.06459341685959091,0.0009103081148863456,0.06810898981026178,0.0010008683231388742,0.07488467839330461,0.00010279113611120447,0.007690803067110251,0.16020442964609594,3.6096915346799943,0.0003640243014075246,0.06329106064473809,0.0002810127426808273,0.04885826157810678,0.0005140457665327176,0.08937453257377667,2.6711446650189415e-05,0.004644183872639879,0.2235199060414164,3.362523210570254,0.0004554095300239792,0.04922660828777833,0.0003770746804676877,0.040759154929508545,0.0007657028068108328,0.08276715714259336,3.869192616365663e-05,0.004182328580294922,1,10,5400
741.6666666666666,0.15443633572551513,3.9595797650618336,0.0003140041283562721,0.04961393594699539,0.00020387094112987868,0.03221244213450301,0.0012510748242393552,0.19767493669472974,1.6370971484907464e-05,0.0025866804200762763,0.26561165787955504,3.178036343598317,0.0007292328444655798,0.056377461663184504,0.0006935352801864566,0.053617659938825495,0.0012860437726818958,0.09942487374479876,0.00010984726368338458,0.008492362822267315,0.15362129808120206,3.640800682746737,0.00027300749527350317,0.05076075777303484,0.00019432781909696983,0.036131708925651596,0.0007775268394661726,0.14456691572015715,2.7548079280956428e-05,0.005122062227969561,0.21772975602882996,3.4021531812585994,0.00037198184605119163,0.042836199033119894,0.00028260821407305063,0.032544227184575454,0.001201251176990917,0.1383321123130052,4.03842050005171e-05,0.004650511474042201,1,11,6000
741.6666666666666,0.1541909532865294,3.9530002099418486,0.0003097542303148069,0.04938184112695423,0.00020266174853931097,0.03230887358247842,0.0012037013759903525,0.1918972665943616,1.4307737149324192e-05,0.002280977412563763,0.25946478085278885,3.1620202169885556,0.0006829234560396162,0.05493769617257707,0.0006407820751294691,0.051547637798889864,0.0011801863358276272,0.0949399493769387,8.909763749181203e-05,0.007167448847935944,0.14898041495647832,3.671899099529765,0.0002658704121050871,0.05117075771333665,0.00017714801789897217,0.03409479915998778,0.0007629207258425658,0.14683556288746544,1.7729286677358893e-05,0.0034122677503461117,0.20980427816215913,3.417051766431535,0.0003612502969700716,0.04293836893052484,0.0002701544297014233,0.0321106741448472,0.001174481860651734,0.13959942969694333,3.408123055050035e-05,0.004050910029023161,1,12,6600
741.3333333333334,0.15298037024746197,3.9338234235666434,0.0002988773180094672,0.048568982415989274,0.00019618278815970743,0.03188063400698329,0.0011628531219674343,0.18896915031680503,1.4012947928739417e-05,0.002277170532979554,0.2544664261970034,3.146402933123746,0.000621492385881478,0.05260654470337818,0.0005851644557091099,0.04953154824966726,0.0010761705928548707,0.09109301688577288,7.558476602339604e-05,0.006397911644668898,0.1469453964852376,3.6527218793687095,0.00025396674204554247,0.050782524913545415,0.0001768055694207944,0.035353578825510094,0.0007322037391914358,0.14640954294957387,1.9517383298515333e-05,0.0039026448723996072,0.2090850811604591,3.3565420042006258,0.0003481009211648206,0.04329848309188069,0.0002690733141472142,0.03346864554134039,0.0010930144054320662,0.13595443986307135,2.4921097146431904e-05,0.0030998070898955936,1,13,7200
741.8333333333334,0.1555497462797008,3.9672992921999173,0.0003207206096258278,0.05008038476973571,0.0002130009263291478,0.03326000271488265,0.0012458569938050721,0.19454003186953192,1.527898432550337e-05,0.0023858068080023676,0.2543834248600695,3.1996342785623253,0.0006362458973560986,0.052928986873764586,0.0005957221303819673,0.04955783440085704,0.0011934060785008251,0.09927887146545791,7.190847137801807e-05,0.00598203077378651,0.14750093956469343,3.674311132542823,0.0002570777578728336,0.05045058114386121,0.00018013278792355396,0.03535040879850285,0.0007963166394968506,0.1562742633573752,1.7176445762793298e-05,0.0033708154213309607,0.20875447227609495,3.420322734078781,0.00036285486427897263,0.044022275749219235,0.0002725839352999333,0.033070426624776494,0.0012177902654145637,0.147744743550077,2.724572360136084e-05,0.003305505521469245,1,14,7800
