epoch,train_loss,val_loss,val_score
0,6.789252086119219,7.162894452555796,0.43267276883125305
1,5.704080646688288,6.042338864187176,0.43433254957199097
2,3.584192926233465,2.6684132479549794,0.39350903034210205
3,1.4484780051491477,1.3411985917037792,0.37937816977500916
4,1.2451077049428767,2.466534202018481,0.4136688709259033
5,1.1053042303432117,2.417151933305719,0.4222065210342407
6,0.9922019839286804,2.60570069645228,0.4305495321750641
7,0.9339151382446289,3.2619706057430653,0.4335855543613434
8,0.9739307002587752,2.2895656757140426,0.43874111771583557
9,0.9218526049093767,2.3632729294594754,0.4391268193721771
10,0.9022154428742148,3.447819774070483,0.4340251684188843
11,1.0272124409675598,3.474811082475641,0.4343867301940918
12,0.8990030451254412,2.7189933637554726,0.4351179897785187
13,0.8653204982930963,3.522721269157495,0.43535107374191284
14,0.9189742695201527,3.628333445345418,0.4354875683784485
15,0.8288135907866738,3.1025062732482223,0.4361547529697418
16,0.7910361560908231,3.918778280193886,0.4359477162361145
17,0.7881739898161455,3.4706985066446028,0.43632543087005615
18,0.7884604876691644,3.145337951317262,0.4367199242115021
19,0.8508172306147489,4.7143421923176625,0.435074120759964
20,0.8811114755543795,4.671472785178195,0.43584346771240234
21,0.7837481336160139,4.763831427927768,0.43620163202285767
22,0.782074283469807,4.935360983516393,0.4363080859184265
23,0.7704048373482444,5.393880436929424,0.43592149019241333
24,0.7259446545080706,4.689160668448116,0.43711501359939575
25,0.7407285029237921,5.95137851157885,0.43551117181777954
26,0.7356782880696383,5.230807293666882,0.4375986158847809
27,0.696352324702523,6.536517368273788,0.4361134171485901
28,0.7121680487285961,5.830853419357471,0.4377641975879669
29,0.7426617579026655,6.232097572155213,0.43838071823120117
30,0.713588535785675,6.409354113460926,0.44084131717681885
31,0.6876617074012756,6.359111400132768,0.44191887974739075
32,0.6859331293539568,5.650994483004795,0.444198340177536
33,0.6830702911723744,7.259085258741058,0.44246289134025574
34,0.6514875130219893,7.645880516995205,0.44508326053619385
35,0.6396307349205017,7.274586023909323,0.44642317295074463
36,0.6461185812950134,6.759564121117752,0.4466931223869324
37,0.6624445021152496,7.979517379503571,0.44394057989120483
38,0.6193888918919996,7.321881026364444,0.4476413130760193
39,0.6188885813409631,8.71849586186784,0.45060640573501587
40,0.59470888430422,7.7448580559719815,0.44799110293388367
41,0.5666233572092924,8.100008043010583,0.4514527916908264
42,0.6012774678793821,7.941517422708233,0.4517921805381775
43,0.5509967641396956,7.179357100068853,0.45617255568504333
44,0.5854680240154266,8.510155613502759,0.4600318670272827
45,0.5505318587476556,7.87214592065704,0.4430442154407501
46,0.5442012412981554,8.043465389294571,0.4582732617855072
47,0.5250515233386647,6.456842358192701,0.4605488181114197
48,0.5284054468978535,7.794209340984902,0.4633258879184723
49,0.5187822580337524,6.63127363397834,0.459955096244812
50,0.5377551425587047,6.789065586047226,0.4642336070537567
51,0.5224613601511175,7.014637614903825,0.4645364284515381
52,0.49431138959797943,5.987949639223935,0.46622994542121887
53,0.5126953260465101,5.870068078630426,0.46807295083999634
54,0.49475543065504596,5.799498643767968,0.4684981405735016
55,0.502188582311977,6.333821371699987,0.4675058126449585
56,0.4851060536774722,6.859362870119931,0.46426600217819214
57,0.4880274940620769,8.100928253002381,0.4710015654563904
58,0.47949936985969543,8.413828892654248,0.476702481508255
59,0.4758028117093173,7.362077402264885,0.47542691230773926
60,0.4677686528726058,7.296820522694105,0.47775158286094666
61,0.46393204819072376,7.761022932074043,0.4774484634399414
62,0.480456525629217,8.112830258487316,0.4783221185207367
63,0.4614476371895183,9.493173492088747,0.48435983061790466
64,0.44993603229522705,7.889614769581998,0.48923152685165405
65,0.43050270730798895,8.576286390926061,0.48931944370269775
66,0.43877324732867157,8.15824203276902,0.48742419481277466
67,0.4087366488846866,8.994020108426556,0.4887818396091461
68,0.43412434783848847,6.626822471618652,0.4916568398475647
69,0.44384233247150073,7.91154213165969,0.4936113655567169
70,0.4322627999565818,7.200643925184615,0.49519985914230347
71,0.41011960127136926,8.08280385478159,0.49811819195747375
72,0.41028510440479626,7.074111059810338,0.49594151973724365
73,0.3719586445526643,7.508141603362694,0.4956628084182739
74,0.37372094121846283,8.563844691501574,0.4968419373035431
75,0.3851113698699258,8.906880485877561,0.5035771727561951
76,0.3981148979880593,8.069809452871258,0.5018125176429749
77,0.38264399766921997,8.263554776652475,0.4974188208580017
78,0.39248078248717566,9.866086327627803,0.5010826587677002
79,0.49387081373821606,7.846724703070823,0.5021570324897766
80,0.3722493892366236,8.514615980426917,0.5011806488037109
81,0.36182737621394073,7.246314284506808,0.504365861415863
82,0.3982175588607788,6.571795324261269,0.5014386773109436
83,0.34661571410569275,8.385603765423378,0.5018829107284546
84,0.3624173673716458,6.692453566561924,0.5058571696281433
85,0.32878463105721906,8.216467535897587,0.5058584809303284
86,0.36270392482930963,7.3216931310932285,0.5036911964416504
87,0.39426778527823364,7.8343672913111995,0.5046658515930176
88,0.35692146149548615,7.100099456444215,0.5076891183853149
89,0.3291649588129737,7.924805984068453,0.5076173543930054
90,0.3734416677193208,6.676115293181344,0.5081572532653809
91,0.3469822569326921,7.696240875158417,0.507122278213501
92,0.38737166740677575,7.7149275126082175,0.5073012113571167
93,0.3341034271500327,7.3280340366149215,0.50836181640625
94,0.32254708084193146,7.507140266761351,0.5082573294639587
95,0.35923551700331946,7.523843122332283,0.5073368549346924
96,0.3671795522624796,7.881365197428157,0.5074954628944397
97,0.365799370137128,7.298640454753062,0.5078453421592712
98,0.3370991186662154,7.213765197925353,0.5080286860466003
99,0.3496996895833449,7.239007049731994,0.5074960589408875
100,0.3185197561979294,7.803256795647439,0.5075937509536743
101,0.33756926926699554,7.439171019564854,0.5075914859771729
102,0.3316786370494149,7.620545258682765,0.5068212747573853
103,0.3600000508806922,7.624328281102556,0.5073370933532715
104,0.3042591471563686,7.762185193179699,0.507330596446991
105,0.3302050232887268,7.884223680817679,0.5073993802070618
106,0.3683346699584614,7.619036760223046,0.5067548751831055
107,0.32410442558201874,7.537075739228324,0.507541835308075
108,0.35278223048556934,7.468512438656239,0.5082329511642456
109,0.31033762205730786,7.480923266893022,0.507999837398529
110,0.30253770676526154,7.761232301090541,0.5078340172767639
111,0.37117244032296265,7.769547451747937,0.5078443288803101
112,0.404206552288749,7.66739010542966,0.5080358386039734
113,0.3334984210404483,7.6975600424777255,0.5079766511917114
114,0.3161822123961015,7.710221494181773,0.5079442262649536
115,0.3499177193099802,7.687894896175084,0.5079942941665649
116,0.31832500343972986,7.689522603924355,0.507993757724762
117,0.3212896653197028,7.698936151654533,0.5079805254936218
118,0.3337412286888469,7.70254744840472,0.5079804062843323
119,0.3493175479498776,7.703212470151065,0.5079804062843323
