ch1_rms,ch1_peak,ch1_p2p,ch1_std,ch1_skewness,ch1_kurtosis,ch1_crest_f,ch1_shape_f,ch1_impulse_f,ch1_energy,ch1_kurt_rms,ch1_total_power,ch1_low_band,ch1_mid_band,ch1_high_band,ch1_bhigh_band,ch1_mean_freq,ch1_freq_std,ch1_spectral_entropy,ch2_rms,ch2_peak,ch2_p2p,ch2_std,ch2_skewness,ch2_kurtosis,ch2_crest_f,ch2_shape_f,ch2_impulse_f,ch2_energy,ch2_kurt_rms,ch2_total_power,ch2_low_band,ch2_mid_band,ch2_high_band,ch2_bhigh_band,ch2_mean_freq,ch2_freq_std,ch2_spectral_entropy,ch3_rms,ch3_peak,ch3_p2p,ch3_std,ch3_skewness,ch3_kurtosis,ch3_crest_f,ch3_shape_f,ch3_impulse_f,ch3_energy,ch3_kurt_rms,ch3_total_power,ch3_low_band,ch3_mid_band,ch3_high_band,ch3_bhigh_band,ch3_mean_freq,ch3_freq_std,ch3_spectral_entropy,ch4_rms,ch4_peak,ch4_p2p,ch4_std,ch4_skewness,ch4_kurtosis,ch4_crest_f,ch4_shape_f,ch4_impulse_f,ch4_energy,ch4_kurt_rms,ch4_total_power,ch4_low_band,ch4_mid_band,ch4_high_band,ch4_bhigh_band,ch4_mean_freq,ch4_freq_std,ch4_spectral_entropy,file_idx,time_sec,bearing_id
0.15622142,1.0061264,2.0012856,0.15507336,-0.016709114911326192,1.067121269569058,6.440387026012772,1.3050092434252256,8.404764600236367,37486.28,0.0006355885952424545,0.003840237,0.005166482736418876,0.01919328461557094,0.8214326420350261,0.15418873465915117,6921.216650239725,2009.473404683481,6.097479,0.17317867,1.1101723,2.178669,0.17312263,0.016343213482201087,0.7750297591234534,6.410559994676377,1.293991909690552,8.295212769745039,46065.95,0.0006971014827184099,0.004788826,0.021791747500244804,0.3157550432900743,0.5983635528605538,0.06408173419007347,4828.004324757439,3096.616760294936,6.3622026,0.12352248,0.86812973,1.6716003,0.12333047,-0.012292033042625881,1.29779658628763,7.028111081089767,1.3154098120667568,9.244846276435425,23435.986,0.00030212779227736954,0.0024271358,0.007695284044391039,0.02428204465577186,0.854062782126536,0.11395038438030626,6777.114058160506,1833.0282490698496,6.2613487,0.15903266,1.0956764,2.0900726,0.15901361,0.007887333615057652,1.2487030048724863,6.8896315867796725,1.3124324261732294,9.04217589893382,38847.566,0.0007987381433047885,0.0040424415,0.02658099046269463,0.10281833403611086,0.807616957926494,0.06297887201838595,6055.865120107908,2299.9754100346213,6.4180975,1,0,2
0.15810855,1.0954857,2.055645,0.15721828,-0.008718523044689116,1.1149954001798879,6.928693645911098,1.3064301064953299,9.051853977758402,38397.41,0.0006967780638612527,0.0039566807,0.0054817065515108164,0.0366296413708351,0.8171844176057369,0.1406858695402785,6792.330247473474,2279.7040700530856,6.1724787,0.20103696,1.1731148,2.2529602,0.20095421,0.003100538841889445,0.3725747082960629,5.835318924776342,1.2709933670938185,7.416651648304655,62078.76,0.0006085790567523805,0.006461187,0.026713143098501337,0.47157832984047926,0.45385236182222305,0.0478512417645696,3851.6550528082266,3172.8029091209874,6.352042,0.124713294,0.935936,1.7894745,0.124426164,-0.009734301972010513,1.3754085053396805,7.504700922679804,1.3178346419110583,9.88995485316863,23890.031,0.00033272291281385996,0.0024783579,0.00973626958676772,0.04580038935755808,0.8315358418570346,0.11292311418111523,6656.709556911105,2127.253790795352,6.331093,0.1699429,1.0837555,2.156353,0.16989815,-0.0030349208021903497,1.0446998799934555,6.377174272793572,1.301684065359373,8.301066132963989,44360.586,0.0008713721000662815,0.004619998,0.041982051738806654,0.19495110046105987,0.7058881483589581,0.057175130539151076,5416.809303868857,2744.9431774123664,6.5701423,2,600,2
0.15687868,0.98552704,1.9664764,0.155953,-0.014351410038991541,1.1588112566747863,6.282096704446584,1.3079431148776224,8.216625131628687,37802.375,0.0007018889592853568,0.003889274,0.007432048390704049,0.03852812941541255,0.8146598135331619,0.13935964407986173,6757.126381848404,2300.691833837685,6.193981,0.19900483,1.1834145,2.3600578,0.19892657,0.0032172586268922284,0.40930284922759563,5.946662026173361,1.2724588958643293,7.566882995940913,60830.09,0.0006419470793582858,0.0063244,0.027058052701945216,0.4700621342364521,0.4549053914055953,0.04796877504939333,3866.5843212789105,3156.579201569843,6.4166174,0.12358148,0.8213997,1.6054153,0.12327611,-0.010198981090270778,1.421184707579016,6.646624655357966,1.3197816970217162,8.7720935671857,23458.379,0.00033148512485454084,0.002429747,0.012077879095958243,0.04646676128756168,0.8277713273461279,0.11367882062275489,6638.731713146859,2148.5453974422876,6.348777,0.16809979,1.030159,2.0498276,0.16806236,0.005784368967017158,1.0965127158967327,6.128258646858416,1.304204257520887,7.992501018469483,43403.582,0.000875552846655725,0.0045146225,0.042095980291195136,0.1953810221620107,0.7048532253671749,0.05766562036697012,5420.936090237777,2736.7969383168806,6.590863,3,1200,2
0.1605566,1.0465622,1.9964218,0.1596362,-0.013638426216712386,1.0886245553009513,6.518338069510949,1.305041807634859,8.506703697062669,39595.652,0.0007234204342107888,0.0040723486,0.005709101457444213,0.04360586974656302,0.8160205328812669,0.13465182502683581,6669.862282178202,2324.212984667409,6.2529297,0.22269103,1.294899,2.588749,0.22262937,0.003328940327348162,0.38437526747816886,5.814778398669546,1.2724650391257404,7.39910222260378,76172.23,0.0009452927475670381,0.007921954,0.025457146622638697,0.5620912580836038,0.3741786073175941,0.03827000470823909,3311.2397469980124,3066.7898986841997,6.3675356,0.12683201,0.861454,1.6598701,0.12652247,-0.01100345018850612,1.3408389748762737,6.792086801507432,1.3152420345652016,8.933238063828522,24708.646,0.0003469701415456099,0.0025575142,0.012417094369095646,0.06834364675909434,0.807577354560768,0.11165828658724808,6485.814094511311,2305.310613811894,6.413568,0.17913654,1.3553619,2.4992943,0.17910035,-0.006185582238071545,0.9460493031880954,7.566082858799936,1.2980620606523052,9.821245106814755,49290.094,0.0009742054166301488,0.0051244674,0.04585621178581939,0.2618000837312195,0.6395826876516061,0.05275792705002705,4977.906065517436,2929.7488485400227,6.66492,4,1800,2
0.17806508,1.0807037,2.1465302,0.17727,-0.0056607831605897255,0.7785678306962724,6.069150429535752,1.290555352388895,7.832574571334714,48702.215,0.0007827290592257198,0.0050266692,0.007774514018772596,0.07040214909819666,0.8324805990919851,0.08933965447902112,6017.801255029335,2336.0504666406264,6.5239744,0.32319763,1.6643524,3.2938004,0.32315356,0.010327279307427242,0.04769507040199006,5.1496429642561505,1.2557615738319765,6.466723753487076,160445.52,0.0005204106554925197,0.016708272,0.030889737082726413,0.7483148897819,0.20451003796356537,0.016284286499248058,2148.855808161133,2377.681873178799,5.3755813,0.13676922,0.849247,1.673317,0.13642001,0.005690560494952766,1.071310265709208,6.209342842687891,1.3046812894070001,8.1012134264274,28732.137,0.0003748596971603943,0.002976815,0.030212526200569058,0.13795511849074812,0.7513992408930744,0.0804303447910197,5782.790470037893,2631.3085501079504,6.5965033,0.23504023,1.289463,2.5688171,0.23499635,0.0012577262011164905,0.3319643752411423,5.486137540271852,1.269267955410798,6.963378578872905,84854.65,0.0010131186551954065,0.008830232,0.055623403379006474,0.38693758367940906,0.5236243338858645,0.03381095454091122,3838.7248491372625,2858.450469354302,6.39886,5,2400,2
0.18235098,1.2449265,2.3571014,0.1815617,-0.0021240723551952355,0.7449198194657431,6.827089520118326,1.2883545067855344,8.795711551520972,51074.883,0.0008236485142850244,0.0052702217,0.007921069423729934,0.07021589603989961,0.8293251772304778,0.09253367948400232,6021.8143114481245,2359.815423376667,6.530956,0.32857952,1.7210007,3.3021927,0.32853583,0.0016105572758926563,0.026053272236862934,5.2376992224722665,1.2544054034971885,6.570198206582229,165833.47,0.00030368561145671744,0.017263494,0.03178410059818469,0.7388184609684734,0.2109926849209285,0.01840352277686831,2176.221850806312,2402.2217665159937,5.405122,0.1417589,0.8919716,1.7773628,0.1413728,0.00014712320184267098,0.9749160647474544,6.29217328742043,1.2988056130721077,8.17230998418168,30866.822,0.0003937028987593128,0.0031975633,0.02751183152219348,0.14485410777772606,0.7384940249324599,0.08913726393312948,5774.203796640556,2680.03974711292,6.628364,0.24493629,1.4927864,2.80056,0.24489564,0.0036761590146938325,0.28004038526438313,6.0945906516817505,1.2664345529382632,7.718400187335807,92150.45,0.001007936539846258,0.009593734,0.0567895388368146,0.38183329829758644,0.5217618968443521,0.03961016335267856,3836.8388282878036,2871.8767954923887,6.389997,6,3000,2
0.18420151,1.3358116,2.5950432,0.18345886,-0.0038584985083670673,0.7788275182773785,7.251903765458075,1.2903055228377192,9.357171479709004,52116.777,0.0008966315582640678,0.0053817425,0.008312068005994353,0.06957069805556759,0.8209207865706174,0.10117890536350486,6053.0339015224345,2393.7501526140986,6.6336346,0.32932603,1.7521858,3.485012,0.3292886,0.0006377000129932568,0.05937225552386094,5.320520222514393,1.2560319460764224,6.6827433692440055,166587.84,0.0006983735811255155,0.01734481,0.03425255484061197,0.7191064381124602,0.21368929770961154,0.03294929302282863,2300.8766605949168,2546.1790359090555,5.542016,0.14264938,1.19524,2.0588875,0.14221857,0.012913146840913827,0.9270352477202151,8.378865726787849,1.2964377085568675,10.862677483218663,31255.83,0.0003838626255792719,0.00323385,0.028596042226607925,0.14692944842129635,0.7281173679897561,0.09635434663180245,5772.300069382821,2709.544071262079,6.6865644,0.25049776,1.3953209,2.7601242,0.25045258,-0.008594032920078138,0.2510027173045617,5.570193127893331,1.26574975852366,7.050470606589279,96382.66,0.0009883113856803095,0.010032281,0.05715993335907503,0.3719884645862805,0.5266248486303983,0.04421956750251758,3851.5413915318723,2875.140792060703,6.40341,7,3600,2
0.18304265,3.4072876,5.8856964,0.18226983,0.004682902105514894,1.0662464169013965,18.61472002428167,1.2879652088008833,23.975111762974905,51463.086,0.0011969243994842743,0.005313091,0.008627930801969438,0.07486945294449418,0.810254469348039,0.10624118517066844,6042.015173590276,2465.3586993743547,6.5894556,0.32989746,6.5457344,11.047363,0.32986483,-0.0024973756410245174,0.2616471998868586,19.841723969592746,1.257557542837509,24.952109640936794,167166.45,0.003099074352594236,0.017410157,0.03186788160989834,0.7301595579855669,0.21032807613036783,0.02763875042943282,2241.7732740421634,2501.3610356051195,5.5311832,0.14367752,1.2795448,2.3388863,0.14327869,0.010057086517690238,0.903729343248346,8.90567188351861,1.295395090026148,11.536363631374217,31708.002,0.0003851178505698107,0.0032848923,0.03296500053396277,0.16535024435897538,0.6966809734275728,0.10500087532655124,5674.267645361301,2852.5133288906572,6.7094164,0.2546168,2.0871162,3.957367,0.25457588,0.002142368408728805,0.2724562626091096,8.197087805207847,1.265401766797214,10.372609391342644,99578.43,0.0011451041719498852,0.010366827,0.059277076760545375,0.3959490880104934,0.49936341639498333,0.04540432106479313,3722.268826586061,2904.545948843493,6.3577347,8,4200,2
0.17822503,1.0983467,2.1595001,0.17739908,-0.006210490791289683,0.772782928140872,6.162696326759692,1.2897084631478355,7.948081608476648,48789.746,0.0007797084875325628,0.005029152,0.008725875597175758,0.0767689466128069,0.8217573999604157,0.09274361892974241,6016.011601089205,2362.7578924602044,6.595192,0.33285224,1.6137123,3.2122612,0.3328131,-0.001785517525172254,0.04809353916337855,4.848134083655932,1.2554627291571845,6.086651648004928,170174.38,0.0005903270668787638,0.0177209,0.028217367446196354,0.7482226411721099,0.20603779063349256,0.017520088636234006,2135.851454622204,2358.951428307444,5.3954754,0.14445417,1.0196686,1.9319534,0.14395507,0.003736320136056142,0.8712003221802349,7.058768917922841,1.293647994976176,9.131562257734249,32051.719,0.0003793484516936572,0.0033114105,0.03301609168341468,0.16440750149720687,0.6969460848384689,0.10562722357311949,5684.364961640972,2836.837397497773,6.7174273,0.2506748,1.4400482,2.7685165,0.25061324,-0.007735177527576362,0.25103293675013205,5.744686491915084,1.2654261617746698,7.269476578091897,96518.95,0.0009912278876059394,0.01004459,0.056518963405298585,0.3913883772480375,0.5023967816423912,0.04968908595059855,3810.8733660344487,2927.325266667752,6.4263186,9,4800,2
0.17798758,1.0986328,2.1195412,0.17724662,-0.0027071723127454627,0.8024832475912915,6.172525296870752,1.2918313557569325,7.973861722745307,48659.83,0.0008053686576796784,0.0050277235,0.009386941444766893,0.07518059027004753,0.8184944566997595,0.09693347885818879,6099.050935016747,2368.687008425156,6.5972767,0.33186564,1.746273,3.399849,0.33183324,-0.0022283790605964605,0.04283684973500623,5.2619881006306946,1.255119043172885,6.604421470070604,169167.06,0.0005195970487967664,0.017622208,0.029984224593950625,0.7377481158517267,0.2117167630994649,0.02054838935619726,2190.1072680149896,2410.248986594884,5.473517,0.1465831,0.99897385,1.884079,0.14607844,0.005535170474170434,0.8559399824708773,6.815068580139081,1.2937523114289682,8.817010728162023,33003.42,0.00039516535761041985,0.0034122476,0.034601175439991305,0.15111882626328407,0.7021507020702059,0.11212660069811507,5765.177179006516,2808.050427059219,6.7409143,0.25101203,1.4716148,2.845955,0.25095686,-0.004937906468186733,0.25691939229727767,5.862726394759422,1.2656995480421116,7.42045014817112,96778.805,0.0010199409083166994,0.010071002,0.055978714547595496,0.3743758354804348,0.5146437060183351,0.05499440937837769,3909.029600192488,2942.263320593029,6.4701777,10,5400,2
