bearing_id,file_idx,time_hr,shaft_hz,rpm_est,E_BPFO,E_BPFI,E_BSF,E_total
1,1,0.0,12.890625,773.4375,9.40709702041598e-05,0.00017386419242706221,7.229203287177913e-05,0.00026793516263122204
1,2,0.16666666666666666,12.890625,773.4375,9.303974127282653e-05,0.00015866468543673445,7.23582805879903e-05,0.00025170442670956097
1,3,0.3333333333333333,12.890625,773.4375,9.04425173452335e-05,0.00017275085574390176,7.75665315109494e-05,0.00026319337308913527
1,4,0.5,13.28125,796.875,0.0007992498066331932,0.0023689668822734814,0.00015881249518210537,0.0031682166889066745
1,5,0.6666666666666666,13.28125,796.875,0.0010562994372744366,0.0024306309895706923,0.0001550749449113512,0.0034869304268451288
1,6,0.8333333333333334,13.0859375,785.15625,0.0009636321555906894,0.0023314534162573045,0.00018169391742935798,0.003295085571847994
1,7,1.0,13.4765625,808.59375,0.0011678531371666552,0.002383534390239624,0.00017954001911866385,0.0035513875274062793
1,8,1.1666666666666667,13.57421875,814.453125,0.0011930153382225346,0.0024310926672734038,0.00018511734901072114,0.0036241080054959384
1,9,1.3333333333333333,13.28125,796.875,0.0010454744414635114,0.002407885321094646,0.00020298910304945562,0.0034533597625581573
1,10,1.5,12.890625,773.4375,0.00011007769683791521,0.00019787913662260535,0.0001282956290126537,0.00030795683346052056
1,11,1.6666666666666667,12.890625,773.4375,0.00010531791681265231,0.0001783450060599762,0.00011240212948748768,0.00028366292287262853
1,12,1.8333333333333333,12.98828125,779.296875,9.997820824239194e-05,0.000950174959971063,0.00011181914339168756,0.001050153168213455
1,13,2.0,12.98828125,779.296875,0.00010197873635108981,0.0009329753618828166,9.956630385261741e-05,0.0010349540982339065
1,14,2.1666666666666665,12.890625,773.4375,0.00011313548959206979,0.00017416306829122827,0.00010642131680728244,0.00028729855788329806
1,15,2.3333333333333335,12.98828125,779.296875,0.00010763836458618016,0.0012017057473537153,0.00010848889861558581,0.0013093441119398956
1,16,2.5,13.37890625,802.734375,0.0011700696224736075,0.0024920840942445964,0.00021479284424073271,0.003662153716718204
1,17,2.6666666666666665,13.0859375,785.15625,0.0015191363957824246,0.0024049174776273373,0.00019842827896823713,0.0039240538734097614
1,18,2.8333333333333335,13.57421875,814.453125,0.001531445016132347,0.0024111543911048174,0.000216808089064884,0.003942599407237164
1,19,3.0,13.28125,796.875,0.0014018020813789727,0.0021663997804381675,0.00021750810903044542,0.0035682018618171402
1,20,3.1666666666666665,13.28125,796.875,0.001476960139453671,0.0021338981317221466,0.0002332568180994182,0.0036108582711758177
1,21,3.3333333333333335,13.28125,796.875,0.0016026330738194636,0.0021691532480745406,0.00020596982421561543,0.003771786321894004
1,22,3.5,14.6484375,878.90625,0.00016081589239570193,0.00219289505912451,0.0005845399617050443,0.0023537109515202118
1,23,3.6666666666666665,12.890625,773.4375,0.00011272438056965519,0.00017503297270052255,0.00011865619894559505,0.00028775735327017774
1,24,3.8333333333333335,12.79296875,767.578125,0.00011309276748324446,0.00015305154923030408,0.00013101078720562396,0.00026614431671354857
1,25,4.0,12.98828125,779.296875,0.00010514386267642675,0.0011118676950375502,0.00011158853007280705,0.001217011557713977
1,26,4.166666666666667,12.98828125,779.296875,9.84488600741495e-05,0.0010532280559795767,9.744144764028349e-05,0.0011516769160537263
1,27,4.333333333333333,12.98828125,779.296875,9.499108883126855e-05,0.0010703434477553364,0.0001041997068078171,0.0011653345365866049
1,28,4.5,12.98828125,779.296875,0.00010807098164698314,0.0010915153024372158,0.00010672428914471562,0.001199586284084199
1,29,4.666666666666667,13.671875,820.3125,0.0015081034032206491,0.0025906519720153747,0.00024797714450534066,0.004098755375236024
1,30,4.833333333333333,13.28125,796.875,0.0015297226701548499,0.002295775526548466,0.0002463328284267681,0.003825498196703316
1,31,5.0,13.28125,796.875,0.0012491327675637819,0.002347357356118945,0.00021579213104665445,0.003596490123682727
1,32,5.166666666666667,13.28125,796.875,0.0011708224865039124,0.0023771482422892147,0.00023125716591432637,0.003547970728793127
1,33,5.333333333333333,13.28125,796.875,0.0014330954846982402,0.0024305765770546686,0.00018267653424158708,0.0038636720617529086
1,34,5.5,13.28125,796.875,0.0012263783236808677,0.0024030907827558273,0.00020790978243803056,0.003629469106436695
1,35,5.666666666666667,12.890625,773.4375,0.00010791668646374598,0.00018392663278507168,0.00013746786668259446,0.00029184331924881767
1,36,5.833333333333333,12.79296875,767.578125,0.00010076192235569923,0.00015261632873785918,0.00013048442357283397,0.0002533782510935584
1,37,6.0,12.890625,773.4375,0.00010396387231185837,0.0001822108986274693,0.00011835159024582069,0.00028617477093932766
1,38,6.166666666666667,12.98828125,779.296875,9.971040197423796e-05,0.0010867554928521974,0.00010092167776738401,0.0011864658948264354
1,39,6.333333333333333,12.98828125,779.296875,0.00010789211899419152,0.0010383351127322311,0.00012195115488009171,0.0011462272317264227
1,40,6.5,12.98828125,779.296875,0.00010887990036246087,0.00120388766572986,0.00011567388205850225,0.0013127675660923209
1,41,6.666666666666667,13.4765625,808.59375,0.0013852704310286022,0.0025524129624694405,0.0002228178731592257,0.003937683393498042
1,42,6.833333333333333,13.28125,796.875,0.0014637664920451193,0.0025584556281563297,0.00023445931187651847,0.004022222120201449
1,43,7.0,13.28125,796.875,0.0016848653307662102,0.0024605524373908444,0.00022348311782769396,0.004145417768157055
1,44,7.166666666666667,13.28125,796.875,0.0013869832240651558,0.002493303525506157,0.0002077411422680294,0.0038802867495713127
1,45,7.333333333333333,13.37890625,802.734375,0.0014021329055598154,0.0023671293295064073,0.0002013251933623021,0.003769262235066223
1,46,7.5,14.0625,843.75,0.0012887095385023474,0.0025039811367896106,0.0002493356458251493,0.0037926906752919582
1,47,7.666666666666667,12.890625,773.4375,0.00011969077636978878,0.00016919749905187223,0.00013858074927099292,0.000288888275421661
1,48,7.833333333333333,12.890625,773.4375,0.00011188340674118502,0.00018279226910697432,0.00011748467089410273,0.00029467567584815933
1,49,8.0,12.890625,773.4375,0.0001080712836068027,0.00018502731281837853,0.00011003051208077155,0.00029309859642518126
1,50,8.166666666666666,12.890625,773.4375,9.45082387428421e-05,0.00017185646586550073,0.00010976354508835997,0.00026636470460834286
1,51,8.333333333333334,12.98828125,779.296875,0.00010538337600774797,0.0011388456904601074,0.0001072384644218474,0.0012442290664678554
1,52,8.5,12.98828125,779.296875,0.00011064755221940327,0.0011736325437993087,0.0001123294130653729,0.001284280096018712
1,53,8.666666666666666,12.98828125,779.296875,0.0014661196977055232,0.0014147636969111853,0.00023905543899442518,0.0028808833946167085
1,54,8.833333333333334,13.28125,796.875,0.001568417128312868,0.002500719754211691,0.00020634312819173403,0.00406913688252456
1,55,9.0,13.28125,796.875,0.0013293044400005689,0.0024101113159483334,0.00024652394076306956,0.0037394157559489023
1,56,9.166666666666666,13.28125,796.875,0.0016443730131373109,0.0024204317616607378,0.00023931739451442968,0.004064804774798049
1,57,9.333333333333334,13.37890625,802.734375,0.0015564392007171694,0.0023963684902357264,0.00021264524032426428,0.003952807690952896
1,58,9.5,13.28125,796.875,0.0016894172509213038,0.0024684461270863705,0.0002474947703413968,0.004157863378007674
1,59,9.666666666666666,12.890625,773.4375,0.0001220950627438125,0.00018594083578525784,0.0001380177679391216,0.00030803589852907034
1,60,9.833333333333334,12.890625,773.4375,0.00010938117338074648,0.00017700371079870905,0.00013461730428284462,0.00028638488417945555
1,61,10.0,12.890625,773.4375,0.00010819451813530628,0.00020907586967124366,0.00012369460753772432,0.0003172703878065499
1,62,10.166666666666666,12.890625,773.4375,0.00010423604754446714,0.00019180910268261288,0.00012092829006176911,0.00029604515022708
1,63,10.333333333333334,12.98828125,779.296875,0.00010302637524501065,0.0011814154246974566,0.00010615973760030645,0.0012844417999424672
1,64,10.5,12.98828125,779.296875,0.00010984621181332372,0.0011119501007319653,0.0001123695450908641,0.001221796312545289
1,65,10.666666666666666,13.18359375,791.015625,0.0014529667392124866,0.0024842897347697925,0.00022277117168647095,0.003937256473982279
1,66,10.833333333333334,13.4765625,808.59375,0.0015691677288934309,0.002465817534225345,0.00026164508111740253,0.0040349852631187755
1,67,11.0,13.28125,796.875,0.0016547328599301303,0.0025327221915467752,0.0002446780730720715,0.004187455051476906
1,68,11.166666666666666,13.28125,796.875,0.0014695674046923141,0.0024109707206298333,0.0002521616734135054,0.0038805381253221474
1,69,11.333333333333334,13.28125,796.875,0.0021914521204331374,0.002475646826884321,0.0002963986689074747,0.004667098947317459
1,70,11.5,13.28125,796.875,0.0015552740938076482,0.002547433215292813,0.000294118794414715,0.004102707309100461
1,71,11.666666666666666,12.890625,773.4375,0.00014394016128497727,0.00020767368930796765,0.00018243918735078333,0.0003516138505929449
1,72,11.833333333333334,12.79296875,767.578125,0.00010695111014713212,0.0001592175953432363,0.00013007357662989813,0.0002661687054903684
1,73,12.0,12.890625,773.4375,0.0001039565035421784,0.0001870772157637322,0.0001161094002591819,0.00029103371930591063
1,74,12.166666666666666,12.98828125,779.296875,0.0001114654596238775,0.0010373289522277104,0.00012839766679997617,0.0011487944118515878
1,75,12.333333333333334,12.98828125,779.296875,0.00010396207381069706,0.001129258409312667,0.00011291144824856448,0.0012332204831233642
1,76,12.5,12.98828125,779.296875,0.00010257756294627105,0.0011178212317624276,0.00012240860185606597,0.0012203987947086987
1,77,12.666666666666666,15.13671875,908.203125,0.00016804380551434424,0.0023224897959191757,0.0008987793514856851,0.00249053360143352
1,78,12.833333333333334,13.57421875,814.453125,0.001943777805286668,0.00246854562111593,0.00031492836623695804,0.004412323426402598
1,79,13.0,13.8671875,832.03125,0.001602606134792023,0.0026763040348802176,0.00037726638486371134,0.00427891016967224
1,80,13.166666666666666,13.37890625,802.734375,0.0017402524501409261,0.0025278949632867895,0.0003399965589386979,0.004268147413427716
1,81,13.333333333333334,13.28125,796.875,0.001570622984850889,0.002489991573262762,0.0003629973959317302,0.004060614558113651
1,82,13.5,13.28125,796.875,0.001580787135917304,0.002484579032103367,0.0004992234419002202,0.004065366168020671
1,83,13.666666666666666,13.28125,796.875,0.0016709395301113016,0.002502491250404364,0.0004417049777300144,0.004173430780515666
1,84,13.833333333333334,12.890625,773.4375,0.00011555408652746819,0.00021048850015696423,0.00012380008026827431,0.0003260425866844324
1,85,14.0,12.890625,773.4375,0.00012058536909244564,0.00018963068524001527,0.0001299113563685717,0.00031021605433246093
1,86,14.166666666666666,12.98828125,779.296875,0.00011321902526070611,0.0010676259304925302,0.00013290948403027,0.0011808449557532364
1,87,14.333333333333334,12.98828125,779.296875,0.00011470501988565555,0.0011117750386414019,0.00012252987983446748,0.0012264800585270574
1,88,14.5,13.18359375,791.015625,0.00011038393786408929,0.002260086858111232,0.00011723635284477857,0.002370470795975321
1,89,14.666666666666666,12.98828125,779.296875,0.00011662743086051321,0.0010740080037365933,0.00012051295861472055,0.0011906354345971066
1,90,14.833333333333334,13.76953125,826.171875,0.001727199055176935,0.002646358967010996,0.0004296085068299377,0.004373558022187932
1,91,15.0,13.28125,796.875,0.001579338625282119,0.0021349999190647053,0.0004585045906259932,0.0037143385443468243
1,92,15.166666666666666,14.0625,843.75,0.0018075240026936199,0.0024253301821714835,0.0005793549122511649,0.0042328541848651036
1,93,15.333333333333334,13.8671875,832.03125,0.001523204162049526,0.002209220662926576,0.000533221260537292,0.003732424824976102
1,94,15.5,13.28125,796.875,0.0017981083621890139,0.002124780566338626,0.0005828351129086062,0.00392288892852764
1,95,15.666666666666666,13.96484375,837.890625,0.002112890654932617,0.002526944304634355,0.0007961308413376043,0.004639834959566972
1,96,15.833333333333334,12.890625,773.4375,0.00013335296366778415,0.00022133363310742664,0.0001631905221380069,0.0003546865967752108
1,97,16.0,12.890625,773.4375,0.00011879010909885576,0.00021681627882885808,0.00013226818261504925,0.00033560638792771384
1,98,16.166666666666668,12.890625,773.4375,0.00012615105614468134,0.00023478300313342615,0.00014006920411121926,0.0003609340592781075
1,99,16.333333333333332,12.890625,773.4375,0.00012095787139046739,0.0002129241305127803,0.00011831690105784884,0.0003338820019032477
1,100,16.5,12.890625,773.4375,0.0001299984152419993,0.0002436396736236309,0.0001526237796411735,0.00037363808886563016
1,101,16.666666666666668,12.98828125,779.296875,0.00012580068332306566,0.0015012911803091507,0.00014963870537791497,0.0016270918636322163
1,102,16.833333333333332,14.16015625,849.609375,0.002146777684978492,0.0037007137527858627,0.0009876148155555154,0.005847491437764355
1,103,17.0,13.28125,796.875,0.001655284622587758,0.003611248707252395,0.0006885632338767989,0.005266533329840153
1,104,17.166666666666668,13.28125,796.875,0.002014115035161832,0.0029033279283026125,0.0007025508004616408,0.004917442963464445
1,105,17.333333333333332,13.28125,796.875,0.002229695427462664,0.003006151710083666,0.0007480844128997641,0.00523584713754633
1,106,17.5,13.28125,796.875,0.0017841275600825324,0.003388057173471828,0.000945577465430176,0.00517218473355436
1,107,17.666666666666668,13.8671875,832.03125,0.002297665081735942,0.003452324799103397,0.0009521965963937308,0.0057499898808393395
1,108,17.833333333333332,12.890625,773.4375,0.00021078425762113958,0.0003404160272144262,0.00023445221858268942,0.0005512002848355658
1,109,18.0,12.890625,773.4375,0.00022639724014699006,0.0003821191867288108,0.00023546205712554142,0.0006085164268758009
1,110,18.166666666666668,13.28125,796.875,0.002896350339545561,0.005521804887863756,0.003052581043388746,0.008418155227409317
1,111,18.333333333333332,12.59765625,755.859375,0.00021301515578594861,0.0004124053986643534,0.00020883562327418117,0.000625420554450302
1,112,18.5,12.79296875,767.578125,0.00018711189118501018,0.00035596323959686616,0.0001954142972077256,0.0005430751307818763
1,113,18.666666666666668,12.890625,773.4375,0.00017207509018632731,0.00026197179543122144,0.00019900800352737493,0.00043404688561754875
1,114,18.833333333333332,13.671875,820.3125,0.0035220902000804933,0.0040291644544191724,0.0013173960197060538,0.007551254654499666
1,115,19.0,13.0859375,785.15625,0.0019877530222693956,0.004115120219934664,0.0013980376318068273,0.00610287324220406
1,116,19.166666666666668,13.37890625,802.734375,0.0026228966162307513,0.003896360359975878,0.0017537165304347692,0.006519256976206629
1,117,19.333333333333332,13.671875,820.3125,0.0038531534076076497,0.0049112444076344075,0.001983945091712116,0.008764397815242058
1,118,19.5,14.55078125,873.046875,0.0045212712622046064,0.007065933051868866,0.0026459502457891982,0.011587204314073472
1,119,19.666666666666668,14.16015625,849.609375,0.01953237107469317,0.02487423487460231,0.014050953962364799,0.04440660594929548
1,120,19.833333333333332,12.79296875,767.578125,0.0005631682048688283,0.000931806209417645,0.0007781366986510336,0.0014949744142864732
1,121,20.0,12.79296875,767.578125,0.0006436970923270914,0.0014866742638548894,0.0010982620058833726,0.002130371356181981
1,122,20.166666666666668,12.890625,773.4375,0.0006485406493643713,0.001362126699926385,0.0009319920881239874,0.0020106673492907563
1,123,20.333333333333332,12.79296875,767.578125,0.0005294023338607749,0.0010827685617537514,0.0008711656050856458,0.0016121708956145261
1,124,20.5,12.890625,773.4375,0.000496085768305467,0.0009884698789607387,0.0006048627396585934,0.0014845556472662057
1,125,20.666666666666668,12.890625,773.4375,0.00045693994943751993,0.0010500325708434732,0.000599385789844617,0.001506972520280993
1,126,20.833333333333332,12.890625,773.4375,0.004579888825929472,0.004736107681922052,0.002534353178291447,0.009315996507851525
