bearing,file,rpm,dei_raw,dei_corrected,dei_norm
1,1,736.0,0.005167354944704409,0.007718192544821588,0.027955374495808663
1,2,740.0,0.004319712800409276,0.006109948891858587,0.02220480576251917
1,3,741.0,0.004148268502073816,0.004800827919437877,0.0175238047722611
1,4,784.0,0.007451938038768611,0.0037908296275594618,0.013912371525034451
1,5,986.5,0.005271408203169599,0.003079954016223338,0.011370506020839229
1,6,986.0,0.0017486858602843176,0.0026682010854295066,0.009898208259675427
1,7,984.0,0.001904454511714721,0.0025555708351779594,0.00949547824154302
1,8,984.5,0.0017765865326926855,0.0027512209211936938,0.010195060836030253
1,9,986.0,0.0016603033723014671,0.0031627083549952235,0.011666409264237012
1,10,986.0,0.006908178296836425,0.0042205913517254215,0.015449063014038705
1,11,743.0,0.00586808871745801,0.005652216928282302,0.02056810157710583
1,12,742.0,0.005916951437961244,0.006436937093012284,0.023374011760779863
1,13,741.0,0.005761343121006174,0.006221511639024813,0.02260371872851907
1,14,742.0,0.005945150426478909,0.005893357455452799,0.021430343547295345
1,15,741.0,0.005893907913818185,0.005277438256833079,0.019228012029126582
1,16,742.0,0.001528447533879356,0.0043820278665425375,0.016026308739714758
1,17,985.0,0.001738353162416512,0.00366621720461301,0.013466797061329855
1,18,985.0,0.0017603586399553416,0.003601714093818102,0.01323615441495366
1,19,985.0,0.007838515581333942,0.003848180785241496,0.014117441057612206
1,20,984.0,0.007398245202410494,0.004371946983821198,0.015990262703484807
1,21,984.0,0.008264797815042498,0.005222680656293957,0.01903221623351434
1,22,984.0,0.008687659832160514,0.006443077786508536,0.02339596893123423
1,23,741.0,0.006445306958653586,0.00742727831176943,0.02691515755506311
1,24,741.0,0.0056069890986285165,0.00759108776707338,0.02750088816258179
1,25,742.5,0.00561739355314269,0.007061240093101062,0.025606321091393432
1,26,742.0,0.005622693987163179,0.006502850747194208,0.023609698062502297
1,27,745.0,0.00570951950868218,0.0055712849760080774,0.020278714609269968
1,28,746.0,0.005165069474356864,0.004500207133462935,0.016448880279806604
1,29,988.0,0.0015851554949431706,0.0029348350672912128,0.010851606730424236
1,30,989.0,0.0020492380557267107,0.002087828820575646,0.007822981291555193
1,31,987.0,0.0016378232802667782,0.001731221985357082,0.006547868460917228
1,32,985.0,0.0016925870205782559,0.0018948565205553166,0.007132973609669819
1,33,985.0,0.0023246182672525006,0.0025731821429128584,0.009558450686934651
1,34,985.0,0.002618414744357787,0.003763069943881233,0.01381311170907813
1,35,741.0,0.006179900093608334,0.0058413048628762725,0.02124422000139747
1,36,742.0,0.006575981827387469,0.00690932006456191,0.025063103299444965
1,37,742.0,0.00642361712022536,0.0073694292930563884,0.0267083078294946
1,38,745.0,0.006497612953691954,0.007309023534702841,0.026492316014660715
1,39,745.0,0.006491882251510433,0.006743931896863631,0.024471727717598573
1,40,745.0,0.0064398673112730795,0.0057799795291204326,0.02102494007686293
1,41,986.0,0.0016464081330587377,0.00395319127080228,0.014492925216259955
1,42,984.0,0.0019507986041786352,0.0030704875491056063,0.011336656939749029
1,43,984.0,0.0035298831089668557,0.002703377611254828,0.010023988348522136
1,44,985.0,0.0037631874834313218,0.0027545040297690692,0.010206800190006105
1,45,985.0,0.00411103765667259,0.0033021504805941784,0.012165010036635785
1,46,987.0,0.003802154423975096,0.004298767667264499,0.015728596699742695
1,47,743.0,0.0064981507495437555,0.006202349358475559,0.02253520049673122
1,48,744.0,0.006166924656152666,0.00674329534608047,0.024469451614084
1,49,744.0,0.006043847588933314,0.007006686730132465,0.025411255584494006
1,50,745.0,0.006208833301642072,0.006932142103547201,0.025144707665535223
1,51,745.0,0.005953443355740196,0.006559221924285526,0.02381126349560245
1,52,746.0,0.005980812722146541,0.005939921960348408,0.021596843433951487
1,53,991.0,0.001986044974175528,0.0048871455853514165,0.017832449342266653
1,54,987.0,0.006382367220837653,0.004289176894652361,0.01569430314166781
1,55,987.0,0.005295186107162962,0.004089699875480148,0.01498103664915089
1,56,987.0,0.006594102580967794,0.004330650135707539,0.015842598285155978
1,57,984.5,0.0070097984359570225,0.004884965136613248,0.017824652749806828
1,58,988.0,0.007017911836637448,0.005650747665932545,0.020562847961390355
1,59,974.0,0.008580776312888541,0.007045241214242135,0.025549114179763886
1,60,744.0,0.007026076504276283,0.007346827230405596,0.026627490028940538
1,61,743.0,0.006800116340981443,0.007421092952045771,0.02689304067235974
1,62,744.0,0.005883766813866129,0.006973637086464612,0.02529308055102034
1,63,743.0,0.005648469354095306,0.006212852287722578,0.022572755637349732
1,64,743.5,0.005645266558952669,0.005141715218436518,0.018742709531863584
1,65,741.0,0.0015365791746152606,0.0036595465410203436,0.013442944886060513
1,66,983.0,0.001831268952701319,0.002272327616636159,0.008482690413366693
1,67,987.0,0.0019691771571538745,0.001670492358425899,0.006330718594868398
1,68,985.0,0.0017263529583022759,0.0016681318005854365,0.006322277989438073
1,69,985.0,0.0019024305540367148,0.002123193591665565,0.007949434485705809
1,70,984.0,0.0027611019944559826,0.002992383922233727,0.011057383165642445
1,71,984.0,0.006737027330971845,0.004648028951344228,0.016977444171503014
1,72,741.0,0.005702878180954114,0.005760096349557689,0.020953844139066917
1,73,742.0,0.00580231620711065,0.006332265315932641,0.02299973871613077
1,74,742.0,0.005697186795307626,0.006428884337870984,0.023345217664905722
1,75,743.0,0.00535141850494936,0.0059881199985187105,0.021769184316999517
1,76,743.0,0.0055671674354835264,0.0051497753328778925,0.018771529942258433
1,77,742.0,0.0023164929218419355,0.004040148428717332,0.014803856406643157
1,78,984.0,0.001669538624975023,0.0025946164528067857,0.00963509297435706
