shaft_hz,rpm,rms,kurtosis,crest,BPFI_h1,BPFI_h2,BPFI_h3,BPFO_h1,BPFO_h2,BPFO_h3,BSF_h1,BSF_h2,BSF_h3,FTF_h1,FTF_h2,FTF_h3,BPFI_sb_plus,BPFI_sb_minus,file,idx,time_min
12.5,750.0,0.1493617594242096,4.113483869484542,6.4705810286987635,0.0003288324783314525,0.00023048547068432667,0.0001904788800217322,0.0002718264092313687,0.00023935956171186877,0.00023048547068432667,0.00029151371498954795,0.00028697865134610917,0.00022943001996133624,0.0002667635743772624,0.00029344704513406024,0.0002953766936284325,0.00028697865134610917,0.00027158407668706496,000001.tdms,0,0.0
12.890625,773.4375,0.14937634766101837,4.13336577990612,6.672460618144966,0.00026834306979683914,0.00021690857801969103,0.00019443306573504012,0.00027905386210386223,0.00025789034105163207,0.00021690857801969103,0.0002556060773935548,0.00038806632193176473,0.00020616074486071295,0.00028671600679975435,0.0002580008568773247,0.00028694341169090197,0.00038806632193176473,0.000263462336326163,000002.tdms,1,10.0
12.890625,773.4375,0.1471731960773468,4.142584785583485,6.733919052923539,0.00024339845813753543,0.00022263500876683082,0.00018717354996036225,0.00025473764722273477,0.0002446513566729822,0.00023520805978599342,0.0003028644463167731,0.000317291064321493,0.00021639580982717359,0.00027204792949686064,0.000289796925698849,0.0002762410728164519,0.0003167927252147241,0.00030060167531161,000003.tdms,2,20.0
16.796875,1007.8125,0.14920295774936676,4.2000768797901955,6.345992311273094,0.00022643521754842224,0.00018660570417182557,0.00016842846685085543,0.0002879786947580338,0.00021696067546674263,0.00018660570417182557,0.00025887367110147285,0.00023437957356088902,0.00020246485691414827,0.00024669540942510066,0.0002450911512992961,0.0002471872742253803,0.00023437957356088902,0.0003565984253266221,000004.tdms,3,30.0
16.796875,1007.8125,0.14740914106369019,4.280852777521668,5.873544093178037,0.0002372470264964758,0.0001878625150343692,0.00020226522226694782,0.0002532952506148068,0.000220115603979339,0.0001878625150343692,0.00022696021846772336,0.00021670261625073836,0.00021270555749243906,0.00026715867501839354,0.0002451576310806978,0.0002435551832584804,0.00021670261625073836,0.0003306069962541232,000005.tdms,4,40.0
12.5,750.0,0.14739283919334412,4.209110560521306,5.929081584889286,0.0002347438895970431,0.0003705466338707338,0.00017178646210045818,0.0002769136684995007,0.0002599402737611715,0.0002102483037023945,0.0002612875989371501,0.000282167869073613,0.00021036445562241737,0.00026702865718587304,0.0002454577765282652,0.00026331422644308526,0.000282167869073613,0.00030006845365803406,000006.tdms,5,50.0
11.328125,679.6875,0.1476387083530426,4.26091022191218,6.093415070409713,0.0002607235347215067,0.00023230613502076567,0.0001749317290624351,0.00028408095858969246,0.00026603254597431847,0.00023230613502076567,0.00024654981690772537,0.0002487425831933557,0.0002284872576690352,0.00026675387207566266,0.0002387080102688142,0.00023802560106224026,0.0002487425831933557,0.00024149469911791555,000007.tdms,6,60.0
13.28125,796.875,0.14970876276493073,4.261330507620525,7.009994142404759,0.0002448918885845702,0.00020864298917602913,0.00019874783281998142,0.00024631639677185816,0.00021865445607347755,0.00019897017602387964,0.00031973573679745993,0.00037183671557649244,0.0002368448544047857,0.0002578657502399287,0.0002543139976092162,0.0003942452160655656,0.00037183671557649244,0.00023839535164875314,000008.tdms,7,70.0
16.796875,1007.8125,0.1468815803527832,4.301230133899995,6.280840851467213,0.0002466960713617161,0.00018282892165035492,0.0001566159581765792,0.00027986490776358517,0.00021202119874115115,0.00019735903875645763,0.00025514351628946105,0.0002337725725968876,0.0001962161156019243,0.00026414263102343954,0.00024462867658637237,0.00023862642407460193,0.0002337725725968876,0.0003524005496194878,000009.tdms,8,80.0
13.28125,796.875,0.1547292023897171,3.9376695508532515,6.212896923746167,0.00029962953637472874,0.00024359334475183552,0.00019341961428649067,0.00029443614553869456,0.0002589702270165978,0.0002128066240834421,0.00029192958600757424,0.00028596020034125756,0.0002497504556579105,0.0002839684950880666,0.0003161193572413767,0.00032188931706742354,0.00028596020034125756,0.0002832227175851916,000010.tdms,9,90.0
13.28125,796.875,0.15341530740261078,3.9595784251410264,6.241216015459917,0.00027755373608237706,0.0002509236764834384,0.0001970476333004034,0.00030873877871813216,0.0002702121957993478,0.0002275892613765943,0.000296753716891923,0.0002867308749373473,0.0002374723783974707,0.0002807660501882979,0.00029457931375641945,0.0003152835558971217,0.00026094101715613116,0.0002868891035184358,000011.tdms,10,100.0
13.28125,796.875,0.15314392745494843,3.952999773342752,6.57846606822891,0.0002949468979207035,0.0002566438075324709,0.00019417445227943065,0.000310901763431478,0.0002564154699273997,0.0002566438075324709,0.00028186797529070794,0.0002685327626389853,0.00025221544476611556,0.00027315762785433726,0.0003025287815047606,0.0003130063935537731,0.00025989781289340063,0.000287592816199093,000012.tdms,11,110.0
13.28125,796.875,0.15198178589344025,3.9338227618895862,6.020800003921829,0.000288754256287751,0.0002701410778313735,0.000172735954310631,0.00030956104361101885,0.00024911111061755883,0.0002689407079118067,0.00030766946780146987,0.00027875296609862515,0.000245198517208484,0.00030284489116081856,0.00030832427397739254,0.00029575786531881227,0.00027875296609862515,0.0002941279982277715,000013.tdms,12,120.0
13.28125,796.875,0.1544809490442276,3.9673009803977672,6.364246461454141,0.00026777121832388044,0.00026048983152740057,0.00019526441002901427,0.0002990632783649528,0.00026479926246006445,0.00026305223676272244,0.0003146238538348999,0.00029088025064084763,0.0002728483406691193,0.0003031144898581232,0.00032162269986853924,0.00035908306763281277,0.00029088025064084763,0.0002867412953792384,000014.tdms,13,130.0
13.28125,796.875,0.1542833149433136,3.9945796084461542,6.585934525542271,0.0002692712998553261,0.000287958814300111,0.00021135842641135371,0.0002910737642795787,0.00025918871587467756,0.00025853909701742595,0.0002918211503140306,0.000297616883621983,0.0002485968784646297,0.0003120878502568827,0.0003145726241365363,0.0003130540026340483,0.000297616883621983,0.0002977070466695518,000015.tdms,14,140.0
13.28125,796.875,0.14732475578784943,4.323299393541826,6.120157620309186,0.0002472379711659305,0.00021784230161247622,0.000175085139906334,0.00026346305838194795,0.0002158064189781285,0.00021784230161247622,0.00030627052177293864,0.0003311687412288074,0.00023032943689327173,0.0002473168581699465,0.0002705910575599513,0.00033298587210412947,0.0003311687412288074,0.00022558448506361113,000016.tdms,15,150.0
12.5,750.0,0.14800217747688293,4.327024547519912,6.229657344785043,0.0002380085485203623,0.00033916573146943715,0.00021528974459387697,0.0002490102451427752,0.00027553087243340776,0.0002004010198930859,0.0002588538292253204,0.0002955388094736369,0.00023637715859134347,0.0002839397040852947,0.00026027412146821776,0.00026284852341699664,0.0002955388094736369,0.0002926278871908504,000017.tdms,16,160.0
10.546875,632.8125,0.14791691303253174,4.29204310497959,6.219344593118889,0.00025355492065393803,0.00026632086057448343,0.00019440686274812944,0.0002509830802991535,0.00024078203105276318,0.00026632086057448343,0.00025636742958099113,0.00024057051467171804,0.0002504485593631852,0.0002627980768449844,0.0002649270148188327,0.00027131354854109034,0.00024057051467171804,0.0002594714079388968,000018.tdms,17,170.0
16.796875,1007.8125,0.19673608243465424,3.4621695228470513,6.050898999336122,0.0004168269952079458,0.00029250495875236154,0.0002075426245167185,0.00038530096363668275,0.0003311025351189685,0.0002972122292228016,0.00039122393077889694,0.00033868847258728194,0.0003074704399304233,0.0004192014297064732,0.0004218493323419741,0.0004165479745743675,0.00033868847258728194,0.0004423975472230398,000019.tdms,18,180.0
16.796875,1007.8125,0.19353075325489044,3.4847938043525346,5.983387421984413,0.00039862300770040636,0.00028142229226996537,0.00022745690652566572,0.0003728862298296574,0.0003379459334948305,0.00028100860952544923,0.0003728890863987896,0.0003551417257925876,0.00030483204924652477,0.0004440535682085853,0.0004180367553070474,0.00041982774725485923,0.0003551417257925876,0.00044742406803938004,000020.tdms,19,190.0
16.796875,1007.8125,0.19419962167739868,3.4908132692777314,6.149261738869148,0.0003875193472421156,0.00031309064306940813,0.00018738771922590205,0.0003580020358391947,0.0003419359698424361,0.0002960026983590423,0.0003791139847872558,0.0003345893605907584,0.00031375049237072005,0.0003930253484684385,0.0004056748534071852,0.00038412483838196597,0.0003345893605907584,0.0003798672551116634,000021.tdms,20,200.0
12.890625,773.4375,0.1824842095375061,3.5437090239012794,6.875530486412721,0.00037818239912660635,0.0002976127392853104,0.0002487874930751477,0.0003915785739620329,0.00032916012928181697,0.00029045956617646,0.00037404204279187876,0.0004604118471401478,0.0003421800273362521,0.00038546314873526635,0.0003879571596298449,0.00039737480972797644,0.0004604118471401478,0.00033000597438004325,000022.tdms,21,210.0
12.890625,773.4375,0.17421793937683105,3.614222791074189,6.073117309842444,0.000352258123119087,0.00028989465066568297,0.00025094077597834387,0.00036144538333068784,0.00032445576029581483,0.00028989465066568297,0.0003824351832060321,0.0005660025695326707,0.00030031035130405304,0.000370649200959819,0.00035833437517717755,0.0003810347548989613,0.0005660025695326707,0.00036217060062166794,000023.tdms,22,220.0
13.28125,796.875,0.15348632633686066,3.9731777592219495,6.682204477095943,0.00028660614805495774,0.00025301770142693294,0.0002098570601968275,0.00032260965080123974,0.00025254232592822736,0.00025301770142693294,0.0002952652695178207,0.000285471040495062,0.00025914917453742853,0.00032226238845057154,0.0003282951261554821,0.00032335837282765676,0.0002757104125009665,0.00025651653165329337,000024.tdms,23,230.0
13.28125,796.875,0.15325325727462769,4.024455521933566,6.486492299399144,0.0002726195071493968,0.000280186451937635,0.00019355543396735179,0.0003324757828636896,0.0002626942638531658,0.00023772173374286465,0.00029970119001146125,0.00027851731916689294,0.0002617677508816274,0.0003009358793030464,0.0003045793484275472,0.00035626588407322395,0.0002611438882546507,0.0002982247803781119,000025.tdms,24,240.0
13.28125,796.875,0.1528053879737854,4.006387347209409,5.993793222083054,0.00028352186295410684,0.0002808878756674348,0.000202773063043906,0.0003351259578452467,0.00026786809461713617,0.00025933170862355053,0.00032791722263594017,0.0002815970089772953,0.00028584558764441876,0.0002973670467200976,0.00030940103140074133,0.0003140612659589964,0.000279870962137068,0.00027917124013209947,000026.tdms,25,250.0
13.28125,796.875,0.15179499983787537,3.986892667037656,6.212039710252199,0.0003087395595408736,0.00025259049800625035,0.00018606873509165045,0.00032654493190698936,0.0002454052762305893,0.00023852576971071298,0.00029253613292984474,0.0002854405824075987,0.0002557650977705572,0.00030727491980625955,0.0003012207622759464,0.0003395610146413334,0.0002877189113784107,0.000269472007505884,000027.tdms,26,260.0
