shaft_hz,rpm,rms,kurtosis,crest,BPFI_h1,BPFI_h2,BPFI_h3,BPFO_h1,BPFO_h2,BPFO_h3,BSF_h1,BSF_h2,BSF_h3,FTF_h1,FTF_h2,FTF_h3,BPFI_sb_plus,BPFI_sb_minus,file,idx,time_min
12.890625,773.4375,0.17312262952327728,3.7750293217124367,6.438088001416415,0.0002290972890146035,0.0001737480824262106,0.00011016546624867183,0.0002503378423262169,0.00022917543324750208,0.0001739739272999492,0.0002530091525281811,0.00032996880880650217,0.00021221608118380159,0.00024685123967841055,0.00026202215121556724,0.000263418602028374,0.00032996880880650217,0.000258402495885485,000001.tdms,0,0.0
12.5,750.0,0.20095421373844147,3.3725743493341707,5.809023692979784,0.00023874851636926595,0.0001688155622921399,0.00010875439229934345,0.00023628252738984782,0.00023415203185678482,0.00018444096339505778,0.00024223815353603413,0.00022361351297796412,0.00020664015717529325,0.00026856605429729857,0.0002730257306035793,0.0002730864909486003,0.00022361351297796412,0.0002526674683618792,000002.tdms,1,10.0
12.890625,773.4375,0.19892656803131104,3.4093030633564134,5.943014903066248,0.00024194848664571434,0.00017169579491658994,9.033528519906491e-05,0.0002580637281077828,0.00022309717269411477,0.00017179669670913398,0.0002638187241142271,0.0002405006433419463,0.00018216403458396664,0.00025399520123922496,0.0002562267875205729,0.0002715256661150683,0.0002405006433419463,0.00022586170794144022,000003.tdms,2,20.0
14.453125,867.1875,0.2226293683052063,3.3843753595728057,5.835215165533676,0.0002578903694751062,0.00016222866075274358,6.669780249237331e-05,0.0002705545335233042,0.00020890203915949673,0.00019757045634140628,0.0002456511232464102,0.00021024746840808204,0.00017769891954189343,0.0002700355092326369,0.000259111467029873,0.0002498854145091279,0.00020843197536855626,0.00023359557720104183,000004.tdms,3,30.0
16.796875,1007.8125,0.323153555393219,3.0476952981759,5.133846599639923,0.00021726317115178817,0.00012935692899778426,3.4369342445956834e-05,0.00022466426544524108,0.00017935598474485594,0.00014431846120758706,0.0002416169530164745,0.00020172592264053294,0.00017012610159452347,0.00025252647778530734,0.00026709166415607465,0.00026135146696160415,0.00020172592264053294,0.00022180921957871912,000005.tdms,4,40.0
16.796875,1007.8125,0.3285358250141144,3.026053573908038,5.254712403571426,0.00022207257819688728,0.00014570532842800475,3.200831237280695e-05,0.00024034976534776173,0.0001855106125833447,0.00014714891426202025,0.00024559681881891854,0.00020158459738643463,0.00017264556075570223,0.00026706517713619366,0.00026895084087591415,0.0002598874621202288,0.0002103300437600145,0.0002510365996178958,000006.tdms,5,50.0
16.796875,1007.8125,0.3292886018753052,3.0593725806520737,5.306066055020629,0.0003322614539150496,0.00018971488822308046,4.5656009002396936e-05,0.0003864511154269707,0.00027717848911185594,0.00019628710683949457,0.0003770140873393484,0.0003433519082043646,0.00024388753658700335,0.00042613958455677996,0.00045256944410572257,0.00042800203243027036,0.0003433519082043646,0.0003521158030188967,000007.tdms,6,60.0
16.796875,1007.8125,0.32986482977867126,3.2616475781743985,19.857749253800925,0.0003660433839391199,0.00022545144240966144,5.242577745236652e-05,0.00040817368608719314,0.0003198198192215479,0.00022545144240966144,0.00044357086099776176,0.0003594163015072566,0.00027026714690992653,0.0007413756065043549,0.0007412654508586701,0.0007011762120669506,0.0003594163015072566,0.00040044691085640093,000008.tdms,7,70.0
16.796875,1007.8125,0.3328131139278412,3.048093634481615,4.864023396766736,0.0002517322047722666,0.00017325163138939636,3.8655191198644125e-05,0.00029392038202398924,0.00022388853519881595,0.00017342516164596436,0.00028766161587809286,0.00023475045673972968,0.00020642355074293808,0.00033498520037390957,0.0002915252704417012,0.0003238655755039473,0.00023475045673972968,0.0002476972603649647,000009.tdms,8,80.0
16.796875,1007.8125,0.33183324337005615,3.042836381455587,5.248526827845334,0.0002532262728800703,0.00015773232727403128,3.7562608753534795e-05,0.000272540499154448,0.0002148431926776943,0.00015773232727403128,0.0002711334426125508,0.0002386854445605776,0.00018895528412416548,0.0003001449564970493,0.0002923178694682474,0.00030401768257106327,0.0002386854445605776,0.0002506663249523381,000010.tdms,9,90.0
