HI,regime
0.41276186916570873,0
0.4141596385243582,0
0.41588868485421976,0
0.4173308875485895,0
0.4201917777790831,1
0.4230388693278016,1
0.4249571755380153,1
0.4282762458980438,1
0.4344831127479912,1
0.44077211956589135,1
0.4490274299172375,0
0.4572097136548073,0
0.4673788510379221,0
0.47639435973806843,0
0.4853527926448824,0
0.4901836109194982,0
0.4933190446956744,1
0.4939798767706594,1
0.49213559752168146,1
0.4903157455219287,1
0.4906848983963342,1
0.4907414762166291,1
0.49381971729450663,0
0.4989226340500996,0
0.5066292074463714,0
0.5143554298106576,0
0.5196976282825804,0
0.5234253009958256,0
0.5269257711279763,1
0.5305554777313038,1
0.5332089258018997,1
0.5361689695577033,1
0.5428669831934174,1
0.5513976352998986,1
0.5592300278968754,0
0.5665347377167474,0
0.5728584516986768,0
0.5781401790280151,0
0.5820481958542089,0
0.5842147756791095,0
0.5855221082827584,1
0.586998369974217,1
0.5889118756446268,1
0.5924015744634609,1
0.5990822585275607,1
0.6074736024880001,1
0.6164914873285646,0
0.6274224949773395,0
0.640716045888457,0
0.6541253254857549,0
0.6642090062482003,0
0.6722639292668117,0
0.6785566936195917,1
0.6833027496278599,1
0.6850130532169563,1
0.6861893548422177,1
0.688744239523291,1
0.6956627180447802,1
0.7051205111849481,1
0.7177211309242213,0
0.7565035909972663,0
0.7940256378818142,0
0.8263853820475877,0
0.8538044952507824,0
0.8757353923329794,0
0.8933201225733586,1
0.9040372326610047,1
0.892182059187605,1
0.8829610373183487,1
0.8785626828837314,1
0.8819934702264438,1
0.8893895188463964,0
0.910081082215672,0
0.945781107716194,0
0.9782390174704508,0
1.0,0
1.0,0
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9953003312456059,1
0.9915229660644288,0
0.9935790416577532,0
1.0,0
1.0,0
1.0,0
