ch1_rms,ch1_std,ch1_p2p,ch1_energy,ch1_total_power,ch1_high_band,ch2_rms,ch2_std,ch2_p2p,ch2_energy,ch2_total_power,ch2_high_band,ch3_rms,ch3_std,ch3_p2p,ch3_energy,ch3_total_power,ch3_high_band,ch4_rms,ch4_std,ch4_p2p,ch4_energy,ch4_total_power,ch4_high_band,file_idx
0.1892140507698059,0.186893492937088,8.808135986328125,54991.8046875,0.0055902996100485325,0.6528796940326123,0.221041738986969,0.22051088511943817,9.531784057617188,75048.109375,0.007780140731483698,0.45598895116006344,0.20375846326351166,0.20365209877490997,12.482261657714844,63770.8984375,0.006636057049036026,0.5278642132459442,0.23326386511325836,0.23304472863674164,13.19589614868164,83576.8828125,0.008687972091138363,0.523305007240403,1
0.1890198141336441,0.18676333129405975,10.201549530029297,54878.9609375,0.005587976425886154,0.6467759651938435,0.22814436256885529,0.2276073396205902,10.723876953125,79948.5703125,0.008303960785269737,0.42450492407107776,0.20937223732471466,0.20927351713180542,12.90273666381836,67333.2265625,0.007023863960057497,0.4961718439406792,0.23978465795516968,0.23957131803035736,13.6322021484375,88314.90625,0.00919993408024311,0.49013165548366916,2
0.19620077311992645,0.19384680688381195,11.191558837890625,59127.92578125,0.006015366408973932,0.631569517264741,0.23532043397426605,0.23467636108398438,12.383651733398438,85057.0859375,0.00880734808743,0.42610001054715,0.22277386486530304,0.2226421982049942,16.074752807617188,76228.90625,0.007941829040646553,0.48880301475855004,0.25109773874282837,0.2508370280265808,16.492080688476562,96844.90625,0.010071968659758568,0.48836536655365576,3
0.2145104855298996,0.21248625218868256,9.067630767822266,70678.65625,0.007212943863123655,0.7236062153674112,0.36826589703559875,0.3679306209087372,10.924530029296875,208311.96875,0.02165565825998783,0.20083346857783288,0.20686878263950348,0.2068084478378296,12.291240692138672,65732.6484375,0.006822172086685896,0.5278260752457784,0.2992963492870331,0.29913485050201416,13.138771057128906,137592.28125,0.014294018968939781,0.46754872232915384,4
0.2208772599697113,0.21885187923908234,10.122203826904297,74936.4765625,0.007667989935725927,0.7142612234790358,0.3737241327762604,0.37335169315338135,11.301612854003906,214532.703125,0.0223214253783226,0.21211394720757273,0.21739228069782257,0.21730148792266846,13.602447509765625,72590.4453125,0.007575727067887783,0.5169894428821988,0.3127978444099426,0.3126303255558014,14.289188385009766,150286.0625,0.015663601458072662,0.4750396939667699,5
0.2260129600763321,0.22391100227832794,10.201454162597656,78461.7265625,0.008025270886719227,0.6925816654428955,0.3953465223312378,0.3949738144874573,11.513519287109375,240075.0625,0.024964282289147377,0.19475856059056615,0.22998663783073425,0.2298910915851593,15.625858306884766,81244.953125,0.008465489372611046,0.5031092713726769,0.3296787440776825,0.3295096158981323,15.355777740478516,166944.890625,0.017384987324476242,0.4594306269177808,6
0.2289394587278366,0.22689288854599,10.100269317626953,80506.7890625,0.00823386199772358,0.6913209437595365,0.4041770100593567,0.40378910303115845,10.489654541015625,250919.5,0.026076044887304306,0.19213727376085288,0.235418900847435,0.23532208800315857,13.483905792236328,85128.28125,0.0088497968390584,0.5013490279833268,0.33673468232154846,0.3365490138530731,13.77420425415039,174167.40625,0.018104227259755135,0.4566143597968007,7
0.23813986778259277,0.2360936403274536,13.32864761352539,87107.4765625,0.008918248116970062,0.678338298501951,0.39305970072746277,0.39261823892593384,15.148544311523438,237305.765625,0.024681558832526207,0.2021293262647458,0.24739688634872437,0.24727413058280945,17.856216430664062,94011.2109375,0.009790747426450253,0.49197844323781986,0.344255268573761,0.34405621886253357,17.86060333251953,182033.96875,0.01894131861627102,0.4648598201178253,8
0.2339356392621994,0.23181836307048798,11.614227294921875,84058.953125,0.008592691272497177,0.6859375967896537,0.4076354503631592,0.4072095453739166,13.087272644042969,255231.96875,0.02650439366698265,0.18866340679784488,0.2449723780155182,0.24487176537513733,15.139293670654297,92177.6171875,0.009586965665221214,0.49656039876980096,0.3462941348552704,0.34611424803733826,15.687847137451172,184196.5625,0.019153397530317307,0.4608565266646108,9
0.20736491680145264,0.20509237051010132,14.91241455078125,66048.3203125,0.006736264564096928,0.6419857211999422,0.2643554210662842,0.2636856734752655,15.45419692993164,107341.5078125,0.011123699136078358,0.3867470150517431,0.23311230540275574,0.2330147624015808,17.63143539428711,83468.3125,0.008709847927093506,0.5070428890040392,0.2733558416366577,0.27311745285987854,17.531299591064453,114775.1640625,0.011959920637309551,0.46588373789416765,10
0.20186007022857666,0.19959905743598938,11.247062683105469,62588.140625,0.006372087635099888,0.6506401584368641,0.2540810704231262,0.25337904691696167,12.707710266113281,99159.8515625,0.010265819728374481,0.3988777392733368,0.22425128519535065,0.22417956590652466,15.401649475097656,77243.3515625,0.008036855608224869,0.5154566169295552,0.263802170753479,0.26358336210250854,16.13607406616211,106892.6796875,0.011108245700597763,0.47375297085089474,11
0.20111127197742462,0.19887608289718628,12.801265716552734,62124.66015625,0.006333912722766399,0.6463180269725587,0.2530745267868042,0.2523724436759949,13.358497619628906,98375.7578125,0.01019685622304678,0.39836708907606844,0.22377876937389374,0.2237004190683365,18.344974517822266,76918.171875,0.008014385588467121,0.5137587748233757,0.2627159357070923,0.2625120282173157,17.81291961669922,106014.2109375,0.011030564084649086,0.47404035194011696,12
0.19254574179649353,0.19036485254764557,10.13345718383789,56945.44921875,0.00579324783757329,0.6654396523862998,0.24399150907993317,0.24335543811321259,11.299324035644531,91440.9375,0.009468532167375088,0.39880890257866664,0.20669448375701904,0.20665018260478973,15.209674835205078,65621.9296875,0.006820730399340391,0.5318792943254597,0.2485969364643097,0.24842214584350586,15.387248992919922,94925.4765625,0.009867812506854534,0.480153759812973,13
0.19537781178951263,0.19296394288539886,13.016414642333984,58632.94140625,0.005961419083178043,0.6102640982256332,0.24592137336730957,0.245167538523674,13.720417022705078,92893.1640625,0.009606340900063515,0.3815242618653461,0.22474795579910278,0.22465750575065613,17.37518310546875,77585.8828125,0.008083946071565151,0.48688605190870093,0.25953033566474915,0.2593100070953369,17.837142944335938,103458.8125,0.010764696635305882,0.4496683177899886,14
0.1974474936723709,0.19497419893741608,14.24713134765625,59881.74609375,0.006075817625969648,0.5889147749683539,0.24721761047840118,0.24641041457653046,15.083694458007812,93875.0234375,0.009708397090435028,0.3750213442956546,0.23244307935237885,0.2323237657546997,16.376876831054688,82989.75,0.008637869730591774,0.4724027643266334,0.2646344006061554,0.26436737179756165,16.431713104248047,107568.171875,0.011184388771653175,0.4387835737469475,15
0.24920134246349335,0.24721282720565796,12.868690490722656,95387.6171875,0.009768323041498661,0.6560375174148211,0.4331519901752472,0.4326978027820587,14.964866638183594,288185.3125,0.029956134036183357,0.15458402592550985,0.25165778398513794,0.25156599283218384,18.13058853149414,97277.3984375,0.010117212310433388,0.46304198895312887,0.3584475815296173,0.3582495152950287,17.95339584350586,197352.4375,0.020512918010354042,0.42863401811928653,16
0.24010609090328217,0.2380675971508026,11.126995086669922,88551.8359375,0.009075884707272053,0.6670471290799895,0.442348837852478,0.4419030249118805,12.326908111572266,300552.9375,0.03124888241291046,0.1706336665218058,0.25780925154685974,0.2577025294303894,15.412425994873047,102091.1796875,0.010630888864398003,0.48216035626306164,0.3623550832271576,0.36215940117836,15.52572250366211,201678.65625,0.021006183698773384,0.4388405378980952,17
0.23675507307052612,0.2347543090581894,14.270401000976562,86097.3515625,0.008819657377898693,0.6480047855476997,0.4423326253890991,0.44189393520355225,15.69509506225586,300530.90625,0.03122580423951149,0.1705391587961438,0.2624843418598175,0.2623937427997589,19.28091049194336,105827.375,0.011019975878298283,0.4702994918107257,0.3636707365512848,0.3634735643863678,19.352436065673828,203145.84375,0.021143391728401184,0.4240886836094069,18
0.21665126085281372,0.21478697657585144,9.375953674316406,72096.4140625,0.007370701991021633,0.6912504827389768,0.40138694643974304,0.400968998670578,10.480213165283203,247467.21875,0.02569594979286194,0.17334423888781952,0.22342760860919952,0.2233976423740387,12.778568267822266,76676.9609375,0.00796621572226286,0.5003928727416778,0.32620856165885925,0.3260821998119354,13.412094116210938,163448.875,0.016978299245238304,0.43285289715508013,19
0.22118642926216125,0.21929717063903809,10.442829132080078,75146.3984375,0.007682161405682564,0.6934528621813888,0.4225389361381531,0.42214149236679077,11.528778076171875,274236.15625,0.028480172157287598,0.1654562380388016,0.2268531322479248,0.22682952880859375,13.878345489501953,79046.1640625,0.008207838982343674,0.497604361628224,0.3307417333126068,0.33062267303466797,14.47763442993164,168023.171875,0.017466440796852112,0.4209137213501591,20
0.22506320476531982,0.2232089638710022,11.444664001464844,77803.6953125,0.00796586275100708,0.6864642569006176,0.42420530319213867,0.4238111674785614,12.943553924560547,276403.40625,0.02871038392186165,0.16360079331092703,0.23240453004837036,0.2323809564113617,14.57071304321289,82962.2265625,0.008639697916805744,0.4894673327157829,0.33991384506225586,0.3397979736328125,15.396690368652344,177471.609375,0.018477441743016243,0.41100452003778465,21
0.19238416850566864,0.1901426613330841,10.32571792602539,56849.921875,0.005782769992947578,0.6242877102934766,0.2609151303768158,0.26022088527679443,10.963249206542969,104565.8203125,0.010830221697688103,0.3281417820288572,0.21610204875469208,0.2160620242357254,14.033889770507812,71731.3515625,0.007477101869881153,0.4900501053280482,0.2653868794441223,0.2652280330657959,14.115238189697266,108180.765625,0.01125241443514824,0.40670092201539226,22
0.20621852576732635,0.2041165679693222,12.926006317138672,65320.0546875,0.0066553144715726376,0.6287602470308934,0.26484906673431396,0.2640712559223175,14.823341369628906,107742.7578125,0.011149887926876545,0.3769042709876322,0.2359451949596405,0.2358894646167755,18.55030059814453,85509.328125,0.008899122476577759,0.49784236276450555,0.27746862173080444,0.27726858854293823,18.622589111328125,118254.859375,0.012305334210395813,0.44881925427178865,23
0.2129024863243103,0.21072545647621155,12.746524810791016,69622.9921875,0.007105316501110792,0.6122518447973991,0.2696601152420044,0.26888084411621094,14.188861846923828,111692.65625,0.011571692302823067,0.38255454117052906,0.25063395500183105,0.25055480003356934,17.063426971435547,96487.484375,0.010058342479169369,0.48516647536954705,0.2899879515171051,0.2897877097129822,16.854190826416016,129166.8515625,0.013458458706736565,0.4437294260031755,24
0.2049369215965271,0.20279307663440704,11.787700653076172,64510.6796875,0.006585010327398777,0.6280269526346715,0.26401954889297485,0.2632782459259033,12.973690032958984,107068.9140625,0.011096341535449028,0.3743144338636194,0.23592683672904968,0.23587873578071594,15.660381317138672,85496.0234375,0.008907949551939964,0.49593542509214406,0.2788430154323578,0.2786467373371124,15.903377532958984,119429.2734375,0.01242641918361187,0.44481777612845647,25
0.20550288259983063,0.20342175662517548,11.520767211914062,64867.484375,0.006625738926231861,0.6211871161123615,0.25872746109962463,0.2579527795314789,12.842845916748047,102819.6953125,0.010652808472514153,0.3918094157486566,0.239427387714386,0.2393752485513687,16.17746353149414,88051.921875,0.009182050824165344,0.4903225956424569,0.2792985141277313,0.2791064381599426,16.633319854736328,119819.75,0.012476149946451187,0.4498098485146211,26
0.20514176785945892,0.2030620127916336,11.1328125,64639.70703125,0.006592167541384697,0.6211228960419336,0.2566283345222473,0.2558653950691223,12.495803833007812,101158.03125,0.0104679549112916,0.3940193850430378,0.23788078129291534,0.2378244251012802,15.561676025390625,86918.0390625,0.009041276760399342,0.49298557668184906,0.2757735252380371,0.27558308839797974,15.6768798828125,116814.390625,0.012141292914748192,0.45734283453578756,27
0.23210887610912323,0.2303307205438614,12.236213684082031,82751.28125,0.008486130274832249,0.6593579744771509,0.4538416564464569,0.4534338414669037,14.14480209350586,316373.375,0.032869286835193634,0.1467167772673044,0.24702896177768707,0.24699021875858307,18.002796173095703,93731.8046875,0.0097499405965209,0.47216431796759695,0.3536473214626312,0.35352033376693726,17.792415618896484,192102.03125,0.019985537976026535,0.395389403962861,28
0.22895954549312592,0.2270686775445938,10.2996826171875,80520.9140625,0.008241431787610054,0.6646704153368412,0.44122669100761414,0.4407985210418701,11.927032470703125,299030.0,0.031075848266482353,0.16117885645961,0.24692650139331818,0.24688534438610077,14.355087280273438,93654.0625,0.009744607843458652,0.4784745917891643,0.35317882895469666,0.35304129123687744,14.59054946899414,191593.40625,0.019928954541683197,0.4138460396551896,29
0.23486511409282684,0.2329464554786682,11.162471771240234,84728.25,0.008672362193465233,0.6567263874478215,0.45012569427490234,0.44965076446533203,13.23099136352539,311213.78125,0.03233102336525917,0.16189863613022465,0.25611329078674316,0.2560550570487976,16.56970977783203,100752.40625,0.010477039963006973,0.467666731572279,0.3634684681892395,0.36330434679985046,17.484283447265625,202919.921875,0.021104540675878525,0.39941960636085877,30
0.2400188446044922,0.2380700409412384,11.266040802001953,88487.4921875,0.009080203250050545,0.6476801457861119,0.466389924287796,0.4659607410430908,12.465667724609375,334110.03125,0.03477439284324646,0.15503846944494962,0.26262763142585754,0.26257428526878357,17.082500457763672,105942.9609375,0.0110614700242877,0.46350378448980756,0.3704982399940491,0.37035420536994934,17.313575744628906,210845.09375,0.021990463137626648,0.38754451109702653,31
0.23803293704986572,0.23625223338603973,13.698196411132812,87029.265625,0.00893479771912098,0.6625857622402691,0.4567905366420746,0.45636191964149475,15.640926361083984,320498.0625,0.0333232544362545,0.1595172793724125,0.25640633702278137,0.2563636898994446,18.529891967773438,100983.109375,0.010541843250393867,0.4720996184977696,0.3633902370929718,0.36325588822364807,18.147563934326172,202832.578125,0.021147824823856354,0.3895187204778585,32
0.24686889350414276,0.24503351747989655,14.420318603515625,93610.3671875,0.009595226496458054,0.6398344681689303,0.4728785753250122,0.4724286198616028,15.398597717285156,343471.34375,0.03569694980978966,0.15701615327444485,0.2734379768371582,0.27337461709976196,19.314861297607422,114844.140625,0.011938806623220444,0.45951126728280023,0.3780534565448761,0.3778943121433258,19.872283935546875,219531.90625,0.02283770591020584,0.3861172507558748,33
0.22230887413024902,0.2201942801475525,11.819934844970703,75911.015625,0.007742099463939667,0.6096586364498016,0.31764888763427734,0.3169406056404114,13.67959976196289,154983.640625,0.01604505255818367,0.3086237633776616,0.2647828161716461,0.26470839977264404,15.41891098022461,107688.875,0.011197676882147789,0.4753173266336526,0.3222481608390808,0.32205459475517273,17.118453979492188,159504.203125,0.016575010493397713,0.3913390257894325,34
0.2225746512413025,0.22048939764499664,14.284992218017578,76092.6328125,0.0077723730355501175,0.6032231416264068,0.29058292508125305,0.2897854745388031,15.492534637451172,129697.421875,0.013421883806586266,0.3610477864911905,0.26493045687675476,0.2648458480834961,17.56906509399414,107808.9921875,0.011208144947886467,0.4773656558375033,0.3088776171207428,0.3086611032485962,17.986583709716797,146542.65625,0.01522846333682537,0.4295676013044697,35
0.221974715590477,0.21982577443122864,15.91033935546875,75682.984375,0.007738073356449604,0.5912807224150798,0.2902381122112274,0.28945374488830566,16.79401397705078,129389.8125,0.013417063280940056,0.35382059798027354,0.2668898105621338,0.26680871844291687,19.156742095947266,109409.53125,0.01139422133564949,0.47188251664180136,0.30870521068573,0.30848169326782227,18.706512451171875,146379.109375,0.015229287557303905,0.4260305706744267,36
0.2249552309513092,0.2227308750152588,13.114261627197266,77729.0546875,0.00794690940529108,0.5838203973539599,0.2924712002277374,0.2916354537010193,14.108848571777344,131388.53125,0.01361700426787138,0.35423195592108103,0.273277223110199,0.2731691002845764,17.183589935302734,114709.171875,0.011949162930250168,0.4670536563166881,0.3123897910118103,0.3121475875377655,17.734241485595703,149894.21875,0.015598049387335777,0.42827940278637233,37
0.2020566314458847,0.1999046504497528,9.894180297851562,62710.09375,0.006384760141372681,0.6237345351366521,0.2687758505344391,0.2680598199367523,10.852718353271484,110961.34375,0.011490332894027233,0.35001695214301104,0.23243580758571625,0.2324010282754898,14.488983154296875,82984.5546875,0.008629927411675453,0.4916167312560453,0.27814629673957825,0.27799656987190247,14.847278594970703,118833.1953125,0.012353932484984398,0.43364407237415414,38
0.20349326729774475,0.20141109824180603,10.599040985107422,63605.00390625,0.006482833065092564,0.6278442307190729,0.26804453134536743,0.26733657717704773,11.913299560546875,110358.34375,0.011432701721787453,0.3597298580548302,0.23304790258407593,0.23300769925117493,15.529441833496094,83422.1953125,0.008685690350830555,0.4951973415366433,0.2763429880142212,0.2761804461479187,15.461349487304688,117297.3125,0.01220463402569294,0.44616107316003817,39
0.22872242331504822,0.2268575131893158,11.8499755859375,80354.2265625,0.00822212640196085,0.6478252501550843,0.4284537434577942,0.42802780866622925,13.012313842773438,281967.53125,0.029280928894877434,0.15931825151225174,0.24864673614501953,0.24860648810863495,14.861679077148438,94963.5078125,0.009869325906038284,0.47034223860839897,0.3392917513847351,0.3391713500022888,15.831184387207031,176822.625,0.01837194338440895,0.37375326484005583,40
0.2355244755744934,0.23378799855709076,11.760520935058594,85204.6484375,0.008750742301344872,0.6628911036000733,0.4799225926399231,0.47953668236732483,12.678241729736328,353780.28125,0.03680640831589699,0.13383831917082928,0.24919654428958893,0.24916788935661316,14.771175384521484,95383.9375,0.009948763065040112,0.460296246032448,0.37146058678627014,0.3713614344596863,15.077400207519531,211941.828125,0.022076833993196487,0.38255780890085783,41
0.2588267922401428,0.2569325864315033,15.502262115478516,102898.6484375,0.010559974238276482,0.6151905520039486,0.5080544352531433,0.5075927376747131,15.04220962524414,396471.25,0.04123523831367493,0.1430749841866107,0.2932913601398468,0.29320311546325684,16.77379608154297,132126.453125,0.013754012994468212,0.4420156769681104,0.403536319732666,0.4033781886100769,17.392730712890625,250124.625,0.02603045105934143,0.3788235084353981,42
0.2540285587310791,0.25211599469184875,13.402271270751953,99118.875,0.010171916335821152,0.6144969900545969,0.5032227039337158,0.502778172492981,15.585041046142578,388966.0,0.04046321287751198,0.14195145243592594,0.2855532765388489,0.2854810357093811,18.143367767333984,125246.4609375,0.01303844340145588,0.4414397451304377,0.3950550854206085,0.39490464329719543,18.478870391845703,239721.234375,0.024952350184321404,0.37547478979647414,43
0.2555766999721527,0.2536875605583191,15.124225616455078,100330.6875,0.01027450431138277,0.6125277313512174,0.4972999095916748,0.4968324601650238,15.98501205444336,379863.875,0.03945404291152954,0.14673734361621588,0.2894524931907654,0.28936100006103516,17.797565460205078,128690.296875,0.013362055644392967,0.44333390622633967,0.39652055501937866,0.3963615298271179,18.22528839111328,241503.046875,0.025090796872973442,0.3798008079567013,44
0.24629350006580353,0.24446411430835724,12.816524505615234,93174.5078125,0.009567413479089737,0.6313789480278913,0.4906451404094696,0.4902186989784241,13.827991485595703,369765.34375,0.03846876695752144,0.1415151276097611,0.2679450213909149,0.2678785026073456,16.113758087158203,110276.40625,0.011516861617565155,0.4514480917495377,0.3793385922908783,0.3792039155960083,16.32537841796875,221026.96875,0.023035351186990738,0.37821975560761617,45
0.25080570578575134,0.24884863197803497,14.900016784667969,96619.78125,0.009885458275675774,0.6118082176191351,0.48036471009254456,0.47987860441207886,15.593433380126953,354432.40625,0.03680820018053055,0.15041601361691284,0.28196612000465393,0.2818860709667206,17.131900787353516,122119.515625,0.012668763287365437,0.44440714866269543,0.38777875900268555,0.3876080811023712,17.611980438232422,230971.96875,0.023984525352716446,0.37650779389315714,46
0.22348462045192719,0.2212868332862854,12.931537628173828,76716.09375,0.00782262347638607,0.5773127805537576,0.293567031621933,0.29282987117767334,14.38741683959961,132374.9375,0.013694548048079014,0.340455131493856,0.2634011507034302,0.2633088529109955,16.712284088134766,106567.9375,0.01108531467616558,0.4621650967097693,0.309091717004776,0.30890700221061707,17.525959014892578,146745.890625,0.015252556651830673,0.4041415108982536,47
0.2156766802072525,0.21344241499900818,13.402080535888672,71449.2421875,0.007273681461811066,0.5890406546851293,0.2833789885044098,0.28262531757354736,15.044689178466797,123346.40625,0.012758903205394745,0.34578976079220547,0.25372523069381714,0.25363340973854065,17.922306060791016,98882.28125,0.01025583315640688,0.46995977244842063,0.2984189987182617,0.29822981357574463,18.401622772216797,136786.78125,0.014188269153237343,0.41518699152899785,48
0.22142845392227173,0.2191862165927887,14.829254150390625,75310.9375,0.007693503051996231,0.5821625074477822,0.2869589924812317,0.28619882464408875,15.15493392944336,126482.625,0.013116411864757538,0.3518090848404424,0.2627573609352112,0.26265251636505127,18.66292953491211,106047.6484375,0.011060845106840134,0.46724832547340545,0.3052707016468048,0.30504944920539856,19.04582977294922,143140.15625,0.014915358275175095,0.4187970223588426,49
0.22016817331314087,0.21790535748004913,13.304996490478516,74456.1015625,0.007607156410813332,0.5854155948419251,0.2860121726989746,0.2852334976196289,14.861679077148438,125649.3359375,0.013025910593569279,0.3506454275346556,0.2606906592845917,0.260593444108963,16.744613647460938,104385.9765625,0.010886842384934425,0.46903544992474344,0.303697407245636,0.3034668266773224,17.572021484375,141668.515625,0.014757799915969372,0.4194310486980548,50
0.22274766862392426,0.22049587965011597,14.633941650390625,76210.984375,0.007760150823742151,0.5809648925667914,0.283954918384552,0.28317680954933167,15.818119049072266,123848.2890625,0.012799527496099472,0.36182781127997626,0.26480039954185486,0.26469987630844116,20.013046264648438,107703.171875,0.011176294647157192,0.46700595931558897,0.3052009344100952,0.3049711585044861,19.710063934326172,143074.71875,0.014841370284557343,0.42412207103155175,51
0.22698907554149628,0.22467255592346191,13.144779205322266,79140.921875,0.008068103343248367,0.5720947331988602,0.2885955572128296,0.2877874970436096,14.147377014160156,127929.4296875,0.013233492150902748,0.3595504763702794,0.2729319930076599,0.2728036344051361,17.351818084716797,114419.5234375,0.011895639821887016,0.4623827375279965,0.3106716275215149,0.3104311227798462,17.805957794189453,148249.90625,0.015405351296067238,0.4252509314248693,52
0.25292903184890747,0.25098124146461487,14.472579956054688,98262.6796875,0.010075812228024006,0.6213843448683358,0.47847822308540344,0.4780314564704895,15.476703643798828,351654.0,0.036567263305187225,0.15154715029715102,0.28253281116485596,0.2824307084083557,18.572139739990234,122610.8828125,0.012760007753968239,0.44673301578272023,0.39065998792648315,0.39048662781715393,17.63935089111328,234416.984375,0.024382837116718292,0.39181063180704206,53
0.24335016310214996,0.241480752825737,10.29214859008789,90960.84375,0.009323343634605408,0.6424270172195126,0.5013027191162109,0.5009573101997375,12.083721160888672,386003.59375,0.04011999070644379,0.13008462316108604,0.2570640444755554,0.25701138377189636,13.839244842529297,101501.84375,0.010560337454080582,0.4545709015013135,0.38089218735694885,0.3807640075683594,15.128707885742188,222841.125,0.023182636126875877,0.3781128166827268,54
0.24241454899311066,0.24043020606040955,13.385677337646484,90262.7578125,0.009235300123691559,0.6341110337737041,0.49732711911201477,0.4969659447669983,14.876079559326172,379905.4375,0.039513200521469116,0.13139598966136343,0.26003649830818176,0.2599688768386841,17.203521728515625,103862.75,0.010790515691041946,0.45104019181356514,0.3795382082462311,0.37941333651542664,17.419052124023438,221259.640625,0.023025810718536377,0.37069410431488986,55
0.23885314166545868,0.23688651621341705,13.68398666381836,87630.0625,0.008969547227025032,0.6358259773116798,0.48451969027519226,0.4841548800468445,15.388870239257812,360590.3125,0.03750181570649147,0.13741730628093393,0.2573588788509369,0.2572905421257019,19.736289978027344,101734.796875,0.010578634217381477,0.4536466337949727,0.3717387616634369,0.3716007471084595,20.40538787841797,212259.390625,0.022074762731790543,0.3703768144047307,56
0.24471920728683472,0.24279721081256866,13.483428955078125,91987.1796875,0.009420033544301987,0.6173424201227773,0.5008246898651123,0.5004337430000305,14.28518295288086,385267.75,0.0400608591735363,0.13600860815254676,0.2705134451389313,0.27042800188064575,15.996551513671875,112400.671875,0.011690476909279823,0.4423094694135611,0.3835427761077881,0.3833984434604645,15.623283386230469,225953.375,0.02350662276148796,0.3608305120075291,57
0.23689405620098114,0.23502613604068756,12.877464294433594,86198.46875,0.008854747749865055,0.627817751684962,0.5035136938095093,0.5031580924987793,15.009307861328125,389415.96875,0.04052186757326126,0.12687933704343082,0.2573128938674927,0.25724664330482483,16.85476303100586,101698.4375,0.010615965351462364,0.44695922533641513,0.37872928380966187,0.37860792875289917,17.203235626220703,220317.484375,0.022958194836974144,0.35584585138289615,58
0.21515575051307678,0.2129654735326767,13.086128234863281,71104.5078125,0.007246103603392839,0.585740570396854,0.3042367994785309,0.30362239480018616,14.19992446899414,142172.203125,0.014740345999598503,0.29564343336850174,0.25154420733451843,0.25146162509918213,17.756175994873047,97189.625,0.010113715194165707,0.4577643355574477,0.3099583089351654,0.30977678298950195,17.570209503173828,147569.90625,0.015338532626628876,0.3684438090149712,59
0.21340768039226532,0.21124322712421417,11.823177337646484,69953.8046875,0.007135599851608276,0.5941107510308395,0.29051482677459717,0.2898901700973511,13.381195068359375,129636.65625,0.013445910066366196,0.31858738626844263,0.24714776873588562,0.24706164002418518,15.379047393798828,93821.9765625,0.009770885109901428,0.4702619991039391,0.2970177233219147,0.296838641166687,15.223121643066406,135505.1875,0.014104275032877922,0.401321747025728,60
0.2124142199754715,0.21020950376987457,12.337779998779297,69304.015625,0.007068225648254156,0.5975063144380145,0.28383418917655945,0.28322723507881165,13.591670989990234,123743.0,0.012825647369027138,0.33225810032878494,0.24523860216140747,0.24516011774539948,16.692733764648438,92378.0625,0.009619083255529404,0.4750817453341215,0.29252222180366516,0.2923508286476135,16.874217987060547,131434.375,0.01367165707051754,0.41073360519563085,61
