ch1_rms,ch1_std,ch1_p2p,ch1_energy,ch1_total_power,ch1_high_band,ch2_rms,ch2_std,ch2_p2p,ch2_energy,ch2_total_power,ch2_high_band,ch3_rms,ch3_std,ch3_p2p,ch3_energy,ch3_total_power,ch3_high_band,ch4_rms,ch4_std,ch4_p2p,ch4_energy,ch4_total_power,ch4_high_band,file_idx
0.1534385234117508,0.15260735154151917,1.7598152160644531,36162.62890625,0.0037285839207470417,0.7824806890507474,0.17194843292236328,0.17176468670368195,1.9697189331054688,45413.78125,0.00472235307097435,0.5223014075367951,0.11952382326126099,0.11900202929973602,1.519775390625,21943.208984375,0.0022677783854305744,0.81054008605296,0.1636825054883957,0.16362057626247406,1.9132614135742188,41152.453125,0.004289682023227215,0.6685832381386223,1
0.15508335828781128,0.15420591831207275,1.9354820251464844,36942.1015625,0.0038033369928598404,0.7819574747160561,0.18094724416732788,0.18081828951835632,2.223968505859375,50291.5625,0.005228533409535885,0.48273550758967676,0.12062389403581619,0.1201835349202156,1.6219139099121094,22348.990234375,0.002310021547600627,0.8087381126729037,0.16708654165267944,0.1670319139957428,1.9471168518066406,42881.9140625,0.004461809992790222,0.6552607144847531,2
0.15548312664031982,0.15457360446453094,1.8652915954589844,37132.80078125,0.003821759019047022,0.7841573184304245,0.17980758845806122,0.1796933114528656,2.0473480224609375,49660.0546875,0.005165318958461285,0.4864408977499244,0.12135946750640869,0.12092489749193192,1.5761375427246094,22622.392578125,0.0023384992964565754,0.8045224612237151,0.16779817640781403,0.16775326430797577,2.073383331298828,43247.96875,0.004500965587794781,0.6538311045284544,3
0.17669321596622467,0.1759486049413681,2.1645545959472656,47954.6796875,0.0049520982429385185,0.8124446260777642,0.2693767547607422,0.2692791521549225,2.90069580078125,111458.0546875,0.011609618552029133,0.21170279355194643,0.13101816177368164,0.13050797581672668,1.6088485717773438,26366.607421875,0.002723554614931345,0.7308005124531963,0.2360071837902069,0.23596176505088806,2.5419235229492188,85554.265625,0.008904213085770607,0.47390188875847666,4
0.18446338176727295,0.18372654914855957,2.0974159240722656,52265.0703125,0.0054001761600375175,0.8151284966141082,0.12792015075683594,0.12774337828159332,1.4806747436523438,25134.439453125,0.0026049597654491663,0.9071134387279025,0.1353457123041153,0.1348874717950821,1.6409873962402344,28137.15625,0.002910456620156765,0.7042442764627145,0.24705830216407776,0.24701862037181854,2.7624130249023438,93754.0703125,0.00976239051669836,0.5131124533652865,5
0.1834714263677597,0.182762011885643,2.1043777465820312,51704.46875,0.0053391288965940475,0.804629149140939,0.1291145533323288,0.12893255054950714,1.5171051025390625,25605.994140625,0.0026537487283349037,0.8913788701162401,0.1394023597240448,0.1389511525630951,1.5964508056640625,29849.1171875,0.0030857431702315807,0.6824537621477679,0.25450995564460754,0.2544637620449066,2.899646759033203,99494.890625,0.01033827569335699,0.5012120472940186,6
0.18426570296287537,0.18349173665046692,2.033233642578125,52153.11328125,0.005383686162531376,0.7951771837485436,0.35319849848747253,0.3531377613544464,3.5846710205078125,191614.734375,0.019955303519964218,0.1834367674400876,0.14325854182243347,0.1427479386329651,1.6605377197265625,31523.341796875,0.0032594515942037106,0.6547217067948978,0.261395663022995,0.26134949922561646,3.292369842529297,104951.3359375,0.010930783115327358,0.4919203117186667,7
0.18397195637226105,0.1832762062549591,2.1203994750976562,51986.96484375,0.005371188744902611,0.7860848372203741,0.35096651315689087,0.35089588165283203,3.323078155517578,189200.609375,0.019709374755620956,0.18550375942105984,0.14527298510074615,0.14478164911270142,1.6364097595214844,32416.115234375,0.003353558713570237,0.6467148610293997,0.25964120030403137,0.2595975399017334,3.059673309326172,103547.21875,0.010788854211568832,0.47430657867487785,8
0.18588373064994812,0.1851767897605896,3.4200668334960938,53073.0390625,0.00548066571354866,0.7896020607515898,0.36710524559020996,0.36704084277153015,8.215904235839844,207000.984375,0.021519921720027924,0.1835782824394372,0.1449125111103058,0.14442776143550873,1.6384124755859375,32255.4375,0.0033364356495440006,0.6487443509453646,0.26276880502700806,0.2627210319042206,3.0335426330566406,106056.875,0.011037453077733517,0.4727958569779742,9
0.16359210014343262,0.16275018453598022,1.8950462341308594,41107.0078125,0.004237960558384657,0.7768139283830672,0.24251796305179596,0.2424471080303192,3.071308135986328,90339.78125,0.009399025700986385,0.3076677740648373,0.1440008282661438,0.14352786540985107,1.7770767211914062,31850.86328125,0.0032969480380415916,0.7009603053857817,0.20420873165130615,0.20415380597114563,2.3838043212890625,64053.05859375,0.006665401626378298,0.4904702377891946,10
