HI,regime
9.45023575338377e-05,0
9.45023575338377e-05,0
0.00011458738793184721,0
0.00019767002757782777,0
0.0007416022615200732,1
0.0016115723673500435,1
0.002680193454966738,1
0.004402299174447383,1
0.007212937314665318,1
0.010694270867002118,1
0.01463562407018831,0
0.018462984499511725,0
0.022122792754385667,0
0.02247273652126624,0
0.02229020760494646,0
0.02196804864770734,0
0.021526673480227854,1
0.020913870285488145,1
0.02036538719261239,1
0.022834059783894148,1
0.03119142386644666,1
0.04098864158423846,1
0.05102421417420602,0
0.061514899298629834,0
0.07251115059088854,0
0.07285913531540857,0
0.07040403125388886,0
0.06542319267383909,0
0.05932610173897704,1
0.05255731475876153,1
0.04506781953896535,1
0.04632131440139232,1
0.05955139159971333,1
0.07259314852993802,1
0.0855948042882834,0
0.09818293395716747,0
0.11028611481091732,0
0.11042919287212012,0
0.10130304783140885,0
0.09077872964144439,0
0.08046690884076027,1
0.07030732152806002,1
0.06034020028460894,1
0.06059539584187044,1
0.07243449511183721,1
0.08393080363721296,1
0.095248654453347,0
0.10676479857125687,0
0.11822378452180157,0
0.11858709963336703,0
0.10889907300765202,0
0.09950911009799847,0
0.09042911098757465,1
0.08132502498838451,1
0.0719898544792183,1
0.06406401912964882,1
0.07482344143106809,1
0.08523827411026963,1
0.09524983188257714,1
0.1047060329752021,0
0.11404039218340173,0
0.12287174801263963,0
0.12315230903944296,0
0.11562858622015995,0
0.10826074870754383,0
0.10120927500646666,1
0.09823187494525894,1
0.09802818752665327,1
0.0980696151215653,1
0.10480163752419398,1
0.11123714142669651,1
0.1182351152744103,0
0.12546790178063028,0
0.12937331385368217,0
0.12888448255169338,0
0.12779869743150601,0
0.12658812894885518,0
0.12552247133852243,1
0.12416548542659456,1
0.12345869988809188,1
0.12520750059707622,1
0.1294867782992794,1
0.1351446881210021,1
0.14261663120553505,0
0.15210127069960405,0
0.16269380680219656,0
0.17516556780987064,0
0.1844274537498499,0
0.1920536130883025,0
0.19899909966413795,1
0.2033665076516951,1
0.21160997894385183,1
0.22312507985126018,1
0.23200106571789147,1
0.2416229035163508,1
0.2582604461460582,0
0.2808122131435303,0
0.30924135032936756,0
0.3180507081512328,0
0.3307331840331762,0
0.3509962809109639,0
0.3688409307970078,1
0.3816359283099033,1
0.3909103212157868,1
0.39571921279062944,1
0.42014230103866423,1
0.4424651739151287,1
0.46298275171908937,0
0.4908843160796753,0
0.5227129850518052,0
0.5571345100078663,0
0.5911773722526728,0
0.619391753241726,0
0.6412598083655098,0
