HI,regime
0.001461416313144851,0
0.001461416313144851,0
0.0016465967961241323,0
0.0020422733668542274,0
0.0029840821216031575,1
0.0040808348462568885,1
0.004810289475047915,1
0.005158757529472523,1
0.006728536181843823,1
0.007959447844994383,1
0.009751039782562504,0
0.011915632057656876,0
0.015227375521615912,0
0.015971218720836428,0
0.01819560754911889,0
0.01993768073778723,0
0.021992901155329425,1
0.023551319622744423,1
0.02446567552105982,1
0.02515881249404934,1
0.02920200785987464,1
0.03244715158142842,1
0.03605775824233097,0
0.039743214789539245,0
0.04427490528879955,0
0.04473476748552,0
0.04483065077328114,0
0.045058012592061776,0
0.045765426004579016,1
0.04723198238011635,1
0.049021434741135586,1
0.05007807878165217,1
0.05610083915316369,1
0.06230289918786411,1
0.06723397017097148,0
0.0711004890292684,0
0.07446541705607942,0
0.0748534688337552,0
0.07619721606616159,0
0.07755176234937523,0
0.07892562724839952,1
0.08100038627536764,1
0.08406925900030297,1
0.08494843752548847,1
0.08881727108944376,1
0.09208374498406222,1
0.09463494381410173,0
0.09684880588448211,0
0.09923445289301491,0
0.09988052704291096,0
0.10198612631407848,0
0.10378778191854607,0
0.10516863605761387,1
0.10653210404071965,1
0.10741271849251709,1
0.10766457986682333,1
0.10867447421133349,1
0.109734905687464,1
0.11059715801073289,1
0.11143894495980895,0
0.1245022620103604,0
0.13674671350793172,0
0.13689878509860035,0
0.13735301998410906,0
0.13775787188849367,0
0.1382718057491333,1
0.13864106805401363,1
0.12665372785343645,1
0.1265256464439099,1
0.13928815934407057,1
0.1545729139300034,1
0.1692721302877227,0
0.18681928012512714,0
0.21213496891287373,0
0.21899105511678826,0
0.22095046621583572,0
0.23047998788527302,0
0.24429063602945397,1
0.26620923101969346,1
0.28274839104887894,1
0.28188508391288075,1
0.29870474390919693,1
0.3089846405505272,1
0.3104130112614443,0
0.30530511230413315,0
0.3029861678916221,0
0.305675695331575,0
0.3245624698717603,0
0.3448602080177563,0
0.3652012171536765,1
0.38964083533698735,1
0.41435867214873123,1
0.4128903385092546,1
0.407277541080919,1
0.39392242362063834,1
0.386274204125421,0
0.38770486191204667,0
0.3935874950573041,0
0.4013760213787817,0
0.4301544988197241,0
0.4608300869108074,0
0.4968009974998921,1
0.5293955084348853,1
0.5534919279567168,1
0.5595558255154829,1
0.568756408681149,1
0.5789662127622404,1
0.582480437761651,0
0.5822288342451024,0
0.5782024072533292,0
0.5798172632803957,0
0.5928249689374171,0
0.6033307826505644,0
0.6105095402788087,0
0.6252565990365561,1
0.6396064860184932,1
0.6466897263991329,1
0.6404136677231418,1
0.6269578904760817,1
0.6045618412339643,1
0.574099360342678,0
0.5392207707441258,0
0.511501816512463,0
0.5161380846285123,0
0.5304131670738259,0
0.5550356173111803,0
0.5893813207060279,1
0.6306837299206034,1
0.6714915031030011,1
0.6670327909162763,1
0.6345344232150625,1
0.5965302128153118,1
0.5508630472207289,0
0.49889666786621606,0
0.44529248308232483,0
0.39531975923692975,0
0.38334536690045845,0
