file_idx,ch3_high_band,ch4_high_band,ch3_total_power,ch3_energy,ch3_rms,ch3_std,ch3_p2p
1,0.8540628780546834,0.807616957926494,0.0024271358270198107,23435.986328125,0.12352248281240463,0.12333046644926071,1.671600341796875
2,0.8315358418570346,0.7058881483589581,0.002478357870131731,23890.03125,0.12471329420804977,0.12442616373300552,1.7894744873046875
3,0.8277713273461279,0.7048531222220532,0.002429747022688389,23458.37890625,0.12358147650957108,0.12327610701322556,1.6054153442382812
4,0.807577445598636,0.6395826876516061,0.0025575142353773117,24708.646484375,0.1268320083618164,0.1265224665403366,1.6598701477050781
5,0.7513992408930744,0.5236243338858645,0.0029768149834126234,28732.13671875,0.13676922023296356,0.13642001152038574,1.6733169555664062
6,0.7384940249324599,0.5217618968443521,0.0031975633464753628,30866.822265625,0.14175890386104584,0.14137279987335205,1.7773628234863281
7,0.7281173679897561,0.5266248486303983,0.0032338500022888184,31255.830078125,0.14264938235282898,0.14221857488155365,2.058887481689453
8,0.6966809734275728,0.49936341639498333,0.003284892300143838,31708.001953125,0.1436775177717209,0.14327868819236755,2.338886260986328
9,0.6969460848384689,0.5023967816423912,0.0033114105463027954,32051.71875,0.14445416629314423,0.1439550668001175,1.9319534301757812
10,0.7021507020702059,0.5146437060183351,0.003412247635424137,33003.421875,0.14658309519290924,0.1460784375667572,1.8840789794921875
11,0.6668700567470003,0.5298510857527753,0.00331213790923357,32001.345703125,0.1443406045436859,0.14386245608329773,1.8448829650878906
12,0.7191417910021246,0.5607686450905277,0.003009914420545101,29095.203125,0.1376306265592575,0.13708911836147308,1.8423080444335938
13,0.7365839804267063,0.5776695234513018,0.002974729984998703,28811.82421875,0.1369587481021881,0.13635356724262238,1.7786979675292969
14,0.7425079438029829,0.5961569793823205,0.0029925755225121975,28990.1484375,0.1373819261789322,0.13678096234798431,1.8090248107910156
15,0.7484288556683903,0.6204584725311469,0.0029659103602170944,28718.01953125,0.13673560321331024,0.1361204981803894,1.9139289855957031
16,0.7565735612581271,0.6159014922089645,0.002928835805505514,28377.576171875,0.13592271506786346,0.1352766901254654,1.6425132751464844
17,0.699026302003224,0.49122841594318034,0.0034035388380289078,32955.01171875,0.14647553861141205,0.14585472643375397,1.8299102783203125
18,0.6904394384654614,0.5074247014122005,0.0032716873101890087,31714.677734375,0.14369264245033264,0.14304178953170776,1.7676353454589844
19,0.6315184670185177,0.44890591871822927,0.0030801682732999325,29882.146484375,0.13947947323322296,0.13879801332950592,1.8767356872558594
20,0.6478672335611364,0.47084289443279664,0.003275357186794281,31716.466796875,0.14369669556617737,0.14305078983306885,1.7545700073242188
21,0.6893691756327196,0.4904976148880678,0.003949325066059828,38204.94140625,0.15771178901195526,0.15711773931980133,1.93023681640625
22,0.6759856234826659,0.48130398882507996,0.003844076069071889,37233.59765625,0.15569400787353516,0.15504254400730133,1.8627166748046875
23,0.5678705545419349,0.4223029826386298,0.003372812643647194,32732.568359375,0.1459803581237793,0.1453675776720047,2.240467071533203
24,0.5681785444028327,0.42476710925018457,0.0034187750425189734,33232.5234375,0.14709098637104034,0.146527498960495,3.441619873046875
25,0.6163125777772793,0.4612993365540241,0.003123335540294647,30234.53125,0.1402994692325592,0.1396276354789734,2.8095245361328125
26,0.6614215211942046,0.5269641648058359,0.003822918515652418,37013.546875,0.1552332490682602,0.1545945256948471,2.2451400756835938
27,0.6493037555996255,0.5256228094586359,0.0038050611037760973,36882.16796875,0.15495750308036804,0.15429586172103882,2.228260040283203
28,0.6726982191623664,0.5478139969405851,0.003767256857827306,36476.375,0.15410269796848297,0.15348954498767853,2.6014328002929688
29,0.6841784548139962,0.4789009719935593,0.0037747020833194256,36574.7734375,0.154310405254364,0.1536310315132141,1.9602775573730469
30,0.6736182105919044,0.48295799304178627,0.003917139023542404,37940.41015625,0.15716484189033508,0.15650248527526855,1.9915580749511719
31,0.67836200731015,0.48998955585049164,0.0039527034386992455,38269.828125,0.1578456610441208,0.1571996510028839,1.8733024597167969
32,0.6577580764603306,0.46916572360385655,0.004155460745096207,40224.32421875,0.16182617843151093,0.1611417829990387,1.92718505859375
33,0.6637953115595718,0.472012117275127,0.004057450219988823,39305.86328125,0.15996797382831573,0.1593172401189804,2.0315170288085938
34,0.6720448853808901,0.4736892330108833,0.003943356219679117,38206.39453125,0.15771478414535522,0.15708301961421967,2.0435333251953125
35,0.6958852268146952,0.5453465236836977,0.003796373028308153,36800.4921875,0.15478582680225372,0.15417234599590302,3.8068771362304688
36,0.6609014022250852,0.5091408751910521,0.003795470343902707,36830.9140625,0.1548497974872589,0.15428173542022705,4.419422149658203
37,0.6619824825073127,0.5382694139762083,0.003605734324082732,34929.85546875,0.15080049633979797,0.1502009779214859,1.9583702087402344
38,0.6587321692749274,0.5390961861211431,0.0036282213404774666,35181.32421875,0.15134234726428986,0.1507185399532318,2.0053863525390625
39,0.6577219561224015,0.5459769259922996,0.0036373601760715246,35265.22265625,0.1515227109193802,0.1508825272321701,1.9102096557617188
40,0.677944600251095,0.5602962030782781,0.0035151068586856127,34033.93359375,0.14885398745536804,0.14826622605323792,2.046966552734375
41,0.6803646736564514,0.47950153362049447,0.0037374584935605526,36168.4375,0.1534508317708969,0.15285886824131012,2.040863037109375
42,0.6555494325978454,0.4754754410489283,0.003926064353436232,37946.94921875,0.1571783870458603,0.15659187734127045,2.088165283203125
43,0.6528208415016512,0.46993905590057616,0.0038595846854150295,37362.90234375,0.15596412122249603,0.15537016093730927,2.119159698486328
44,0.6494318214422146,0.46766725015532323,0.0038988732267171144,37690.82421875,0.15664704144001007,0.15606223046779633,2.408313751220703
45,0.6485168191181964,0.4639287212019175,0.003909257240593433,37769.984375,0.15681146085262299,0.15626463294029236,2.2432327270507812
46,0.6455700236483887,0.4676217202905144,0.0038486849516630173,37206.8984375,0.1556381732225418,0.15508754551410675,2.3027420043945312
47,0.6561600383806706,0.5169263058512091,0.003630479797720909,35163.796875,0.15130464732646942,0.1508428156375885,1.8721580505371094
48,0.67729964567031,0.5474327551834764,0.003472591284662485,33607.03125,0.1479174643754959,0.14738459885120392,1.9610404968261719
49,0.6795145768666819,0.5389260884541645,0.003456378821283579,33440.44921875,0.14755041897296906,0.1470244973897934,2.0140647888183594
50,0.6565519395355786,0.5186801905481847,0.003497687168419361,33894.55859375,0.148548886179924,0.1479804515838623,1.8980026245117188
51,0.6261431606928831,0.5019832092645626,0.0037156008183956146,35872.10546875,0.15282092988491058,0.15232110023498535,2.1683692932128906
52,0.6419047827443557,0.5169949032453309,0.0036720880307257175,35502.87890625,0.15203240513801575,0.15150186419487,2.0238876342773438
53,0.6530299777892978,0.44631549868057324,0.0037136911414563656,35912.85546875,0.15290769934654236,0.15234194695949554,2.296733856201172
54,0.6629174251745932,0.4602167312295199,0.0037064203061163425,35835.37109375,0.1527426540851593,0.15217627584934235,1.9191741943359375
55,0.6529296839276287,0.45479357739460113,0.003874346148222685,37399.9453125,0.15604141354560852,0.15550775825977325,1.9242286682128906
56,0.6441969163198081,0.4524428043022418,0.0038616571109741926,37331.046875,0.1558976173400879,0.15538619458675385,2.1284103393554688
57,0.6538527603047407,0.4631650276212333,0.0038196872919797897,36904.703125,0.1550048440694809,0.15449273586273193,2.1544456481933594
58,0.6342080210958922,0.4500474197322565,0.003965779673308134,38292.79296875,0.15789301693439484,0.15740074217319489,2.2542953491210938
59,0.6491971994979735,0.4648033350198723,0.003923722542822361,38011.328125,0.15731166303157806,0.15684758126735687,11.23952865600586
60,0.6734227225409408,0.5177682894276874,0.0035384036600589752,34209.25,0.14923688769340515,0.14874887466430664,1.8106460571289062
61,0.6885297474247615,0.5441125880907338,0.0034376373514533043,33226.26953125,0.14707714319229126,0.14656081795692444,1.9197463989257812
62,0.6845172879526439,0.5391503763060187,0.0034533864818513393,33371.1640625,0.1473974883556366,0.14693336188793182,1.8809318542480469
63,0.6910992326753522,0.5478563953356694,0.0033633490093052387,32541.861328125,0.14555448293685913,0.14507339894771576,1.9334793090820312
