file_idx,ch3_high_band,ch4_high_band,ch3_total_power,ch3_energy,ch3_rms,ch3_std,ch3_p2p
1,0.81054008605296,0.6685832381386223,0.0022677783854305744,21943.208984375,0.11952382326126099,0.11900202929973602,1.519775390625
2,0.8087381126729037,0.6552607144847531,0.002310021547600627,22348.990234375,0.12062389403581619,0.1201835349202156,1.6219139099121094
3,0.8045224612237151,0.6538311045284544,0.0023384992964565754,22622.392578125,0.12135946750640869,0.12092489749193192,1.5761375427246094
4,0.7308005124531963,0.47390188875847666,0.002723554614931345,26366.607421875,0.13101816177368164,0.13050797581672668,1.6088485717773438
5,0.7042442764627145,0.5131124533652865,0.002910456620156765,28137.15625,0.1353457123041153,0.1348874717950821,1.6409873962402344
6,0.6824537621477679,0.5012120472940186,0.0030857431702315807,29849.1171875,0.1394023597240448,0.1389511525630951,1.5964508056640625
7,0.6547217067948978,0.4919203117186667,0.0032594515942037106,31523.341796875,0.14325854182243347,0.1427479386329651,1.6605377197265625
8,0.6467148610293997,0.47430657867487785,0.003353558713570237,32416.115234375,0.14527298510074615,0.14478164911270142,1.6364097595214844
9,0.6487443509453646,0.4727958569779742,0.0033364356495440006,32255.4375,0.1449125111103058,0.14442776143550873,1.6384124755859375
10,0.7009603053857817,0.4904702377891946,0.0032969480380415916,31850.86328125,0.1440008282661438,0.14352786540985107,1.7770767211914062
11,0.745861888639058,0.5440032640266836,0.002992508001625538,28979.65234375,0.13735705614089966,0.13683506846427917,1.6124725341796875
12,0.7478398657783629,0.5575836921828583,0.002986433682963252,28882.58203125,0.13712681829929352,0.13660722970962524,1.7893791198730469
13,0.7509669930185854,0.5677057469370463,0.0029285820201039314,28357.84765625,0.13587546348571777,0.1353394091129303,1.7430305480957031
14,0.7429139462046134,0.5680876003651623,0.002932449569925666,28405.806640625,0.13599030673503876,0.13545028865337372,1.711273193359375
15,0.7165915307626319,0.5423448946944686,0.0029773302376270294,28748.81640625,0.13680891692638397,0.136313334107399,1.7442703247070312
16,0.6461044607761202,0.46431664934036887,0.003343003336340189,32305.8671875,0.14502574503421783,0.14449858665466309,1.5952110290527344
17,0.6499193859866988,0.4635767839130213,0.003369400277733803,32589.482421875,0.14566095173358917,0.14511972665786743,1.8240928649902344
18,0.6484174331960812,0.4733830625259186,0.0033494275994598866,32420.107421875,0.14528194069862366,0.14468196034431458,1.7508506774902344
