HI,regime
0.0017853029197173699,0
0.014413623679711194,0
0.02752370610657303,0
0.0413371942683908,0
0.05580291648842061,1
0.07095022767521918,1
0.08497096587319333,1
0.08646000941317156,1
0.07805040437832116,1
0.07018808572610431,1
0.06236490169301293,0
0.0545276448215338,0
0.048238641305598275,0
0.04903510774143782,0
0.06137793300061717,0
0.07362658183968289,0
0.08562609625734104,1
0.09772411206114862,1
0.10852111393293642,1
0.1092079808115171,1
0.10455703927507555,1
0.09956233519091115,1
0.09413117291863037,0
0.08850821337198594,0
0.0826696333880438,0
0.08350195570639768,0
0.09290010629646844,0
0.10245259740632795,0
0.11223539868807664,1
0.12210706122873645,1
0.13194095791097724,1
0.13210224461689213,1
0.1268354948724901,1
0.12091421700998511,1
0.11431427751270813,0
0.10711019241349987,0
0.0995476793632414,0
0.09987920775496839,0
0.10969373665525144,0
0.11943592937368716,0
0.12968226185376702,1
0.14030111038260404,1
0.1513028498429229,1
0.15136330195283754,1
0.14301465870638924,1
0.13412721539373754,1
0.12484144310969222,0
0.11514506768337258,0
0.10528093143187763,0
0.10541940848186221,0
0.11671868162110707,0
0.12832503404098344,0
0.14052072879087785,1
0.15323450001447808,1
0.1664265187690655,1
0.17689578488595945,1
0.16648767456067934,1
0.15582762163867936,1
0.14496426625456024,1
0.13360587375833133,0
0.12153775849504142,0
0.11145018511417262,0
0.11213790471962595,0
0.12403102542267258,0
0.13679828234031088,0
0.15095973163730877,1
0.16676164039903096,1
0.18087386173935088,1
0.18132105287116543,1
0.17362503640844432,1
0.16543460043644723,1
0.15639372565759393,0
0.14615434418470247,0
0.13743566511996377,0
0.1392534107756445,0
0.15471547715135858,0
0.17209111409816039,0
0.19114497295974875,1
0.21197024749368454,1
0.23426133478207267,1
0.23460012116022677,1
0.22643218670034612,1
0.21608540953843847,1
0.2041110377832614,0
0.19073580384440858,0
0.17608028864070632,0
0.1776883886395647,0
0.1995693350017229,0
0.22244048360009433,0
0.24603713934974059,1
0.27014372058438324,1
0.29459024271361445,1
0.2953417534625739,1
0.2788088255619596,1
0.2618197513492421,1
0.2445266093411782,0
0.22698843732057422,0
0.20905008845913628,0
0.20993618768480377,0
0.2346440569357123,0
0.2592464046554041,0
0.2834643836818749,1
0.3073540390102108,1
0.33095138479658226,1
0.33211646063433875,1
0.31488270764009174,1
0.2982982692175935,1
0.2823027945674017,0
0.2666988400899552,0
0.25163373143972817,0
0.2403340931862052,0
0.26287940845449626,0
0.28477573092597674,0
0.30594558341253997,0
0.32654814725514214,1
0.3470796478169021,1
0.3665993901332441,1
0.3700932228180946,1
0.36469657724400695,1
0.3614125882669268,1
0.35992523078381033,0
0.3598581146639487,0
0.3629279030865362,0
0.36585507503042053,0
0.3804707372873236,0
0.3919576141973654,0
