file_idx,ch3_high_band,ch4_high_band,ch3_total_power,ch3_energy,ch3_rms,ch3_std,ch3_p2p
1,0.5278642132459442,0.523305007240403,0.006636057049036026,63770.8984375,0.20375846326351166,0.20365209877490997,12.482261657714844
2,0.4961718439406792,0.49013165548366916,0.007023863960057497,67333.2265625,0.20937223732471466,0.20927351713180542,12.90273666381836
3,0.48880301475855004,0.48836536655365576,0.007941829040646553,76228.90625,0.22277386486530304,0.2226421982049942,16.074752807617188
4,0.5278260752457784,0.46754872232915384,0.006822172086685896,65732.6484375,0.20686878263950348,0.2068084478378296,12.291240692138672
5,0.5169894428821988,0.4750396939667699,0.007575727067887783,72590.4453125,0.21739228069782257,0.21730148792266846,13.602447509765625
6,0.5031092713726769,0.4594306269177808,0.008465489372611046,81244.953125,0.22998663783073425,0.2298910915851593,15.625858306884766
7,0.5013490279833268,0.4566143597968007,0.0088497968390584,85128.28125,0.235418900847435,0.23532208800315857,13.483905792236328
8,0.49197844323781986,0.4648598201178253,0.009790747426450253,94011.2109375,0.24739688634872437,0.24727413058280945,17.856216430664062
9,0.49656039876980096,0.4608565266646108,0.009586965665221214,92177.6171875,0.2449723780155182,0.24487176537513733,15.139293670654297
10,0.5070428890040392,0.46588373789416765,0.008709847927093506,83468.3125,0.23311230540275574,0.2330147624015808,17.63143539428711
11,0.5154566169295552,0.47375297085089474,0.008036855608224869,77243.3515625,0.22425128519535065,0.22417956590652466,15.401649475097656
12,0.5137587748233757,0.47404035194011696,0.008014385588467121,76918.171875,0.22377876937389374,0.2237004190683365,18.344974517822266
13,0.5318792943254597,0.480153759812973,0.006820730399340391,65621.9296875,0.20669448375701904,0.20665018260478973,15.209674835205078
14,0.48688605190870093,0.4496683177899886,0.008083946071565151,77585.8828125,0.22474795579910278,0.22465750575065613,17.37518310546875
15,0.4724027643266334,0.4387835737469475,0.008637869730591774,82989.75,0.23244307935237885,0.2323237657546997,16.376876831054688
16,0.46304198895312887,0.42863401811928653,0.010117212310433388,97277.3984375,0.25165778398513794,0.25156599283218384,18.13058853149414
17,0.48216035626306164,0.4388405378980952,0.010630888864398003,102091.1796875,0.25780925154685974,0.2577025294303894,15.412425994873047
18,0.4702994918107257,0.4240886836094069,0.011019975878298283,105827.375,0.2624843418598175,0.2623937427997589,19.28091049194336
19,0.5003928727416778,0.43285289715508013,0.00796621572226286,76676.9609375,0.22342760860919952,0.2233976423740387,12.778568267822266
20,0.497604361628224,0.4209137213501591,0.008207838982343674,79046.1640625,0.2268531322479248,0.22682952880859375,13.878345489501953
21,0.4894673327157829,0.41100452003778465,0.008639697916805744,82962.2265625,0.23240453004837036,0.2323809564113617,14.57071304321289
