HI,regime
0.5531405942853971,0
0.5433790934812779,0
0.5340290806296161,0
0.5251807006483162,0
0.5170334623275461,1
0.5090034307645108,1
0.5003252791951692,1
0.5010735982847652,1
0.5137991599378495,1
0.5261096932504221,1
0.5387815169638466,0
0.551877196839742,0
0.5661167762537607,0
0.5671019780961439,0
0.5595572269122545,0
0.5513519270778259,0
0.5433075906233402,1
0.5347588402446111,1
0.5251211479683726,1
0.525918883706478,1
0.5410506497366283,1
0.5556582255376609,1
0.5709264419235651,0
0.5865335028702551,0
0.602932494863666,0
0.603589804936642,0
0.5930233907897979,0
0.5822632186476335,0
0.5716575936115447,1
0.5615449270076455,1
0.5516642120454532,1
0.5531038636017034,1
0.5716571246361906,1
0.5907796582245465,1
0.6086786258461756,0
0.6256135012735232,0
0.6421957408130332,0
0.6426621488380035,0
0.632190678186978,0
0.6215310513854444,0
0.6105186464397223,1
0.600161925767209,1
0.5908141628310436,1
0.5919130221500232,1
0.6089635944213783,1
0.6252996593928983,1
0.6410705650268901,0
0.6563971226224472,0
0.6721499054417265,0
0.6728006955634263,0
0.6622522446165705,0
0.6513153677247561,0
0.6396484319594462,1
0.6278169593940184,1
0.6154406786265483,1
0.6020066454905526,1
0.6163460755009721,1
0.630551634010506,1
0.6446870195269981,1
0.659040139080756,0
0.6771677072692245,0
0.6954720083589556,0
0.6957040896964487,0
0.6825983638487351,0
0.6695249130013502,0
0.656482131050067,1
0.6433578651987862,1
0.6262482414491494,1
0.6269095654371787,1
0.6472233756948603,1
0.669718394114371,1
0.6924354649279427,0
0.7170463180810938,0
0.7429402292229563,0
0.7464834830078914,0
0.73506422458043,0
0.7253007321950471,0
0.7154917492517436,1
0.7082744936368778,1
0.6987997226939143,1
0.698971459973305,1
0.7221863245013603,1
0.7431730107027227,1
0.7616592122908713,0
0.7796009234283479,0
0.7973217880800156,0
0.8001477544952177,0
0.7944418606558411,0
0.7898828839004901,0
0.7862658035258493,1
0.7835812399004893,1
0.7803492222549322,1
0.7803134971464789,1
0.7953339375852162,1
0.8085110163015651,1
0.821792809195813,0
0.8352169654518814,0
0.8488940807606242,0
0.8517628566462685,0
0.8501602715952472,0
0.8506134055837361,0
0.8510235808668561,1
0.8499787980569752,1
0.8476982662227368,1
0.8490789421424646,1
0.8613211042004576,1
0.8736504426282045,1
0.8819084144632485,0
0.8901827254661164,0
0.8985015259180802,0
0.9073286736301933,0
0.9020523497363124,0
0.896024740149781,0
0.8890112594612652,0
0.8837589742141477,1
0.8782921976925915,1
0.8683956330638485,1
0.8663029592660644,1
0.8706614586833182,1
0.8720716730946707,1
0.8707002920167165,0
0.8693929814135478,0
0.8696185508319763,0
0.8717118963044248,0
0.8649911946530472,0
0.8624882595957875,0
0.8642591776693266,1
0.8685545180104436,1
0.8735259458917987,1
0.8716988841579323,1
0.8707882594011356,1
0.868860571593719,1
0.863989923388268,0
0.8568331966768672,0
0.8495618321978988,0
0.841871056903176,0
0.8389080455798879,0
