file_idx,ch3_high_band,ch4_high_band,ch3_total_power,ch3_energy,ch3_rms,ch3_std,ch3_p2p
1,0.8540628780546834,0.807616957926494,0.002424195090275557,10.062070665805926,0.1164688238470308,0.12333046644926071,1.671600341796875
2,0.8315358418570346,0.7058881483589581,0.002475291806089936,10.081258405985107,0.11752815358386293,0.12442616373300552,1.7894744873046875
3,0.8277713273461279,0.7048531222220532,0.002426799960170178,10.063025647272609,0.11652133027152022,0.12327610701322556,1.6054153442382812
4,0.807577445598636,0.6395826876516061,0.002554249361301735,10.114948992298972,0.11941016304351271,0.1265224665403366,1.6598701477050781
5,0.7513992408930744,0.5236243338858645,0.002972393043048631,10.265806325225345,0.12819022163631213,0.13642001152038574,1.6733169555664062
6,0.7384940249324599,0.5217618968443521,0.00319246201246436,10.337469569676538,0.1325699714857109,0.14137279987335205,1.7773628234863281
7,0.7281173679897561,0.5266248486303983,0.0032286323550696407,10.349993193783243,0.13334958565736285,0.14221857488155365,2.058887481689453
8,0.6966809734275728,0.49936341639498333,0.0032795088276287355,10.36435589283729,0.13424896315945065,0.14327868819236755,2.338886260986328
9,0.6969460848384689,0.5023967816423912,0.0033059399001099158,10.375137287144227,0.13492781268254217,0.1439550668001175,1.9319534301757812
10,0.7021507020702059,0.5146437060183351,0.003406439128087904,10.404396827684048,0.13678629796196098,0.1460784375667572,1.8840789794921875
11,0.6668700567470003,0.5298510857527753,0.003306664862130156,10.373564482317969,0.13482857988893526,0.14386245608329773,1.8448829650878906
12,0.7191417910021246,0.5607686450905277,0.003005393697190861,10.278362967842622,0.12894770178536924,0.13708911836147308,1.8423080444335938
13,0.7365839804267063,0.5776695234513018,0.002970314230707275,10.268575852387189,0.12835693275769774,0.13635356724262238,1.7786979675292969
14,0.7425079438029829,0.5961569793823205,0.002988106681725763,10.274745836084481,0.12872906529387676,0.13678096234798431,1.8090248107910156
15,0.7484288556683903,0.6204584725311469,0.0029615207254516584,10.265314883695362,0.12816064877655034,0.1361204981803894,1.9139289855957031
16,0.7565735612581271,0.6159014922089645,0.0029245551221599897,10.253389779331263,0.1274452854739598,0.1352766901254654,1.6425132751464844
17,0.699026302003224,0.49122841594318034,0.003397759908546196,10.40292897302317,0.13669248738076567,0.14585472643375397,1.8299102783203125
18,0.6904394384654614,0.5074247014122005,0.003266346986004928,10.364566403361192,0.13426218767280226,0.14304178953170776,1.7676353454589844
19,0.6315184670185177,0.44890591871822927,0.0030754342735235174,10.305049937731289,0.13057155570477594,0.13879801332950592,1.8767356872558594
20,0.6478672335611364,0.47084289443279664,0.0032700048883853795,10.36462281117492,0.1342657315520863,0.14305078983306885,1.7545700073242188
21,0.6893691756327196,0.4904976148880678,0.003941546953957538,10.550746316695504,0.14644546130973154,0.15711773931980133,1.93023681640625
22,0.6759856234826659,0.48130398882507996,0.0038367064887733825,10.524993652560651,0.14470103613986685,0.15504254400730133,1.8627166748046875
23,0.5678705545419349,0.4223029826386298,0.003367137468371008,10.396156385670311,0.13626047863761878,0.1453675776720047,2.240467071533203
24,0.5681785444028327,0.42476710925018457,0.00341294431663751,10.411314387551316,0.13722916052078254,0.146527498960495,3.441619873046875
25,0.6163125777772793,0.4612993365540241,0.0031184680603944105,10.316773043249164,0.13129092021808325,0.1396276354789734,2.8095245361328125
26,0.6614215211942046,0.5269641648058359,0.003815629733039167,10.519066273143482,0.14430227083040376,0.1545945256948471,2.2451400756835938
27,0.6493037555996255,0.5256228094586359,0.003797840170373103,10.515510573350968,0.14406354942703462,0.15429586172103882,2.228260040283203
28,0.6726982191623664,0.5478139969405851,0.003760178517425383,10.504447484362379,0.143323157166542,0.15348954498767853,2.6014328002929688
29,0.6841784548139962,0.4789009719935593,0.0037675957726005433,10.50714137228128,0.14350311393957504,0.1536310315132141,1.9602775573730469
30,0.6736182105919044,0.48295799304178627,0.003909487010633793,10.543798410859702,0.14597291160708506,0.15650248527526855,1.9915580749511719
31,0.67836200731015,0.48998955585049164,0.003944912031129094,10.552443217197908,0.14656108964994952,0.1571996510028839,1.8733024597167969
32,0.6577580764603306,0.46916572360385655,0.004146850662426274,10.602252031958617,0.14999305897135504,0.1611417829990387,1.92718505859375
33,0.6637953115595718,0.472012117275127,0.004049240967109556,10.579154420809623,0.14839239596845089,0.1593172401189804,2.0315170288085938
34,0.6720448853808901,0.4736892330108833,0.003935601570086817,10.550784349978107,0.1464480484212683,0.15708301961421967,2.0435333251953125
35,0.6958852268146952,0.5453465236836977,0.003789184990793841,10.51329367190832,0.14391489543920022,0.15417234599590302,3.8068771362304688
36,0.6609014022250852,0.5091408751910521,0.0037882857199500928,10.51411997828963,0.14397029005153544,0.15428173542022705,4.419422149658203
37,0.6619824825073127,0.5382694139762083,0.003599249248373031,10.461125828447157,0.14045778399495248,0.1502009779214859,1.9583702087402344
38,0.6587321692749274,0.5390961861211431,0.0036216552228556915,10.46829908258879,0.14092852014931675,0.1507185399532318,2.0053863525390625
39,0.6577219561224015,0.5459769259922996,0.003630760979142527,10.47068091957154,0.14108516298413523,0.1508825272321701,1.9102096557617188
40,0.677944600251095,0.5602962030782781,0.003508943310036698,10.43514273476365,0.13876491285886913,0.14826622605323792,2.046966552734375
41,0.6803646736564514,0.47950153362049447,0.0037304915492792326,10.495969773263148,0.14275817247039088,0.15285886824131012,2.040863037109375
42,0.6555494325978454,0.4754754410489283,0.003918377475665001,10.543970742331995,0.14598461700614254,0.15659187734127045,2.088165283203125
43,0.6528208415016512,0.46993905590057616,0.0038521555977694987,10.528460339343836,0.14493473276376673,0.15537016093730927,2.119159698486328
44,0.6494318214422146,0.46766725015532323,0.0038912923187752278,10.537198485693517,0.14552533809196969,0.15606223046779633,2.408313751220703
45,0.6485168191181964,0.4639287212019175,0.0039016359504388714,10.539296477717958,0.1456674797493427,0.15626463294029236,2.2432327270507812
46,0.6455700236483887,0.4676217202905144,0.003841297711773851,10.524276341312484,0.14465272231335513,0.15508754551410675,2.3027420043945312
47,0.6561600383806706,0.5169263058512091,0.0036239055130072926,10.467800772385324,0.14089577527968425,0.1508428156375885,1.8721580505371094
48,0.67729964567031,0.5474327551834764,0.0034665757618261954,10.42252034268692,0.13794940016949875,0.14738459885120392,1.9610404968261719
49,0.6795145768666819,0.5389260884541645,0.0034504192723631894,10.417551404140859,0.1376296000901183,0.1470244973897934,2.0140647888183594
50,0.6565519395355786,0.5186801905481847,0.0034915844866963285,10.431039269851707,0.13849930748269504,0.1479804515838623,1.8980026245117188
51,0.6261431606928831,0.5019832092645626,0.003708715024977047,10.487743142434017,0.14221192123311507,0.15232110023498535,2.1683692932128906
52,0.6419047827443557,0.5169949032453309,0.0036653623752438418,10.477397234459314,0.14152769133815676,0.15150186419487,2.0238876342773438
53,0.6530299777892978,0.44631549868057324,0.0037068124155582266,10.488878446223026,0.1422871854776343,0.15234194695949554,2.296733856201172
54,0.6629174251745932,0.4602167312295199,0.003699568455712859,10.486718608997874,0.142144019570957,0.15217627584934235,1.9191741943359375
55,0.6529296839276287,0.45479357739460113,0.003866860198395332,10.529451258818492,0.14500159447493388,0.15550775825977325,1.9242286682128906
56,0.6441969163198081,0.4524428043022418,0.003854220053248696,10.52760740231005,0.1448772000131552,0.15538619458675385,2.1284103393554688
57,0.6538527603047407,0.4631650276212333,0.003812410809847077,10.516121374319097,0.14410453796451264,0.15449273586273193,2.1544456481933594
58,0.6342080210958922,0.4500474197322565,0.003957936697936092,10.55304309855592,0.1466019888159314,0.15740074217319489,2.2542953491210938
59,0.6491971994979735,0.4648033350198723,0.003916044820474205,10.54566581043643,0.14609978361561718,0.15684758126735687,11.23952865600586
60,0.6734227225409408,0.5177682894276874,0.0035321582380416694,10.440280585749683,0.13909814619243396,0.14874887466430664,1.8106460571289062
61,0.6885297474247615,0.5441125880907338,0.003431742182611773,10.411126189186865,0.1372170923741015,0.14656081795692444,1.9197463989257812
62,0.6845172879526439,0.5391503763060187,0.0034474372355183095,10.415477420182121,0.1374963241956455,0.14693336188793182,1.8809318542480469
63,0.6910992326753522,0.5478563953356694,0.0033577056013195565,10.390313309547777,0.135888784361632,0.14507339894771576,1.9334793090820312
64,0.6632152810187325,0.5255958678713238,0.003501963575851256,10.431286667496515,0.13851530417645253,0.14811429381370544,1.7922401428222656
65,0.6769634617575845,0.5453485965925172,0.0034536354165126786,10.417017913637563,0.13759530561304956,0.1470191776752472,1.8756866455078125
66,0.6287757535040529,0.4430232875043623,0.004049879127532293,10.576937020218057,0.1482395660942297,0.1593230813741684,2.3879051208496094
67,0.6430035564578879,0.46433789915109913,0.004110673634860012,10.590185367292692,0.14915486019730295,0.16037477552890778,2.6903152465820312
68,0.6450546184086258,0.4680029154190263,0.003966928308321179,10.554624594046729,0.14670985266452646,0.1575605720281601,2.151012420654297
69,0.6510263369777265,0.4593825276391355,0.004003920332523885,10.565973850153814,0.1474861111098181,0.1584542840719223,3.1097412109375
70,0.5457115110154839,0.3963875306119856,0.005108159859035371,10.80082392067432,0.16442768586729697,0.17830348014831543,17.266082763671875
71,0.5426776490342181,0.3955713862796106,0.005096915316263461,10.79653708480718,0.16410299086785263,0.17792284488677979,13.489437103271484
72,0.6975735000352751,0.5240132330537745,0.0034851802746219416,10.425833437535774,0.13816301928859137,0.14775462448596954,2.126312255859375
73,0.697477459484887,0.5384517012682474,0.0034323357228454123,10.410594904903416,0.13718303057599357,0.14660122990608215,1.9624710083007812
74,0.6940822611236707,0.5451104222105844,0.003468955870581579,10.420704932002476,0.13783248609949333,0.14737316966056824,1.8120765686035156
75,0.6453387930718331,0.5037529113031244,0.003720921145602541,10.491750232597274,0.14247775718285685,0.1527085155248642,2.043914794921875
76,0.6457235923171135,0.4952146348514224,0.0037007111435268924,10.48507590254675,0.1420352225256616,0.15219110250473022,1.8391609191894531
77,0.637478361144271,0.4956663759421554,0.003808476556318899,10.513732692399865,0.1439443286446363,0.15439392626285553,1.9738197326660156
78,0.6335863376332624,0.44590046736767563,0.004262212744090259,10.626613937702517,0.15169865746137415,0.16339755058288574,1.9899368286132812
79,0.6350398626427511,0.45947530804258424,0.004197954726738288,10.612045549888604,0.1506765600568078,0.16218143701553345,2.3911476135253906
80,0.6253402579171082,0.4476090703497436,0.004224342291693921,10.617076421620935,0.15102879542969255,0.1626284271478653,2.579784393310547
81,0.6267689593973866,0.44429830845354557,0.004353977448216188,10.646993792393765,0.15313924818243832,0.1651025116443634,3.3838272094726562
82,0.6046199502531794,0.42537558818334154,0.004551231880430076,10.691518596898598,0.15633070462656753,0.16882584989070892,3.1209945678710938
83,0.5726715584279544,0.3943878904876264,0.004822642007942864,10.751823768734583,0.16075126459222336,0.17401589453220367,5.463695526123047
84,0.6706792140374618,0.49611332386442686,0.0036562344318764083,10.472707739856592,0.14121856957958248,0.15125226974487305,5.368614196777344
85,0.6380723781254121,0.47666411536939923,0.003967819301728766,10.55474293232488,0.14671792075244586,0.15762996673583984,3.0226707458496094
86,0.624399459414122,0.4840992179556643,0.004219651972150442,10.616270947955785,0.15097235539022694,0.16259467601776123,2.8069496154785156
87,0.5821699347113299,0.45906823226317917,0.004833374780152325,10.751905293435506,0.16075732962713596,0.1740555763244629,3.0534744262695312
