shaft_hz,rpm,rms,kurtosis,crest,BPFI_h1,BPFI_h2,BPFI_h3,BPFO_h1,BPFO_h2,BPFO_h3,BSF_h1,BSF_h2,BSF_h3,FTF_h1,FTF_h2,FTF_h3,BPFI_sb_plus,BPFI_sb_minus,file,idx,time_min
12.890625,773.4375,0.22051088511943817,25.509266581985585,30.846255921736613,0.0030583441810943,0.0015280477230772943,0.0010587128716243617,0.00330791728280197,0.0014305015279019821,0.0015280477230772943,0.008172111075457811,0.002457992791459903,0.0013375408942313972,0.0014641613605848394,0.0012634809148522688,0.001297719426225,0.002457992791459903,0.0012912038554980798,000001.tdms,0,0.0
12.890625,773.4375,0.2276073396205902,25.675060992029454,30.916724180937212,0.0027276025663102335,0.0014914535428403597,0.001170620814771796,0.003190147371307774,0.0013668970104595743,0.0014914535428403597,0.00807598256707846,0.0024925559447341026,0.0014776093805692414,0.0014197381230425933,0.0013695741843642495,0.0013756103679530148,0.0024925559447341026,0.0014557287925219381,000002.tdms,1,10.0
12.890625,773.4375,0.23467636108398438,30.982232565549964,35.35719452526862,0.003310955995326626,0.001645511042294159,0.0011568798892103325,0.004374668485373184,0.0016665585169894108,0.00168295891826314,0.009487217746997241,0.002902095897277769,0.0015055985031350559,0.001540690664398441,0.0014728477505401402,0.0014422252812168709,0.002902095897277769,0.0014800901297803107,000003.tdms,2,20.0
16.796875,1007.8125,0.3679306209087372,5.352397617398815,16.609826431107244,0.0017448536787659646,0.001148301133391277,0.001350448867936717,0.0017563405888564988,0.0011841133688796047,0.0011683544159463632,0.0014397269831350557,0.001420966892293285,0.001249616170271667,0.0013174885576926559,0.006260520292095056,0.0017251391912436282,0.001420966892293285,0.001205277441729383,000004.tdms,3,30.0
16.796875,1007.8125,0.37335169315338135,5.808919920388338,18.625634718338798,0.0017858269420111385,0.0011961259646327083,0.001241645398276239,0.001688401156114023,0.0013874596925152376,0.0012530058262864988,0.001521496027748858,0.0015056247331694628,0.0013563102168007509,0.0015761545881198633,0.006530070680560823,0.0020210235420344154,0.0015056247331694628,0.0013716412744228129,000005.tdms,4,40.0
16.796875,1007.8125,0.3949738144874573,6.160340957136896,18.055831976797617,0.0018015013099859961,0.001332785948950796,0.001353673376427225,0.0018719532270354189,0.0015474666299362548,0.001332785948950796,0.0015976429519141172,0.001543406786292278,0.0014279799627079362,0.0016164989691138615,0.0073940989268538055,0.001888165726935762,0.0015591245654606586,0.0014192117140069045,000006.tdms,5,50.0
16.796875,1007.8125,0.40378910303115845,6.058402466534801,16.573638300457144,0.0019457735325299102,0.0012501509845226967,0.0012677336837629198,0.0017249319594413596,0.0016017505949255367,0.001328938157915445,0.0015259168211436234,0.0015307015377799148,0.0013988440159430984,0.0016174682319544513,0.007338568784648342,0.0020623357288720723,0.0015307015377799148,0.0013600425938824028,000007.tdms,6,60.0
16.796875,1007.8125,0.39261823892593384,7.865833367396155,25.101334574963175,0.002187730063576941,0.0015386082520821456,0.0014235018324802473,0.0022321109940296132,0.0017407786332628388,0.001574489581559901,0.001931024733395373,0.0018899608469760247,0.0017164130856832656,0.00197885842553823,0.008313801808483522,0.0025853749546868358,0.0018899608469760247,0.0017463719883605289,000008.tdms,7,70.0
16.796875,1007.8125,0.4072095453739166,6.5066259475119175,19.52753448282802,0.0020632561010693728,0.001389788305756663,0.0014995318532672508,0.0018600064815024332,0.0017288111306349976,0.001569484600915064,0.002027357104608041,0.0017429823836277263,0.0015660356908112612,0.0019482464247181832,0.007937542018269924,0.002182806967178958,0.0017848507188657169,0.0016490868780700495,000009.tdms,8,80.0
12.890625,773.4375,0.2636856734752655,24.2507400249907,38.15548660953095,0.0034515106617480757,0.001755481671573151,0.001250139114505211,0.003942450783373912,0.0017041417810266925,0.001755481671573151,0.010341824830232195,0.0029567597583635536,0.001721951263566423,0.0015799258141293827,0.0014898436262878584,0.0014536449561677208,0.0029567597583635536,0.001585595489682777,000010.tdms,9,90.0
