shaft_hz,rpm,rms,kurtosis,crest,BPFI_h1,BPFI_h2,BPFI_h3,BPFO_h1,BPFO_h2,BPFO_h3,BSF_h1,BSF_h2,BSF_h3,FTF_h1,FTF_h2,FTF_h3,BPFI_sb_plus,BPFI_sb_minus,file,idx,time_min
12.890625,773.4375,0.12514141201972961,4.096687513668763,7.27434045184993,0.00023248765316289478,0.00019835373134309767,0.00019558952498369278,0.00021132543799727094,0.00021025763393648942,0.00019835373134309767,0.00022943108872796496,0.0005021352580154974,0.0002001241741169802,0.00021694249362493707,0.000263245421087681,0.00021755370004893497,0.0005021352580154974,0.00021105135323329135,000001.tdms,0,0.0
12.890625,773.4375,0.12614589929580688,4.091687227402185,6.606369753593051,0.00022581531292315717,0.00020967443701838364,0.00020065967916421554,0.00021577442753538224,0.00020955644109530995,0.00020253230031110533,0.0002469455361309483,0.0005184546015337072,0.00020284842882542582,0.00021924396440225731,0.0002356698849080554,0.00022594589032914048,0.0005184546015337072,0.00022419484546165524,000002.tdms,1,10.0
12.890625,773.4375,0.12519992887973785,4.08350137547419,6.850340483395372,0.00022753083548550775,0.00019993423306196553,0.00018531173462490546,0.00021555198564625653,0.00022073052850981405,0.00020422458980912786,0.0002894306725100691,0.0004833932356231113,0.00023058162771258167,0.00022166898986569734,0.0002523986707288778,0.00023399037313913943,0.0004735802732356827,0.0002266977700517826,000003.tdms,2,20.0
16.796875,1007.8125,0.1475488692522049,4.18288125803273,8.164415552386895,0.0002873732174403876,0.0002606532320218847,0.0003766692889646318,0.0010831749137554982,0.000549022632499383,0.0002606532320218847,0.0023270729834848555,0.0018702272068929473,0.0007288985750062855,0.00038265659410210187,0.0011157454212310767,0.0003323959117641908,0.0018702272068929473,0.00044248579467294377,000004.tdms,3,30.0
16.796875,1007.8125,0.15611477196216583,4.12894903454765,7.98076719878473,0.0003730320800731126,0.0002989891520830768,0.00040843001775031575,0.0008708677496804073,0.00046329805692162216,0.0002989891520830768,0.002262126725125713,0.0017454500907630255,0.0005607352058451681,0.00035326532396654615,0.0009026117542324612,0.00034731154445674054,0.0017582972294298447,0.0003737076058791612,000005.tdms,4,40.0
16.796875,1007.8125,0.16166281700134277,3.8698586061424924,8.36273178156012,0.00037853916484923425,0.00032009524194791434,0.00035263833724794925,0.000903069663838613,0.00046533659025610366,0.00032009524194791434,0.0020692171329656887,0.0017283528291261712,0.0006889908267297011,0.0003553118780261652,0.0009059551903703835,0.00039722799108536205,0.0017283528291261712,0.00037194827307533994,000006.tdms,5,50.0
16.796875,1007.8125,0.16825087368488312,3.762029855810775,7.57943960411385,0.000514857437105844,0.0003366046654580516,0.0003675433896749583,0.000679411390917385,0.0004438850170854724,0.0003366046654580516,0.0015358948616152075,0.001336176182538817,0.0006763681840905481,0.000515567950730652,0.0010703390414513196,0.0005826950778170553,0.001336176182538817,0.0005050014949125998,000007.tdms,6,60.0
16.796875,1007.8125,0.16826824843883514,3.8108351014063473,8.046026444058164,0.00043636709172547005,0.00035002709923660417,0.00041313604998038505,0.000819068853137915,0.00043534619425677205,0.00035002709923660417,0.0018188008894847326,0.0014221272996322867,0.0005999411499808327,0.000448747779556862,0.0009082051415351405,0.0006218842552270451,0.0014221272996322867,0.00041413289034337324,000008.tdms,7,70.0
16.796875,1007.8125,0.17002320289611816,3.759786622380466,7.716828231638315,0.00040357401576716836,0.00034522761635587767,0.000461566467867198,0.0008543122889115763,0.0004860229688532316,0.00034522761635587767,0.001918663607373591,0.0016654438361550083,0.0005953835684034274,0.0004326750400600434,0.0009262414439208634,0.0003972793362850208,0.0016654438361550083,0.0004232727777415779,000009.tdms,8,80.0
12.890625,773.4375,0.1601729393005371,3.6096947546456115,7.741850422884905,0.00028419336591497944,0.00024229250284636553,0.00022735335472583336,0.00026585680281586465,0.00024162553660246706,0.00025817217926022654,0.0004342810216971142,0.0004997238329322832,0.0003276601402443981,0.0002754777041090093,0.0003105753303832763,0.0002886623069540932,0.0004997238329322832,0.0002631968217476144,000010.tdms,9,90.0
12.890625,773.4375,0.15359334647655487,3.6408019447519218,7.140621345188807,0.00029522512020866955,0.00024304436552138837,0.00022295951688146092,0.0002516237461311402,0.0002574014006851697,0.0002483207041413431,0.0004625870484512362,0.0005747481061164421,0.00031936407033044165,0.00026756341673169116,0.00029366695580746295,0.00028524445272012634,0.0005747481061164421,0.0002523680250510207,000011.tdms,10,100.0
12.890625,773.4375,0.14893785119056702,3.6718973811631854,7.074640346971751,0.0002795961783856779,0.0002436601168107115,0.00020568890093893713,0.00026561178952605485,0.00026739218507166457,0.0002371860150533815,0.0004733423644744527,0.0005095130076296853,0.0003198218318268428,0.00025512234819020474,0.0003070047406091254,0.00028042922747477963,0.0005095130076296853,0.00025555378841391835,000012.tdms,11,110.0
