shaft_hz,rpm,rms,kurtosis,crest,BPFI_h1,BPFI_h2,BPFI_h3,BPFO_h1,BPFO_h2,BPFO_h3,BSF_h1,BSF_h2,BSF_h3,FTF_h1,FTF_h2,FTF_h3,BPFI_sb_plus,BPFI_sb_minus,file,idx,time_min
12.890625,773.4375,0.11900202929973602,4.139309929577307,6.564226227825353,0.0006319638232563442,0.0003961657437119738,0.000323895001726661,0.0006623480391015335,0.0005385277286700705,0.0003961657437119738,0.0008385139534586158,0.0006481931055324632,0.00041711778195356185,0.0011202146845572442,0.0009726037720115307,0.0007152903549646682,0.0006065061504318095,0.0006585624422717641,000001.tdms,0,0.0
12.890625,773.4375,0.1201835349202156,4.132500924311526,6.997196474487471,0.0006990841179740333,0.0004397325532202763,0.0003587218002349387,0.0006442223584683399,0.0005967764061871515,0.000448721591913987,0.0009451930043132381,0.0007902964049997692,0.00044563146132779155,0.001019488981286468,0.0011197357771118937,0.0007882211010906139,0.0007004681815234885,0.0007222623592808332,000002.tdms,1,10.0
12.890625,773.4375,0.12092489749193192,4.152942548204162,7.116459527925144,0.0006858469372721113,0.0005730094090505843,0.0004137009202038374,0.0007094432046871904,0.0006114683856759649,0.0005730094090505843,0.0008601453317194847,0.000927394769217413,0.00044082507511429905,0.0011324200366237835,0.0012303576504533965,0.0009170244441890099,0.000729579298274336,0.0008098337908013446,000003.tdms,2,20.0
16.796875,1007.8125,0.13050797581672668,3.8852203741243985,6.716320467052634,0.000617019755876177,0.0004970799857261511,0.00018447094610625551,0.000984890931640009,0.0006688628782390225,0.0006871187557179169,0.001816309522971668,0.0015337422125787927,0.001283351241724851,0.0023040225966568,0.001118494498367019,0.0009178909636616913,0.0015337422125787927,0.0010021525371132123,000004.tdms,3,30.0
16.796875,1007.8125,0.1348874717950821,3.7649597208511065,6.142320079936855,0.0006357205782096964,0.0007254373357572419,0.00018695607995890913,0.0013938987252889988,0.0006859695285503124,0.0006619318866787967,0.0021731295772450194,0.0016070053739909212,0.0014281239659758682,0.0022668778013077945,0.0017369379195708357,0.0010466313669484837,0.0016070053739909212,0.0014950783526212603,000005.tdms,4,40.0
16.796875,1007.8125,0.1389511525630951,3.685245531937263,5.828714530007654,0.0007187749979774177,0.0006502173699648409,0.00021093558486509324,0.001631811776567718,0.0008434841040895826,0.0007771329438852647,0.002657549850979236,0.0018693377249684113,0.0008968027474337804,0.0023050120376905073,0.002314511851165312,0.0014015285566706113,0.0018693377249684113,0.0016410042655639967,000006.tdms,5,50.0
16.796875,1007.8125,0.1427479386329651,3.602961947223775,5.824157286715634,0.0006850751399089684,0.0007486030280366148,0.00018828647297726412,0.0019164594609823817,0.0008708540886160055,0.0007486030280366148,0.002848695132563253,0.0016186966018078756,0.001110951569451997,0.002478009690832643,0.002710484914154814,0.0012325303288874428,0.0016186966018078756,0.0016573645888889386,000007.tdms,6,60.0
16.796875,1007.8125,0.14478164911270142,3.58196301899602,5.913251899006724,0.0007297860984589459,0.0006927979230503607,0.0001864032716086382,0.0019435365429294504,0.0010527699317395024,0.0006927979230503607,0.002887424884232729,0.0018756816159990958,0.0008371472661736261,0.0022935891720308045,0.0024167346922124087,0.0013007645723918002,0.0018756816159990958,0.001997266181937753,000008.tdms,7,70.0
16.796875,1007.8125,0.14442776143550873,3.575181271782766,5.808887659515725,0.0007795841925322661,0.0007000984164936527,0.00020616541891930332,0.0017403653350053735,0.0010177306027669573,0.0007000984164936527,0.0032834816074493764,0.0014064778042402494,0.0007211629499180054,0.0023387516989375073,0.0023928218533903994,0.001319312324554768,0.0015802536597716147,0.0017522802673417203,000009.tdms,8,80.0
12.890625,773.4375,0.14352786540985107,3.585900282765018,6.291511454743733,0.0014922107340671542,0.001531782925484889,0.000463882089890035,0.0017801149330792458,0.0011873410190736881,0.001531782925484889,0.0027329825644549937,0.0014278198236335811,0.0008771625846507833,0.0025735837055788913,0.0023427763924420944,0.002015134815042077,0.001425087863583298,0.0015849860966011397,000010.tdms,9,90.0
