HI,regime
0.5531405942853973,0
0.5439071476136986,0
0.5350907665408646,0
0.5267831250480399,0
0.5191834524401554,1
0.511707810110237,1
0.5035874439724572,1
0.5043357630620532,1
0.516533270582717,1
0.5283101721164618,1
0.5404412573414111,0
0.552989371504421,0
0.5666745616853226,0
0.5676672636058181,0
0.5606948465640289,0
0.5530634056952471,0
0.5455966313747951,1
0.5376304548925125,1
0.5285737590611823,1
0.5293714947992878,1
0.543937975319764,1
0.5579732169786962,1
0.5726675743989535,0
0.5876970732116099,0
0.6035134913085742,0
0.6041775102971982,0
0.5942061340713563,0
0.5840475226677384,0
0.5740500411534294,1
0.5645501472228823,1
0.5552882752390104,1
0.5567279267952604,1
0.5746934824691914,1
0.5932209781365452,1
0.6105183850196276,0
0.6268451169251955,0
0.6428145837913534,0
0.6432852339390631,0
0.6334330482326483,0
0.6233923764021154,0
0.6129976531792614,1
0.6032622174380743,1
0.5945372202969122,1
0.5956360796158918,1
0.6120635667861872,1
0.6277803468130967,1
0.6429322974760877,0
0.6576411733487764,0
0.6727726712367296,0
0.673422632575825,0
0.6635008954833614,0
0.6531957111762285,0
0.6421650530306723,1
0.6309730153353144,1
0.6192400903876277,1
0.6064529823604413,1
0.620170475358462,1
0.6337493200136037,1
0.6472530129454144,1
0.6609698548794186,0
0.6784579881978172,0
0.6961189334677649,0
0.6963525639752149,0
0.6838983182949935,0
0.6714786474697418,0
0.6590918466986635,1
0.6466268378148076,1
0.6301834340447787,1
0.6308447580328079,1
0.6505100940117234,1
0.6723536322637419,1
0.6944169230551804,0
0.7183717950281268,0
0.7436064492025645,0
0.7470626587358495,0
0.7361403530819839,0
0.7268006964112269,0
0.7173485049333557,1
0.710441811542446,1
0.7013204556779484,1
0.7014921929573391,1
0.7241278817574363,1
0.7446176151852029,1
0.7626799810587256,0
0.7802649007307699,0
0.7976752031584816,0
0.8004552493144682,0
0.7950177292948956,0
0.790694476843318,0
0.7872828212561551,1
0.7847781025536211,1
0.7817111674765007,1
0.7816754423680471,1
0.7963883879875342,1
0.809297092884079,1
0.8223431614745536,0
0.8355618929431441,0
0.8490591633290608,0
0.8519114309578615,0
0.8504376089948361,0
0.8510034437135124,0
0.8515136636730715,1
0.8505534757515467,1
0.8483500151408512,1
0.8497306910605791,1
0.8618242788069792,1
0.8740248541467301,1
0.8821701252515869,0
0.8903443915780156,0
0.8985785971416232,0
0.9073286736301934,0
0.9021078886622466,0
0.8961258203108338,0
0.8891445868872063,0
0.8839296290108307,1
0.8785014649830543,1
0.8687165279304322,1
0.8666238541326482,1
0.870926814623968,1
0.8722914878002017,1
0.8708878594573594,0
0.8695432214834486,0
0.8697301784080972,0
0.8718010248379242,0
0.8651477230142589,0
0.8627054478019403,0
0.8645309597359264,1
0.8688714814216046,1
0.8738969243462815,1
0.872069862612415,1
0.8710701093221191,1
0.8690750216869902,1
0.8641437136365981,0
0.8569323930647502,0
0.8496158472412206,0
0.8418710569031761,0
0.8389080455798881,0
