HI,regime
0.001785302919717369,0
0.014533215482699617,0
0.027764189347156562,0
0.041701233213734125,0
0.05629352869644876,1
0.07157094224286652,1
0.08571640663894875,1
0.087205450178927,1
0.07867625334108815,1
0.0706930432512762,1
0.06274630351342504,0
0.05478247337926107,0
0.04836336750370634,0
0.04916319253005864,0
0.06163651988763201,0
0.074021282215501,0
0.08616205021204115,1
0.0984053150879629,1
0.10934586612068467,1
0.11003273299926533,1
0.10525370667420292,1
0.10012850049164451,1
0.09456122473056044,0
0.08879701160503403,0
0.0828131825489777,0
0.08364826948391815,0
0.09319542539522176,0
0.10290114606053766,0
0.11284070374799009,1
0.12287176409955007,1
0.13286777950968331,1
0.13302906621559818,1
0.12761600269367565,1
0.1215457195099378,1
0.11479255045720443,0
0.10743170895229241,0
0.09970979809113378,0
0.10003983295181836,0
0.11001626222490907,0
0.11992122942075185,0
0.13033216933397523,1
0.14111716444668782,1
0.15228596587307808,1
0.1523464179829927,1
0.14383714953969434,1
0.13478780585423503,1
0.12533925909278265,0
0.1154782762333195,0
0.10544799339794897,0
0.10558443266492576,0
0.1170481456348822,0
0.1288197244945442,0
0.14118141182542382,1
0.15406148077975096,1
0.1674198376944446,1
0.17804471903609073,1
0.16747158452774705,1
0.1566470917750355,1
0.14561850995113074,1
0.13409412487391664,0
0.12185971187989979,0
0.1116058003389248,0
0.11229415638791046,0
0.12434483229298203,0
0.13727240017328254,0
0.15159789923292083,1
0.1675687578953589,1
0.18184482184195047,1
0.18229201297376504,1
0.17443974484275937,1
0.16609175366873732,1
0.15689056792722184,0
0.14648713669168997,0
0.1375995077262354,0
0.13942047058190205,0
0.15505572743302076,0
0.1726067513491709,0
0.19183941927264914,1
0.21284959601556053,1
0.23534070675433488,1
0.23567949313248898,1
0.22734449886635072,1
0.21682453122903841,1
0.20467477250451305,0
0.19112072950377038,0
0.17628031209109246,0
0.17789692612742225,0
0.1999947336599732,0
0.2230844751555776,0
0.2469011644150723,1
0.2712284700508978,1
0.29590100911725914,1
0.29665251986621854,1
0.27991105447774667,1
0.26270511909463645,1
0.24519338418933953,0
0.22743517865888718,0
0.2092761053962663,0
0.210169899277812,0
0.23511762829813004,0
0.2599636383306209,0
0.284432364869897,1
0.3085831703873637,1
0.3324535354743766,1
0.33361861131213305,1
0.3161511467248779,1
0.2993268485329701,1
0.2830877115699792,0
0.26723300957972734,0
0.25190675074036956,0
0.24033409318620516,0
0.26318033746018277,0
0.2854057500787782,0
0.3069336765419397,0
0.32792463115282583,1
0.34889407509114134,1
0.3688426154807746,1
0.37233644816562517,1
0.366638873585851,1
0.3630257944616558,1
0.361180363001941,0
0.3607248561137954,0
0.3633567011598274,0
0.3658550750304205,0
0.3804707372873236,0
0.39195761419736536,0
