shaft_hz,rpm,rms,kurtosis,crest,BPFI_h1,BPFI_h2,BPFI_h3,BPFO_h1,BPFO_h2,BPFO_h3,BSF_h1,BSF_h2,BSF_h3,FTF_h1,FTF_h2,FTF_h3,BPFI_sb_plus,BPFI_sb_minus,file,idx,time_min
12.890625,773.4375,0.12333046644926071,4.2977961199940165,6.983230185701983,0.0005579538700686007,0.00044161502308800516,0.0004411122911530863,0.0005523684437312295,0.0005757158292667609,0.00044161502308800516,0.0006792056441829827,0.000723635649241566,0.00042687240727415913,0.0019926553566075836,0.0008486124298892697,0.000715983055440569,0.0005481632843811297,0.0005989730691483161,000001.tdms,0,0.0
12.890625,773.4375,0.12442616373300552,4.375408205093778,7.589996692853384,0.0007992635232897604,0.0005547232687204973,0.00047352412683630943,0.0007596239639804486,0.00067092961673106,0.0005547232687204973,0.0010103382289221596,0.0009331536600722632,0.0005710011824762249,0.002064457420028766,0.001467659629180737,0.0009228797993390361,0.000769982218061514,0.0009055348307011236,000002.tdms,1,10.0
12.890625,773.4375,0.12327610701322556,4.421184190886685,6.733520856814816,0.000761947690965248,0.0006700029591634954,0.0005303038659362195,0.0008156682748420825,0.0007846088166712506,0.0006700029591634954,0.0012839968081650268,0.0010557461812404122,0.0005739714942548538,0.0011991870071963644,0.001892365303514165,0.0012285456535872142,0.0008442176504296323,0.0008149967647580508,000003.tdms,2,20.0
12.890625,773.4375,0.1265224665403366,4.340839565395698,6.878693698187175,0.0009685848285212593,0.000629461010226231,0.0004211824483119482,0.0009238324248178629,0.0009158523830578318,0.0007438709222701599,0.0012207347307195285,0.0009567419967667984,0.0008711599731236153,0.0021514159501691064,0.0020991280276072264,0.0017094343363920305,0.0008693214269918152,0.0010085026365348917,000004.tdms,3,30.0
16.796875,1007.8125,0.13642001152038574,4.071311823923996,6.15363858319046,0.001285526080419798,0.0007532844956069632,0.0006939371667007346,0.001150101683959245,0.0012827550262552172,0.0017797966463748544,0.0021472067787334168,0.002426400131020966,0.0012066196620403118,0.002110888719459727,0.0016223994314512576,0.001228791706004976,0.0024335702665238506,0.0015440365041668748,000005.tdms,4,40.0
16.796875,1007.8125,0.14137279987335205,3.9749169335569388,6.38331474018927,0.0013737394185000219,0.0008629713058969919,0.0005910536767570493,0.0009818200381933617,0.0010259477445730338,0.0018847114526502682,0.0033679690979721375,0.002517535330773108,0.0011653302231962447,0.0023219966237800183,0.0018779588159268852,0.0011401647203240052,0.002517535330773108,0.0018450844925974638,000006.tdms,5,50.0
16.796875,1007.8125,0.14221857488155365,3.9270351584456797,8.326351063853195,0.0012933721045559805,0.0007582110981259217,0.0005782917759408638,0.0014335137879051619,0.0011332707352274844,0.001649283685623756,0.002864303967813247,0.002507047610635029,0.0014189711990170762,0.002756533306444793,0.001776916851107934,0.0012113092400457852,0.002507047610635029,0.0025785420020725614,000007.tdms,6,60.0
16.796875,1007.8125,0.14327868819236755,3.903730201984737,8.85579624909129,0.001485738426106833,0.0008354592072185963,0.0006096800814697045,0.0016105842494642446,0.0013439286845761396,0.001691520145057187,0.0027321907994009667,0.002698955520129821,0.0015925537319543743,0.002600333309681031,0.0023226959376447093,0.0013962656029984062,0.002698955520129821,0.002578188385568082,000008.tdms,7,70.0
16.796875,1007.8125,0.1439550668001175,3.8711997677459196,7.166584563934083,0.0014180270091120654,0.0008791655680927816,0.0005903703887097071,0.001785472232087936,0.0013601137475355877,0.0015502482277613033,0.002792465623228567,0.002868007776802156,0.0012682956313585405,0.0028748289060990806,0.001887930664442658,0.0012853767328715668,0.002868007776802156,0.0025035011979663564,000009.tdms,8,80.0
16.796875,1007.8125,0.1460784375667572,3.8559399616834,6.92180621795548,0.0014175891508926613,0.0009531711366799289,0.0005982647587337664,0.001744442144244451,0.0014801276746592312,0.0014091579077186302,0.00385344387204885,0.0024182795811387636,0.0013707908069369166,0.002992413533415425,0.0019334855802464644,0.0013372692268647246,0.0024182795811387636,0.002807528638900666,000010.tdms,9,90.0
12.890625,773.4375,0.14386245608329773,3.9232943132458105,6.42429363632051,0.001930757019717123,0.0023744845873882887,0.0009778747319768152,0.0022025608792271196,0.0018627725653581253,0.0023744845873882887,0.0027206385551068963,0.0025399758841353134,0.0014338578248504544,0.0032564589980814767,0.0026805758654760503,0.0023216888779248553,0.0025399758841353134,0.0025694584789169635,000011.tdms,10,100.0
12.890625,773.4375,0.13708911836147308,4.011047887597079,6.870267106309366,0.0018900720816141749,0.0018466135450314531,0.0007916178397527853,0.001819105600717748,0.0016763884952810874,0.0018466135450314531,0.0022563005034191464,0.0020509622481595944,0.00129727822316409,0.0024044463472761768,0.0025331538544042997,0.0019159261633136693,0.0020509622481595944,0.0022316521775769395,000012.tdms,11,110.0
12.890625,773.4375,0.13635356724262238,4.071124511638416,6.7774102339175215,0.0015338488685933726,0.0013553197842140151,0.0008298741022389974,0.0015696773098624567,0.0015423481818498239,0.0013553197842140151,0.0021881669981413765,0.0018204641786380858,0.0011519434285714135,0.002416247281931385,0.0030965433366793756,0.002051409993636407,0.0018204641786380858,0.0021531632848250646,000013.tdms,12,120.0
12.890625,773.4375,0.13678096234798431,4.063044891427889,6.977439791964781,0.001868408329315924,0.0011304017392951044,0.0007930249787580246,0.0016743573894650486,0.0015602959488508678,0.0013371502108039958,0.0023900992210102025,0.002062468109388445,0.0010865136410818047,0.002351096370960353,0.003050087516217636,0.0019738105428093763,0.002062468109388445,0.002122722326167565,000014.tdms,13,130.0
12.890625,773.4375,0.1361204981803894,4.105810578255966,7.455086277976795,0.0015190500437272242,0.0012406676064164394,0.0007460846817495272,0.0016309373071470902,0.001627752296159123,0.0012406676064164394,0.00230782091893831,0.0018301023944799584,0.0011631725549654563,0.0022870228628439336,0.002960419027807227,0.0019108828945885183,0.0018301023944799584,0.0018476059638664161,000015.tdms,14,140.0
12.890625,773.4375,0.1352766901254654,4.0992476403718054,6.238931778263798,0.0014189459804206993,0.0011720843331089244,0.0006802584283494865,0.0014203164392064325,0.0014629656320831997,0.0013332300050629485,0.0020870061097544644,0.001559686658791354,0.0010530771983948872,0.0023259219608567057,0.0024457616916374555,0.0016870018583631423,0.001559686658791354,0.0018342481443839947,000016.tdms,15,150.0
16.796875,1007.8125,0.14585472643375397,3.9020141997045856,6.490621460961194,0.0013656342300563454,0.0008531808643675604,0.0006345639745543584,0.001579209106981501,0.0013556215631149871,0.0017978462842518199,0.0032229502906178245,0.0022683294742770785,0.0012219580747048829,0.003531781733775882,0.0021174588539668616,0.001266638645176442,0.0022683294742770785,0.0027053298239032254,000017.tdms,16,160.0
16.796875,1007.8125,0.14304178953170776,3.84039548921188,6.388252481516499,0.0015399601661729562,0.0008953003481020553,0.000585086394807307,0.0017389529712612671,0.0012327398175550404,0.0013688443491681333,0.002652537077890589,0.0023135600952958685,0.0014346082442351,0.003027668014114555,0.0021954522624594054,0.001262110216636722,0.0023135600952958685,0.0026537506398306905,000018.tdms,17,170.0
