shaft_hz,rpm,rms,kurtosis,crest,BPFI_h1,BPFI_h2,BPFI_h3,BPFO_h1,BPFO_h2,BPFO_h3,BSF_h1,BSF_h2,BSF_h3,FTF_h1,FTF_h2,FTF_h3,BPFI_sb_plus,BPFI_sb_minus,file,idx,time_min
13.28125,796.875,0.23304472863674164,67.25860379684593,38.16665572206343,0.0016042059442062254,0.0013611383899543009,0.0029929896008424758,0.005933938172227417,0.0016640744900101962,0.0013611383899543009,0.004082380580524409,0.001573103504160478,0.0014913829287519337,0.0018923830436588342,0.0016873160554441993,0.0017209368913796267,0.0015448662916563644,0.0016688111021405478,000001.tdms,0,0.0
13.28125,796.875,0.23957131803035736,65.19361256957829,34.96015384118748,0.0016052819268815297,0.0013851245098214363,0.0027470384740209018,0.005939887155502549,0.0015602740368692522,0.0013851245098214363,0.004049152210425447,0.0015252920463778715,0.0015542355561817419,0.0019531776909865292,0.001812322690906286,0.0018443544936766229,0.0016108673196756917,0.0016061097146162688,000002.tdms,1,10.0
12.890625,773.4375,0.2508370280265808,76.33874049232526,41.735740897791935,0.0039267887586806865,0.0017383349322741466,0.0011706771794216123,0.0048023567797098685,0.0018991974523569035,0.0018325076001669428,0.011643239217034114,0.003618041433187322,0.00188021284354843,0.001964792587874966,0.001919285591328848,0.001863919721382446,0.003618041433187322,0.0018238119523203606,000003.tdms,2,20.0
16.796875,1007.8125,0.29913485050201416,23.11474710184362,27.08391459854742,0.002018905752689226,0.0015179699858946967,0.0011644852945382894,0.002259840578259231,0.0016365353163480638,0.0014452026838480557,0.002015255772619681,0.0018486071610096238,0.0017463233159118734,0.00275830924119799,0.0064872167071624385,0.0028292501279881433,0.0018486071610096238,0.0017777281204415006,000004.tdms,3,30.0
16.796875,1007.8125,0.3126303255558014,22.829519278993512,27.16722237935401,0.002263946388177646,0.0014446291778472708,0.0012259309532969248,0.0024641891272672817,0.0016742398226197337,0.001574255485312499,0.0023088163617188784,0.0019116560064239402,0.0016940583141190743,0.0026909227681747284,0.007029282110925921,0.0027889405571031533,0.0020451635498265294,0.0019482488471783094,000005.tdms,4,40.0
16.796875,1007.8125,0.3295096158981323,24.94812709660477,26.82663712629702,0.00234526782887082,0.0015738718647683022,0.0014211058304585257,0.0022385779925857595,0.0017712246635217426,0.0016102954780292096,0.0023263632332152,0.0018565121018423937,0.001774406923175342,0.002686303831693252,0.007983155467202427,0.0026842953120356124,0.0019121756948354421,0.001977494227941598,000006.tdms,5,50.0
16.796875,1007.8125,0.3365490138530731,24.0692918582843,26.551294547429755,0.002381902208986863,0.0014856139541467512,0.0013976604553268142,0.0021910434318001344,0.0018641467157539317,0.0016002533494385333,0.002648767046440537,0.001975343147463636,0.0017168053695561548,0.0026664306311516327,0.008099273583331134,0.0028814972739587105,0.001975343147463636,0.001861363261608247,000007.tdms,6,60.0
16.796875,1007.8125,0.34405621886253357,29.44272190001813,32.90754725299969,0.002397473614458156,0.001699287911615852,0.0013960202834107725,0.0023820633798784033,0.0019058648787853606,0.0017484281820041828,0.002606513847143269,0.0020938833243823495,0.0018043321845075447,0.0025121253339522695,0.008463055308677346,0.0030048986336345244,0.0020938833243823495,0.002011236033749988,000008.tdms,7,70.0
16.796875,1007.8125,0.34611424803733826,24.880661967295687,27.161369789576366,0.0022469723598677618,0.0016774732410381478,0.001385826714767305,0.002163243101167459,0.0019132932326822805,0.0016774732410381478,0.002572394829174755,0.002076990070423905,0.001805013637788951,0.0023280403093776754,0.00822580364166852,0.0028625818376785254,0.002076990070423905,0.0020459371644471246,000009.tdms,8,80.0
13.28125,796.875,0.27311745285987854,62.28566841473244,39.62936791360301,0.0018891339641047232,0.0016277134391453356,0.0033324976873792185,0.006350308051215621,0.0018505880006522942,0.0016277134391453356,0.00470187118377351,0.0017431427315575277,0.0017263540185942941,0.0019422872147427024,0.001980491789019768,0.0019077544358940593,0.0018243473203664296,0.0018006337228867642,000010.tdms,9,90.0
