shaft_hz,rpm_est,shaft_std,CH1_rms,CH1_peak,CH1_std,CH1_kurt,CH1_skew,CH1_crest,CH1_impulse,CH1_shape,CH1_margin,CH1_BPFI_h1,CH1_BPFI_h2,CH1_BPFI_h3,CH1_BPFO_h1,CH1_BPFO_h2,CH1_BPFO_h3,CH1_BSF_h1,CH1_BSF_h2,CH1_BSF_h3,CH1_FTF_h1,CH1_FTF_h2,CH1_FTF_h3,CH1_BPFI_sb_p,CH1_BPFI_sb_m,CH1_BPFO_sb_p,CH1_BPFO_sb_m,CH1_BSF_sb_p,CH1_BSF_sb_m,CH1_E_low,CH1_E_mid,CH1_E_high,CH1_E_vhigh,CH2_rms,CH2_peak,CH2_std,CH2_kurt,CH2_skew,CH2_crest,CH2_impulse,CH2_shape,CH2_margin,CH2_BPFI_h1,CH2_BPFI_h2,CH2_BPFI_h3,CH2_BPFO_h1,CH2_BPFO_h2,CH2_BPFO_h3,CH2_BSF_h1,CH2_BSF_h2,CH2_BSF_h3,CH2_FTF_h1,CH2_FTF_h2,CH2_FTF_h3,CH2_BPFI_sb_p,CH2_BPFI_sb_m,CH2_BPFO_sb_p,CH2_BPFO_sb_m,CH2_BSF_sb_p,CH2_BSF_sb_m,CH2_E_low,CH2_E_mid,CH2_E_high,CH2_E_vhigh,CH3_rms,CH3_peak,CH3_std,CH3_kurt,CH3_skew,CH3_crest,CH3_impulse,CH3_shape,CH3_margin,CH3_BPFI_h1,CH3_BPFI_h2,CH3_BPFI_h3,CH3_BPFO_h1,CH3_BPFO_h2,CH3_BPFO_h3,CH3_BSF_h1,CH3_BSF_h2,CH3_BSF_h3,CH3_FTF_h1,CH3_FTF_h2,CH3_FTF_h3,CH3_BPFI_sb_p,CH3_BPFI_sb_m,CH3_BPFO_sb_p,CH3_BPFO_sb_m,CH3_BSF_sb_p,CH3_BSF_sb_m,CH3_E_low,CH3_E_mid,CH3_E_high,CH3_E_vhigh,CH4_rms,CH4_peak,CH4_std,CH4_kurt,CH4_skew,CH4_crest,CH4_impulse,CH4_shape,CH4_margin,CH4_BPFI_h1,CH4_BPFI_h2,CH4_BPFI_h3,CH4_BPFO_h1,CH4_BPFO_h2,CH4_BPFO_h3,CH4_BSF_h1,CH4_BSF_h2,CH4_BSF_h3,CH4_FTF_h1,CH4_FTF_h2,CH4_FTF_h3,CH4_BPFI_sb_p,CH4_BPFI_sb_m,CH4_BPFO_sb_p,CH4_BPFO_sb_m,CH4_BSF_sb_p,CH4_BSF_sb_m,CH4_E_low,CH4_E_mid,CH4_E_high,CH4_E_vhigh,file,idx,t_min
13.837615013122559,830.2569007873535,0.062043458223342896,0.18689349548646028,6.407473087310791,0.186893492937088,28.360515121326518,-1.6251670424270044,34.28408822165236,47.85118265794822,1.395725689088837,58.46717294439761,0.015600274316966534,0.016293808817863464,0.0118112713098526,0.023663995787501335,0.02096039056777954,0.016319269314408302,0.0164889395236969,0.018897349014878273,0.022635752335190773,0.017810683697462082,0.018691135570406914,0.02457389049232006,0.018897349014878273,0.027068790048360825,0.017995893955230713,0.019217941910028458,0.016928797587752342,0.04450305178761482,0.04512758180499077,0.07099265605211258,0.1205526813864708,0.1270599514245987,0.2205108885639216,6.801935195922852,0.22051088511943817,25.509266581985585,-1.5122129211790587,30.84625543990364,42.07087244383148,1.3638891283188734,50.76289978021927,0.019170569255948067,0.01937565580010414,0.017146358266472816,0.027593737468123436,0.025895200669765472,0.02100249193608761,0.023615119978785515,0.021864892914891243,0.01919112540781498,0.024522868916392326,0.030006807297468185,0.03116936795413494,0.021864892914891243,0.02845609560608864,0.024620182812213898,0.023615119978785515,0.025961855426430702,0.05489344522356987,0.07704333961009979,0.1141335517168045,0.13988378643989563,0.1824742555618286,0.2036521014706656,8.56771469116211,0.20365209877490997,116.2557685048807,-5.614652887472191,42.070347564747415,69.57595027924422,1.6538002252575865,87.74295422796973,0.021620450541377068,0.02311224676668644,0.019644226878881454,0.045119356364011765,0.035522330552339554,0.02311224676668644,0.02380957640707493,0.02365635521709919,0.01800946705043316,0.022986428812146187,0.025788338854908943,0.050244543701410294,0.02365635521709919,0.05019684508442879,0.025691108778119087,0.03476438298821449,0.02642955258488655,0.09729582816362381,0.10116007179021835,0.17456993460655212,0.16770470142364502,0.21323831379413605,0.23304472740378213,8.894537925720215,0.23304472863674164,67.25860379684593,-3.528588050426858,38.166655923990085,57.62300818148908,1.5097735650785555,71.13841110112494,0.024930182844400406,0.027733653783798218,0.017627544701099396,0.042666591703891754,0.038385845720767975,0.027733653783798218,0.023588286712765694,0.024919910356402397,0.021365530788898468,0.025288652628660202,0.0333833172917366,0.049235470592975616,0.024919910356402397,0.05002766102552414,0.025493111461400986,0.03361920267343521,0.023102393373847008,0.09146394580602646,0.10806334018707275,0.17738351225852966,0.19650624692440033,0.24197661876678467,000001.tdms,0,0.0
13.892308235168457,833.5384941101074,0.05886467546224594,0.1867633295510948,6.665960311889648,0.18676333129405975,32.106941016124146,-1.7720768298376277,35.69201902703267,49.97224870024349,1.4000958775236323,61.05423111205899,0.01847066916525364,0.014579364098608494,0.013029561378061771,0.032321710139513016,0.025989515706896782,0.014579364098608494,0.017642032355070114,0.01821969822049141,0.02788352593779564,0.01774032972753048,0.019363844767212868,0.027823785319924355,0.01821969822049141,0.028073560446500778,0.01987636275589466,0.022008175030350685,0.02103223279118538,0.04833056777715683,0.04957036301493645,0.08409571647644043,0.1257118135690689,0.1337786763906479,0.22760734024861473,7.0368733406066895,0.2276073396205902,25.675060992029454,-1.4835292967514437,30.91672409563038,42.09418258350373,1.361534373865086,50.794831772900245,0.026797467842698097,0.021895674988627434,0.019605953246355057,0.03547945246100426,0.03176998347043991,0.021895674988627434,0.030035464093089104,0.022679530084133148,0.02390361949801445,0.03482000157237053,0.03701133653521538,0.03379480913281441,0.020829882472753525,0.03378518670797348,0.027961913496255875,0.03818817809224129,0.028464481234550476,0.0694056898355484,0.10319061577320099,0.15043507516384125,0.17344427108764648,0.20749127864837646,0.20927352154152204,7.987748622894287,0.20927351713180542,111.97528256731334,-5.327278383096828,38.16894064789479,61.928768981868075,1.622491165085132,77.73013033215362,0.02575417049229145,0.020643135532736778,0.01488287653774023,0.054535944014787674,0.04341240972280502,0.020643135532736778,0.028758574277162552,0.0259415190666914,0.021486837416887283,0.02838950976729393,0.05055787041783333,0.054405923932790756,0.0259415190666914,0.05630335211753845,0.02979845181107521,0.05607311427593231,0.02864169515669346,0.108681321144104,0.14305222034454346,0.2302241325378418,0.19770993292331696,0.23615969717502594,0.2395713231282957,8.375450134277344,0.23957131803035736,65.19361256957829,-3.377831586980287,34.96015309725574,52.1025311305672,1.4903404737851986,64.08047023130148,0.027538545429706573,0.020917626097798347,0.016637388616800308,0.05112910643219948,0.04104986414313316,0.020917626097798347,0.02630595862865448,0.02565995790064335,0.019925564527511597,0.026380108669400215,0.05151914805173874,0.0524359829723835,0.02565995790064335,0.052578721195459366,0.029962435364723206,0.04133740812540054,0.02955159731209278,0.09965362399816513,0.14164547622203827,0.21958793699741364,0.2190842628479004,0.2768343687057495,000002.tdms,1,10.0
13.71543025970459,822.9258155822754,0.046947795897722244,0.19384680106409186,7.557798862457275,0.19384680688381195,38.76870055769395,-2.108273235050659,38.9885147496369,55.510714915031265,1.4237709559210185,68.04243721340173,0.018574705347418785,0.021445706486701965,0.017276693135499954,0.028241939842700958,0.02078503742814064,0.021445706486701965,0.018716156482696533,0.016558628529310226,0.023508593440055847,0.021662356331944466,0.019530829042196274,0.028350407257676125,0.015461435541510582,0.03138124942779541,0.018248196691274643,0.023170292377471924,0.02005228027701378,0.05405677855014801,0.05411398783326149,0.08781661093235016,0.13526040315628052,0.14442633092403412,0.23467636601365535,8.297497749328613,0.23467636108398438,30.982232565549964,-1.7699446104015761,35.35719378254647,48.85920429877316,1.38187449488403,59.12578555709459,0.025559384375810623,0.022148290649056435,0.019719794392585754,0.03259620442986488,0.024215226992964745,0.022148290649056435,0.02715527079999447,0.026319919154047966,0.024165920913219452,0.028996465727686882,0.03662470355629921,0.029925646260380745,0.021394602954387665,0.03550424426794052,0.030840609222650528,0.03707549721002579,0.031721752136945724,0.06326031684875488,0.1028415858745575,0.149118572473526,0.17082494497299194,0.21489377319812775,0.2226422037746918,10.141533851623535,0.2226421982049942,123.08010150310038,-5.784821469689834,45.55081507316783,76.43447021047514,1.6780044459731223,96.55500008499274,0.025046519935131073,0.03600518777966499,0.031426940113306046,0.049678344279527664,0.03661222383379936,0.03600518777966499,0.0286675114184618,0.02082652784883976,0.024878481402993202,0.031411852687597275,0.036859847605228424,0.05506598576903343,0.02037319354712963,0.0544016994535923,0.026810653507709503,0.05105233192443848,0.024943094700574875,0.11283203959465027,0.13743196427822113,0.23038779199123383,0.20673081278800964,0.25413551926612854,0.25083702750564263,10.46886920928955,0.2508370280265808,76.33874049232526,-3.82296525377435,41.7357409844687,64.08949545688243,1.5356021947886906,79.29924043462724,0.024093957617878914,0.03738418221473694,0.02971024252474308,0.04835978150367737,0.03781523182988167,0.03738418221473694,0.026977507397532463,0.023583736270666122,0.0234402883797884,0.02943704091012478,0.03685460612177849,0.048458028584718704,0.02128584310412407,0.053677696734666824,0.025882413610816002,0.03736631199717522,0.026973674073815346,0.10505826026201248,0.13693363964557648,0.22442591190338135,0.2359233796596527,0.2956576943397522,000003.tdms,2,20.0
17.58919906616211,1055.3519439697266,3.814697265625e-06,0.21248625928266454,5.160972595214844,0.21248625218868256,15.52912774885121,-0.9704059751592624,24.288500407686815,32.49306653795042,1.337796323056117,39.12341136841708,0.018367275595664978,0.01812809519469738,0.0216339360922575,0.016155272722244263,0.01667231321334839,0.02252398245036602,0.022525260224938393,0.032569531351327896,0.0194387324154377,0.027273785322904587,0.034621547907590866,0.0291163120418787,0.032569531351327896,0.024307113140821457,0.049758508801460266,0.02909695915877819,0.016841882839798927,0.02296072617173195,0.05895081162452698,0.0869109034538269,0.0820971429347992,0.11943825334310532,0.3679306342597442,6.111263751983643,0.3679306209087372,5.352397617398815,-0.27743339087400976,16.609825828390623,21.19042365556641,1.275776391306062,25.135225061883876,0.07630416750907898,0.02940678410232067,0.030762072652578354,0.03279101103544235,0.04884393513202667,0.030075300484895706,0.052616704255342484,0.04476340487599373,0.04223892465233803,0.09851469844579697,0.07435575872659683,0.0421077236533165,0.05233532562851906,0.03975214436650276,0.12539666891098022,0.13281773030757904,0.043595314025878906,0.07388553023338318,0.2384483516216278,0.5774217844009399,0.5091903209686279,0.627173900604248,0.2068084471591653,7.882271766662598,0.2068084478378296,90.93456371049608,-4.67149277661477,38.113877237307385,60.08746954848263,1.5765247176077541,74.72005401235111,0.026215268298983574,0.026270780712366104,0.03743452578783035,0.01893482357263565,0.02744412235915661,0.04263453185558319,0.03687078878283501,0.06684655696153641,0.03330565243959427,0.038237448781728745,0.07034558802843094,0.05360843241214752,0.06684655696153641,0.04837976396083832,0.058870114386081696,0.05570824816823006,0.01750987023115158,0.04671107232570648,0.12203091382980347,0.16398949921131134,0.16713637113571167,0.21565842628479004,0.29913486370557124,8.1017427444458,0.29913485050201416,23.11474710184362,-1.4734849214561108,27.083913403086587,36.740535472402804,1.356544563025213,44.15630123895875,0.04747096821665764,0.02706853672862053,0.036458708345890045,0.0263438168913126,0.02977217361330986,0.038933731615543365,0.03177089989185333,0.05850156024098396,0.043772000819444656,0.07604215294122696,0.05712408944964409,0.04938364401459694,0.05850156024098396,0.03966505825519562,0.060300037264823914,0.047180481255054474,0.023039305582642555,0.04427733272314072,0.13114693760871887,0.20769399404525757,0.21459202468395233,0.3281448185443878,000004.tdms,3,30.0
13.837615013122559,830.2569007873535,1.8520376682281494,0.21885187467554784,6.048781394958496,0.21885187923908234,16.68772798226712,-1.019267023432644,27.638700394620482,37.087453173220666,1.3418667536350322,44.67232078121304,0.017117798328399658,0.01784260757267475,0.021555982530117035,0.019229406490921974,0.019090542569756508,0.025309830904006958,0.021513614803552628,0.030355507507920265,0.0208301842212677,0.021800406277179718,0.03513893112540245,0.020885584875941277,0.030355507507920265,0.027519213035702705,0.04134834185242653,0.021513614803552628,0.01830168627202511,0.02418619766831398,0.06280049681663513,0.09599979221820831,0.11549347639083862,0.14695268869400024,0.37335168658568196,6.953912258148193,0.37335169315338135,5.808919920388338,-0.3182884418245748,18.625635045985824,23.825981134212093,1.2792036929418438,28.28376649810827,0.05409328639507294,0.03020842745900154,0.031010359525680542,0.07754699140787125,0.04807056486606598,0.03499658778309822,0.0552762970328331,0.04196247458457947,0.0474080890417099,0.08047414571046829,0.05812625214457512,0.035949431359767914,0.04196247458457947,0.03498773276805878,0.11520422995090485,0.03321756422519684,0.04373485967516899,0.07883960008621216,0.2973911464214325,0.47937262058258057,0.518052339553833,0.649185299873352,0.2173014859696212,8.07400894165039,0.21730148792266846,89.55923518776287,-4.59403636516557,37.15579258753499,58.58835934989379,1.5768297557336723,72.78622180499927,0.021744444966316223,0.03640993312001228,0.03565562143921852,0.024010129272937775,0.029627762734889984,0.04448014497756958,0.032644595950841904,0.06250406056642532,0.03016466088593006,0.024943921715021133,0.06684453785419464,0.03272290527820587,0.06250406056642532,0.043951112776994705,0.055226076394319534,0.032644595950841904,0.021309487521648407,0.05009913817048073,0.12305980920791626,0.17945465445518494,0.195462167263031,0.23781442642211914,0.31263034009738716,8.493297576904297,0.3126303255558014,22.829519278993512,-1.459620457865702,27.167221115706678,36.8761716854809,1.3573773897750996,44.317014246816306,0.028777237981557846,0.03329484164714813,0.04053990915417671,0.03681878373026848,0.036765892058610916,0.04494011029601097,0.036817725747823715,0.04949892684817314,0.03549058735370636,0.052695151418447495,0.06023023650050163,0.031750913709402084,0.04949892684817314,0.04053566977381706,0.06362754106521606,0.036817725747823715,0.029326340183615685,0.041603829711675644,0.1683247685432434,0.249138742685318,0.2684631049633026,0.3769614100456238,000005.tdms,4,40.0
13.68496036529541,821.0976219177246,0.762456476688385,0.22391100409253015,6.292108058929443,0.22391100227832794,20.69819210617392,-1.2842263784866492,28.100932709538743,38.08996279100731,1.3554696986295347,45.961454353950224,0.02020919695496559,0.024364784359931946,0.0169213954359293,0.0241492111235857,0.02438461408019066,0.024364784359931946,0.01891283318400383,0.02026314102113247,0.018889909610152245,0.0237943846732378,0.023257886990904808,0.02850409783422947,0.021456267684698105,0.028088269755244255,0.021847285330295563,0.024710670113563538,0.02176203951239586,0.054081812500953674,0.061984896659851074,0.10121506452560425,0.12780311703681946,0.16216391324996948,0.3949738088205797,7.131580829620361,0.3949738144874573,6.160340957136896,-0.3507178636369486,18.05583223585325,23.111809938856542,1.28001908950858,27.42259923070069,0.08315020054578781,0.032731328159570694,0.026822594925761223,0.17925824224948883,0.04227526858448982,0.032731328159570694,0.04081031680107117,0.04101203754544258,0.04292028769850731,0.07321394979953766,0.03833664208650589,0.039761267602443695,0.04101203754544258,0.033846765756607056,0.034033965319395065,0.1657777577638626,0.05795813724398613,0.06109503284096718,0.33030664920806885,0.5790491104125977,0.5326592922210693,0.670409619808197,0.22989109351735834,9.547090530395508,0.2298910915851593,98.13405990995176,-4.987133790718777,41.52875339502719,66.50147888458389,1.6013357841978237,82.77373333992007,0.024352815002202988,0.03652720898389816,0.016682488843798637,0.042783211916685104,0.043314479291439056,0.03652720898389816,0.023554053157567978,0.022675465792417526,0.024032175540924072,0.02659606747329235,0.033850379288196564,0.052220527082681656,0.022675465792417526,0.05403629690408707,0.02697705663740635,0.04221301153302193,0.024477623403072357,0.12183509021997452,0.1113118976354599,0.2091330736875534,0.1851048469543457,0.2588806748390198,0.3295096179668403,8.839634895324707,0.3295096158981323,24.94812709660477,-1.604375845725019,26.826636957875596,36.6365981805647,1.365679874003333,44.07077583628042,0.036112137138843536,0.03608547896146774,0.027669938281178474,0.06948348879814148,0.04221745952963829,0.03608547896146774,0.03223792836070061,0.03499609977006912,0.03207899630069733,0.05257539451122284,0.03569217026233673,0.050459492951631546,0.03499609977006912,0.04832712560892105,0.03411351516842842,0.06063007563352585,0.03686681017279625,0.09244561940431595,0.19301047921180725,0.29410216212272644,0.29606062173843384,0.43976303935050964,000006.tdms,5,50.0
13.892308235168457,833.5384941101074,0.019823255017399788,0.2268928881232132,6.672356605529785,0.22689288854599,20.384356165367358,-1.2856568884126567,29.407517620853724,39.854446544978124,1.3552468813864171,48.07258134510831,0.020532742142677307,0.01823580078780651,0.016407018527388573,0.027107179164886475,0.026680896058678627,0.01823580078780651,0.021982671692967415,0.020673461258411407,0.020075885578989983,0.025222240015864372,0.022239793092012405,0.03819252923130989,0.020867809653282166,0.035879671573638916,0.02156173251569271,0.02502356842160225,0.023085983470082283,0.053526539355516434,0.07171319425106049,0.11115843802690506,0.14323770999908447,0.18167011439800262,0.4037891092638976,6.692254543304443,0.40378910303115845,6.058402466534801,-0.3584034108583139,16.5736380446326,21.276052658881248,1.283728569526202,25.288245067757387,0.09699159115552902,0.03148102015256882,0.02717309445142746,0.25193557143211365,0.030689897015690804,0.03148102015256882,0.04499552398920059,0.036264121532440186,0.034246012568473816,0.08945748955011368,0.04301892966032028,0.049717411398887634,0.03545544669032097,0.035557039082050323,0.046104688197374344,0.0362430103123188,0.06480750441551208,0.052787285298109055,0.37540069222450256,0.5820891857147217,0.5896196365356445,0.7341203689575195,0.23532208776508834,8.645650863647461,0.23532208800315857,93.30236337294646,-4.905216088858165,36.73964881816803,58.69028251662235,1.5974644397689388,73.00233126896246,0.029026219621300697,0.02341405488550663,0.01740989089012146,0.05712493881583214,0.045946963131427765,0.02341405488550663,0.026139717549085617,0.02731122449040413,0.022072196006774902,0.02976861596107483,0.03051520325243473,0.05992773547768593,0.02528139390051365,0.06624152511358261,0.03185572475194931,0.04761093109846115,0.02903200499713421,0.12441563606262207,0.13241437077522278,0.24620981514453888,0.21566040813922882,0.2858406901359558,0.3365490138186371,8.935811996459961,0.3365490138530731,24.0692918582843,-1.5820521607187876,26.55129455014651,36.25159349373115,1.3653418452069832,43.61967095902776,0.040335167199373245,0.03468881919980049,0.027778588235378265,0.08629507571458817,0.050365667790174484,0.03468881919980049,0.03446301817893982,0.03077981434762478,0.028377138078212738,0.07015416026115417,0.0381675586104393,0.054558463394641876,0.03234989941120148,0.0651712417602539,0.04161237180233002,0.038069333881139755,0.04701327532529831,0.09819679707288742,0.2326240986585617,0.3523055613040924,0.3423810601234436,0.4957033693790436,000007.tdms,6,60.0
13.837615013122559,830.2569007873535,0.06730644404888153,0.23609364123944668,9.178768157958984,0.2360936403274536,25.941557412973143,-1.4841297531543425,38.87765934640255,53.58940852281299,1.3784113916254002,64.96082383207425,0.022232601419091225,0.019590256735682487,0.02796771191060543,0.03429298475384712,0.03215191513299942,0.018543532118201256,0.02345101535320282,0.020627617835998535,0.02384815737605095,0.027338430285453796,0.024029187858104706,0.044121596962213516,0.020627617835998535,0.034364618360996246,0.023537015542387962,0.028758103027939796,0.022147182375192642,0.057464469224214554,0.08220262825489044,0.12574094533920288,0.15151792764663696,0.1972891241312027,0.3926182436964429,9.855241775512695,0.39261823892593384,7.865833367396155,-0.48567663010623324,25.10133426996934,32.39780379936205,1.2906805451422572,38.53438433341939,0.08841278403997421,0.040749553591012955,0.03321012854576111,0.21218837797641754,0.03702568635344505,0.03405573219060898,0.050105851143598557,0.038141991943120956,0.04390718415379524,0.07937664538621902,0.04766310378909111,0.08088855445384979,0.039241500198841095,0.033116649836301804,0.04116775467991829,0.037542279809713364,0.07394826412200928,0.057824648916721344,0.31618279218673706,0.47510889172554016,0.539402961730957,0.6556888818740845,0.24727413379799787,11.57896900177002,0.24727413058280945,104.07640156814008,-5.165189358911557,46.82644651878171,76.50708293478277,1.6338434500703871,95.61645285365692,0.026274342089891434,0.024119071662425995,0.05407651141285896,0.05278360843658447,0.051973022520542145,0.024119071662425995,0.03050318732857704,0.02553139440715313,0.03186824545264244,0.033310260623693466,0.030919618904590607,0.06134043261408806,0.02553139440715313,0.05435847491025925,0.030035505071282387,0.04369274526834488,0.024354111403226852,0.1310771405696869,0.13520029187202454,0.2697266936302185,0.23066163063049316,0.312173068523407,0.34405620981507345,11.322046279907227,0.34405621886253357,29.44272190001813,-1.8040424532289825,32.90754811835166,45.568764718349875,1.3847511383850983,54.96964659961465,0.03774847462773323,0.032505299896001816,0.05140615999698639,0.08336374908685684,0.04870728775858879,0.032505299896001816,0.03712925687432289,0.033784423023462296,0.032795216888189316,0.07555975764989853,0.03492305055260658,0.05364960432052612,0.03439757600426674,0.05396721512079239,0.03553986921906471,0.04388262331485748,0.04465178772807121,0.10916706919670105,0.22727689146995544,0.35797059535980225,0.3476839065551758,0.49895036220550537,000008.tdms,7,70.0
13.892308235168457,833.5384941101074,1.170059323310852,0.23181836930180685,7.009956359863281,0.23181836307048798,22.89337300317434,-1.4086433518173669,30.23900297882323,41.50628933425681,1.3726077332418734,50.29959492559546,0.022300804033875465,0.01943765953183174,0.01690339483320713,0.026859112083911896,0.02327685058116913,0.01943765953183174,0.024624867364764214,0.022239599376916885,0.02288920432329178,0.02876141294836998,0.02911122888326645,0.05190682038664818,0.022239599376916885,0.035106562077999115,0.022783581167459488,0.036600224673748016,0.022124769166111946,0.06025414913892746,0.08008977770805359,0.12158174812793732,0.14478722214698792,0.19008508324623108,0.40720954694807454,7.951798439025879,0.4072095453739166,6.5066259475119175,-0.39675885904558295,19.52753440734005,25.10634942471024,1.2856896780206524,29.84648157742096,0.14119353890419006,0.030709782615303993,0.026485927402973175,0.2487470954656601,0.03233429417014122,0.031188689172267914,0.0474708266556263,0.04839770123362541,0.045528560876846313,0.08581270277500153,0.0409112311899662,0.04224665090441704,0.04839770123362541,0.031864285469055176,0.04305240139365196,0.09223978966474533,0.05652640014886856,0.06189465522766113,0.34252744913101196,0.558833658695221,0.6817045211791992,0.7436984777450562,0.24487176896709797,9.732471466064453,0.24487176537513733,93.60926922435942,-4.8946743658730405,39.74517563669069,63.54622011768505,1.5988410945408547,79.10031047051719,0.03424525260925293,0.027915865182876587,0.020757345482707024,0.045243386179208755,0.03701905533671379,0.027915865182876587,0.035446833819150925,0.0282155591994524,0.041906267404556274,0.04275881499052048,0.055405713617801666,0.05443684756755829,0.0282155591994524,0.0575590655207634,0.0330660305917263,0.06364265829324722,0.028039483353495598,0.11938081681728363,0.14981511235237122,0.24965402483940125,0.21844887733459473,0.3096299469470978,0.34611425360573234,9.4009370803833,0.34611424803733826,24.880661967295687,-1.6341847427199943,27.161369352595777,37.164947521994016,1.368301687574607,44.73853865841222,0.04938284307718277,0.036237575113773346,0.027585648000240326,0.0893034115433693,0.03429111838340759,0.036237575113773346,0.0399915985763073,0.03969774395227432,0.03916096314787865,0.07055824249982834,0.052030473947525024,0.05291885882616043,0.03969774395227432,0.049143437296152115,0.033265214413404465,0.05754571035504341,0.034922994673252106,0.10242606699466705,0.22443655133247375,0.3368089199066162,0.35853832960128784,0.4972437620162964,000009.tdms,8,80.0
13.788634300231934,827.318058013916,0.051778439432382584,0.20509237512397654,9.730908393859863,0.20509237051010132,37.561849750319055,-1.979480996422058,47.446465954561276,67.22099717993683,1.4167756402407992,82.28188832310981,0.022780505940318108,0.0164490956813097,0.016294116154313087,0.025648193433880806,0.029077015817165375,0.0164490956813097,0.019526991993188858,0.017257189378142357,0.020594397559762,0.02034045197069645,0.02133726142346859,0.03144869580864906,0.017257189378142357,0.03499458730220795,0.02135140635073185,0.025143329054117203,0.018938565626740456,0.06325513124465942,0.05865766108036041,0.10022483766078949,0.14485621452331543,0.15691162645816803,0.2636856781914005,10.061055183410645,0.2636856734752655,24.2507400249907,-1.4291064173585326,38.1554859271032,51.80263675677459,1.3576720489353624,62.385265528465794,0.031739477068185806,0.030228376388549805,0.019725706428289413,0.032961662858724594,0.03616785258054733,0.030228376388549805,0.04232613369822502,0.033102136105298996,0.024795811623334885,0.0552457831799984,0.039903417229652405,0.0366506353020668,0.02582695707678795,0.04291951656341553,0.032479312270879745,0.04232613369822502,0.035322654992341995,0.07872948795557022,0.13306638598442078,0.20827999711036682,0.23613977432250977,0.28272825479507446,0.23301476102894036,11.257580757141113,0.2330147624015808,116.09496023555698,-5.583516892634839,48.312736529781155,80.78967255458582,1.6722230690614075,101.86387382918046,0.02671198360621929,0.024250851944088936,0.024860017001628876,0.04881232976913452,0.047043610364198685,0.024250851944088936,0.02803346887230873,0.02241464890539646,0.021734464913606644,0.028004935011267662,0.030246490612626076,0.05957741662859917,0.022763149812817574,0.06767270714044571,0.032948024570941925,0.04198373854160309,0.02624334953725338,0.12806935608386993,0.12559731304645538,0.24239468574523926,0.21480251848697662,0.2690117061138153,0.27311746397031444,10.823472023010254,0.27311745285987854,62.28566841473244,-3.3053215047867184,39.62936630147779,59.35950912644667,1.497866725268154,72.95394131686761,0.031677745282649994,0.027918986976146698,0.02492494136095047,0.047376882284879684,0.047168854624032974,0.027918986976146698,0.030154366046190262,0.026759663596749306,0.023922381922602654,0.04262540861964226,0.03253791108727455,0.054903943091630936,0.026759663596749306,0.06482288241386414,0.03663061559200287,0.04136916995048523,0.028337936848402023,0.11243510246276855,0.14355513453483582,0.25304660201072693,0.24701496958732605,0.3206167221069336,000010.tdms,9,90.0
