file_idx,time_sec,bearing_id,ch1_rms,ch1_peak,ch1_p2p,ch1_std,ch1_skewness,ch1_kurtosis,ch1_crest_f,ch1_shape_f,ch1_impulse_f,ch1_energy,ch1_kurt_rms,ch1_total_power,ch1_low_band,ch1_mid_band,ch1_high_band,ch1_bhigh_band,ch1_mean_freq,ch1_freq_std,ch1_spectral_entropy,ch2_rms,ch2_peak,ch2_p2p,ch2_std,ch2_skewness,ch2_kurtosis,ch2_crest_f,ch2_shape_f,ch2_impulse_f,ch2_energy,ch2_kurt_rms,ch2_total_power,ch2_low_band,ch2_mid_band,ch2_high_band,ch2_bhigh_band,ch2_mean_freq,ch2_freq_std,ch2_spectral_entropy,ch3_rms,ch3_peak,ch3_p2p,ch3_std,ch3_skewness,ch3_kurtosis,ch3_crest_f,ch3_shape_f,ch3_impulse_f,ch3_energy,ch3_kurt_rms,ch3_total_power,ch3_low_band,ch3_mid_band,ch3_high_band,ch3_bhigh_band,ch3_mean_freq,ch3_freq_std,ch3_spectral_entropy,ch4_rms,ch4_peak,ch4_p2p,ch4_std,ch4_skewness,ch4_kurtosis,ch4_crest_f,ch4_shape_f,ch4_impulse_f,ch4_energy,ch4_kurt_rms,ch4_total_power,ch4_low_band,ch4_mid_band,ch4_high_band,ch4_bhigh_band,ch4_mean_freq,ch4_freq_std,ch4_spectral_entropy
1,0,3,0.15343852,0.91371536,1.7598152,0.15260735,-0.0164464787241242,0.8715149050844015,5.954928020852539,1.2961244097865483,7.718327566399178,36162.63,0.0004830726624053,0.003728583920747,0.0071369951780036,0.0474140839165796,0.7824806890507474,0.1629429536423712,6741.464769451221,2540.8780737937263,6.083250045776367,0.17194843,1.0094643,1.9697189,0.17176469,0.0017631419918971,0.5003253458735015,5.870738376347575,1.2765029817664515,7.4940150426219985,45413.78,0.0004373663768041,0.0047223530709743,0.0488445293371406,0.3644388233886655,0.5223014075367951,0.0644085311074064,4394.57083859107,3260.5156645746924,6.438158512115479,0.11952382,0.7923126,1.5197754,0.11900203,-0.0232813679899402,1.139309981769114,6.628909621906991,1.3060090587242468,8.657416015747286,21943.209,0.0002325197294753,0.0022677783854305,0.0146803196412813,0.0508218066571145,0.81054008605296,0.1239516719826267,6610.962586973941,2290.0723435620494,6.319876194000244,0.1636825,0.9566307,1.9132614,0.16362058,-0.003944883470222,0.8257616197140587,5.844428541259624,1.29145473178234,7.547814894219614,41152.453,0.000592739337281,0.0042896820232272,0.0529283161054475,0.2222453169915065,0.6685832381386223,0.0562393495021209,5153.486113494639,2835.5708376908706,6.653937339782715
2,600,3,0.15508336,1.001358,1.935482,0.15420592,-0.0212561516134753,0.857625137210825,6.456901909241199,1.2954530857100366,8.364613502507474,36942.1,0.0004960875062778,0.0038033369928598,0.0083649378669725,0.0518103518961911,0.7819574747160561,0.1578429242726551,6685.224097945277,2548.062307740964,6.1206254959106445,0.18094724,1.2651443,2.2239685,0.18081829,0.0004153852739357,0.440478708826884,6.991785666365932,1.2739398420552577,8.907114327543654,50291.562,0.000472207427232,0.0052285334095358,0.0512188796582537,0.408531161222128,0.4827355075896767,0.0575084563831304,4104.784011751723,3252.079443457624,6.393413543701172,0.120623894,0.8306503,1.6219139,0.120183535,-0.020483417771915,1.1325009368163537,6.886283486556295,1.3053174189027343,8.988785786578704,22348.99,0.0002397573599264,0.0023100215476006,0.0174908609709509,0.0520389524831856,0.8087381126729037,0.1217269708680366,6577.111295866495,2307.9479798100683,6.336849212646484,0.16708654,0.9876251,1.9471169,0.16703191,-0.0065356478783257,0.7807434809070641,5.910859799332999,1.2900691262776218,7.62541773692068,42881.914,0.0006085191459565,0.0044618099927902,0.0596930762623078,0.2310731204416867,0.6552607144847531,0.0539695531886842,5057.025603560685,2863.4533429391445,6.660429000854492
3,1200,3,0.15548313,0.93898773,1.8652916,0.1545736,-0.0148458274110642,0.8885036338264798,6.039161626198329,1.2962926820009335,7.8285210215121,37132.8,0.0005192688487264,0.003821759019047,0.0076541589325988,0.0510135389187922,0.7841573184304245,0.1571497282755401,6681.804295828625,2537.017495236172,6.123882293701172,0.17980759,1.0523796,2.047348,0.17969331,-0.0031994776124457,0.441086498441682,5.852809757213911,1.2732957943639802,7.452358049114387,49660.055,0.0004610582844236,0.0051653189584612,0.0536962827635086,0.4016330764379751,0.4864408977499244,0.058223601283592,4136.747299750826,3263.304690282708,6.372060298919678,0.12135947,0.850296,1.5761375,0.1209249,-0.0233031532275656,1.1529420462559354,7.006425110228042,1.3055060972424652,9.146930701350792,22622.393,0.0002500933399216,0.0023384992964565,0.0198723730293171,0.055573211570518,0.8045224612237151,0.1200276304876994,6534.472724242172,2339.1513211776105,6.346994876861572,0.16779818,1.049614,2.0733833,0.16775326,-0.006728778604249,0.8145955593143923,6.25521668411639,1.2905755138910937,8.072829486651763,43247.97,0.0006457895083172,0.0045009655877947,0.0642210640521518,0.2286276542957376,0.6538311045284544,0.0533163974482584,5035.334710302152,2871.31262557584,6.658622741699219
4,1800,3,0.17669322,1.0978699,2.1645546,0.1759486,-0.0118593249172355,0.556258361779197,6.213424024443145,1.2802977306672685,7.955032678213065,47954.68,0.0005421956810331,0.0049520982429385,0.0128486792433537,0.0798517450036456,0.8124446260777642,0.0948518155254625,5842.140285047568,2478.6753045787127,6.519134044647217,0.26937675,1.4830589,2.9006958,0.26927915,0.0025683264620453,0.1252052737076794,5.5055193264730375,1.2594345242058873,6.933841113468628,111458.055,0.000659269657799,0.0116096185520291,0.0671540634576317,0.7026822248836471,0.2117027935519464,0.0184601534246063,2242.0824764397703,2574.902542457047,5.17368221282959,0.13101816,0.8649826,1.6088486,0.13050798,-0.0131201377642838,0.885219933148182,6.602005349975996,1.2945234063266269,8.546450454302772,26366.607,0.0002608418021591,0.0027235546149313,0.0411494878318626,0.1497539062664777,0.7308005124531963,0.0782932693129922,5606.318434291748,2728.902762366795,6.549028396606445,0.23600718,1.2866974,2.5419235,0.23596177,-0.0026104083280289,0.2257845231166544,5.451941619004447,1.26476984683142,6.895451366431314,85554.266,0.0007004789023831,0.0089042130857706,0.080945320510287,0.4217216430407979,0.4739018887584766,0.0234295165736561,3449.611281137054,2775.8927132833223,6.250120639801025
5,2400,3,0.17106936777502024,1.0489261909026,2.0515365908428973,0.17026508478032482,-0.015447740273171019,0.617117895388797,6.147495012069662,1.2828709641685165,7.889989885883157,45011.971656551046,0.0005258558323436867,0.004641653025776562,0.012606676038682211,0.07064929475223568,0.8092890275541254,0.1067651230586279,6040.005811887222,2502.995723174705,6.424985466199652,0.2569191998797696,1.4264259605659992,2.7746065693347735,0.2568295061993566,0.002355975651071545,0.14296375082853965,5.640787471457616,1.2601570309474492,7.119127927300173,101011.9589411846,0.0006014524702762867,0.010519325287857435,0.06553208824082264,0.6703282721256334,0.2407932280828753,0.023017351692138522,2416.818698678536,2638.412957015568,5.601439987769447,0.1317185914441485,0.8488104785284893,1.6104770135320505,0.1312014492698542,-0.015697445822010395,0.8680129785599435,6.2794813656060455,1.2936348592487745,8.107483583702658,26660.130167597523,0.0002568500407445711,0.0027536594815212125,0.03882392118891896,0.12557340161968272,0.7371106664600509,0.09183456287118072,5774.162352116268,2701.53436336158,6.544622427823213,0.21482558672549312,1.2247353077269296,2.4150463348859152,0.21477312658742342,-0.0030965768613224207,0.33742596439139816,5.6678307494451605,1.269623131437321,7.189145655650652,71426.10059668383,0.0006742466272760683,0.007429768579802419,0.09370084918317871,0.354734178325388,0.48874912047797303,0.02851819174248409,3797.0097983785417,2846.576318448262,6.399377298196926
6,3000,3,0.17082326909145684,1.0463016151427333,2.0513131411758896,0.17002502832917807,-0.015526858541070438,0.6187195071682219,6.140954609269508,1.2829883310102614,7.883524471454876,44876.68458969028,0.0005257778303001171,0.004626645552633493,0.0126635427502692,0.0715983321469506,0.8038668349146232,0.11032407313841106,6043.055731364975,2507.9436397772633,6.4321222503690665,0.2568486766773362,1.4262688739726836,2.7737896605967745,0.2567593450805301,0.002357023305752208,0.14343669890910624,5.640922907393248,1.2602056734491718,7.119060600656255,100986.84754722845,0.0006014248082791647,0.010516723233312666,0.06335139349231654,0.6700106682395734,0.24192225772437148,0.02353994911319581,2426.595254985107,2687.5457180451704,5.594746088865371,0.13321653865346775,0.8493864462727643,1.6100052068399135,0.13270712576039004,-0.01595148180360098,0.8248582474014499,6.30264906020844,1.2914914341270698,8.127830754043478,27264.769290142587,0.0002578761628162746,0.002815333001162,0.038925664502665595,0.1298904532247768,0.737961167222419,0.09301830628180324,5695.694324339931,2692.156342225834,6.544698786315145,0.2165321992170937,1.227294172911876,2.423330179062959,0.21647911026407982,-0.003456159635275014,0.3303014031463761,5.685956920839193,1.269179563996628,7.212733754888831,72584.83043832,0.000674500108658751,0.007545970106544203,0.09222921995657024,0.36189132373113053,0.4994461808417101,0.032961996699990004,3783.138869499758,2857.2330452514207,6.4147748381302305
7,3600,3,0.17102032418636476,1.0484272776904988,2.0535966531707435,0.17020664484492165,-0.015466496246919823,0.6174710023963935,6.146253247715768,1.2829812799249227,7.888743520214178,44984.95357923294,0.0005258357083833821,0.004637599229082913,0.012676963700369779,0.07205995612458471,0.798985543261933,0.11457787371608191,6065.669753565411,2532.495463410617,6.428623025840392,0.2436176671596503,1.4048094096737054,2.727426934683811,0.24353122094324703,0.002361480809140689,0.17164174699778123,5.633158177412744,1.2615795350925367,7.10319806367172,92146.47980597906,0.0006016220816283501,0.009593981969423062,0.061392721013298866,0.6171435343559697,0.29272044851760887,0.03034679517436225,2735.6133866530527,2793.0182298279447,5.745973606669839,0.13464046087244957,0.8447122280975496,1.6106841232434628,0.1341139140514222,-0.015184487877661374,0.7803121198637746,6.304799603321983,1.2896179524747815,8.131060646661263,27856.080619631408,0.00025550485545255866,0.0028764512666139015,0.03908589146539537,0.12957931921891264,0.7390435709637329,0.09803519324089607,5886.2434834231835,2679.077495872562,6.544793771478335,0.21810919301893308,1.2368546746100866,2.447036118392345,0.21805691270187147,-0.0038903617895745353,0.32336290291325404,5.8420682658892735,1.269047314099425,7.428875654199405,73686.16209642397,0.0006742264418271515,0.0076655256530826325,0.09148833940401986,0.36252626226792484,0.5077983543505954,0.04342262100005338,3870.4868958849625,2898.389536084977,6.4477611259622085
8,4200,3,0.17094744850985896,1.0474657417435276,2.0507988895024667,0.1701530008618,-0.015478842217845972,0.6186979078854983,6.143891070810423,1.283015276419714,7.886409932976465,44944.85783256012,0.0005257227163690109,0.004634526942974724,0.012589560724289031,0.07171271180864652,0.7942899700801873,0.12015308783062476,6100.366397090473,2556.1312412854786,6.424916525210251,0.24374945532762696,1.4087726844847066,2.7332928445864675,0.243663492030707,0.0023652488595538317,0.17184780221328838,5.625195385076058,1.2615930425613286,7.093770716000028,92275.03754990107,0.000602178675448148,0.009607098051854378,0.059885505866786586,0.6181360991745749,0.2925721320767296,0.030235982459794086,2734.9791905980924,2800.396505975861,5.737434508987629,0.13538431103349705,0.8440254914289844,1.6104285198815713,0.13486744516990784,-0.015157913781873901,0.7689444205929306,6.312061007557639,1.2884258669918638,8.137811279938765,28171.394743815268,0.00025808420887930177,0.0029095622912310836,0.03911452555831139,0.1289203877592371,0.7393560843963805,0.09976047613305587,5953.590867259377,2674.1493423249854,6.544802871786552,0.2177073787450648,1.2302313016751074,2.4329898590411982,0.21765546757630566,-0.004518943375818436,0.3174995010551154,5.720895999618189,1.2686791441098482,7.259373626655778,73402.7546545744,0.0006711207093625481,0.007636887382861446,0.09237746797021332,0.36362887979127745,0.5236310212757237,0.047668255187546596,3863.0732879753,2935.954258021169,6.48800967394533
9,4800,3,0.17142175072295035,1.0278751744724726,2.009083471514613,0.17062602312161818,-0.01589821785194732,0.678554611518372,6.099636636531691,1.2863795695135791,7.841664914764412,45206.95540862292,0.0005180687158043948,0.004661440068544391,0.012647187958285053,0.07234337244593601,0.79610637472735,0.11604310588300343,6090.701441465931,2530.0380194689897,6.444589694252247,0.24279654480077506,1.3560367523048822,2.6235769987673447,0.24271093818473943,0.0023289252946429822,0.16126157491425946,5.729652873101449,1.2613987360455967,7.218610302029615,91327.12468385586,0.000569599001903228,0.009510536418267743,0.06067255707847766,0.6188770981273183,0.2927102941477672,0.02827658017922529,2724.0913287224503,2852.880416882144,5.717944141557903,0.13525120119902392,0.8479908289068777,1.610449735853656,0.13473632169236144,-0.01608906749326058,0.7652728347273828,6.324347813765626,1.288698896091908,8.147397819851705,28114.646020980355,0.00025534844166860167,0.002903537644017252,0.03920866167201718,0.1307890157736769,0.7392768718226982,0.09865451579278163,5879.291623121721,2679.2388385937056,6.544822815607683,0.21842367568141588,1.2296638985303994,2.4314125315385198,0.2183711858776673,-0.0038888904298494294,0.32788256529952814,5.695802391493634,1.2693020365113852,7.226843764644363,73909.30461446017,0.0006767303573950095,0.007687049409886045,0.09160281641174282,0.36827626976852146,0.5249889817594084,0.044880406023487626,3812.899869202607,2914.631238893247,6.4695628472416855
10,5400,3,0.1658912897143489,1.0506497000481672,2.0580320537933914,0.16504444806215726,-0.01529951997479727,0.6364574326551204,6.142088762409967,1.285566075589041,7.884050496247307,42319.24693334282,0.0005263940204299093,0.0043559412928599155,0.012478416659576223,0.06911698527067714,0.7895021817164247,0.13686175926050131,6341.538059616445,2563.595036769561,6.4067447161374265,0.2501527861548421,1.4079764189980202,2.7389384920308264,0.2500619775614209,0.002365848689133451,0.16979027405277897,5.658123737007493,1.2614912036884398,7.1331078811331246,97539.61647185094,0.0006014324895067226,0.0101569783737327,0.05681817978071221,0.6293475607190341,0.2838062868183621,0.028547737372733802,2683.088843751585,2944.8657320270604,5.605931133312927,0.13491455679741368,0.8276546267653374,1.611918700649348,0.13440289405606423,-0.01757899358991225,0.7710759711482547,6.247770242463696,1.2889059975045818,8.086114909741928,27971.75615783297,0.0002545042521836922,0.0028896441651249587,0.03767459028407933,0.11814757681048824,0.7372388424114835,0.09295696971526866,6015.947678713877,2692.152242768824,6.544523143822565,0.2050119866119996,1.221215944545602,2.3921923770790703,0.2049510569926523,-0.004714771597738864,0.40634089779269167,5.817278124926636,1.272735758624754,7.409267457820226,65431.234599538024,0.0006725777789642714,0.006804861303241481,0.10062122071923876,0.33022654496806436,0.509101799650071,0.04550629544870606,4228.586873993359,3032.2994040219064,6.6884221793226875
