file_idx,time_sec,bearing_id,ch1_rms,ch1_peak,ch1_p2p,ch1_std,ch1_skewness,ch1_kurtosis,ch1_crest_f,ch1_shape_f,ch1_impulse_f,ch1_energy,ch1_kurt_rms,ch1_total_power,ch1_low_band,ch1_mid_band,ch1_high_band,ch1_bhigh_band,ch1_mean_freq,ch1_freq_std,ch1_spectral_entropy,ch2_rms,ch2_peak,ch2_p2p,ch2_std,ch2_skewness,ch2_kurtosis,ch2_crest_f,ch2_shape_f,ch2_impulse_f,ch2_energy,ch2_kurt_rms,ch2_total_power,ch2_low_band,ch2_mid_band,ch2_high_band,ch2_bhigh_band,ch2_mean_freq,ch2_freq_std,ch2_spectral_entropy,ch3_rms,ch3_peak,ch3_p2p,ch3_std,ch3_skewness,ch3_kurtosis,ch3_crest_f,ch3_shape_f,ch3_impulse_f,ch3_energy,ch3_kurt_rms,ch3_total_power,ch3_low_band,ch3_mid_band,ch3_high_band,ch3_bhigh_band,ch3_mean_freq,ch3_freq_std,ch3_spectral_entropy,ch4_rms,ch4_peak,ch4_p2p,ch4_std,ch4_skewness,ch4_kurtosis,ch4_crest_f,ch4_shape_f,ch4_impulse_f,ch4_energy,ch4_kurt_rms,ch4_total_power,ch4_low_band,ch4_mid_band,ch4_high_band,ch4_bhigh_band,ch4_mean_freq,ch4_freq_std,ch4_spectral_entropy
1,0,2,0.15622142,1.0061264,2.0012856,0.15507336,-0.0167091149113261,1.067121269569058,6.440387026012772,1.3050092434252256,8.404764600236367,37486.28,0.0006355885952424,0.0038402371574193,0.0051664824231789,0.0191932834518967,0.8214325922321929,0.154188725310806,6921.216307651437,2009.473391809532,6.097478866577148,0.17317867,1.1101723,2.178669,0.17312263,0.016343213482201,0.7750297591234534,6.410559994676377,1.293991909690552,8.295212769745039,46065.95,0.0006971014827184,0.0047888262197375,0.0217917475002448,0.3157550432900743,0.5983635528605538,0.0640817341900734,4828.004334857254,3096.616764829829,6.3622026443481445,0.12352248,0.86812973,1.6716003,0.12333047,-0.0122920330426258,1.29779658628763,7.028111081089767,1.3154098120667568,9.244846276435425,23435.986,0.0003021277922773,0.0024271358270198,0.007695284044391,0.0242820446557718,0.8540628780546834,0.1139503843803062,6777.114051370242,1833.0282499442803,6.261348724365234,0.15903266,1.0956764,2.0900726,0.15901361,0.0078873336150576,1.2487030048724863,6.8896315867796725,1.3124324261732294,9.04217589893382,38847.566,0.0007987381433047,0.0040424414910376,0.0265809904626946,0.1028183340361108,0.807616957926494,0.0629788720183859,6055.865108716353,2299.9754120893144,6.418097496032715
2,600,2,0.15810855,1.0954857,2.055645,0.15721828,-0.0087185230446891,1.114995400179888,6.928693645911098,1.30643010649533,9.051853977758402,38397.41,0.0006967780638612,0.0039566806517541,0.0054817065515108,0.0366296413708351,0.8171844176057369,0.1406858695402785,6792.330232422475,2279.7040700787284,6.172478675842285,0.20103696,1.1731148,2.2529602,0.20095421,0.0031005388418894,0.3725747082960629,5.835318924776342,1.2709933670938185,7.416651648304655,62078.76,0.0006085790567523,0.006461186800152,0.0267131430985013,0.4715783298404792,0.453852361822223,0.0478512417645696,3851.655054748041,3172.8029004719306,6.352041721343994,0.124713294,0.935936,1.7894745,0.124426164,-0.0097343019720105,1.3754085053396805,7.504700922679804,1.3178346419110585,9.88995485316863,23890.031,0.0003327229128138,0.0024783578701317,0.0097362695867677,0.0458003922933558,0.8315358418570346,0.1129231141811152,6656.709553996452,2127.2537901821224,6.331092834472656,0.1699429,1.0837555,2.156353,0.16989815,-0.0030349208021903,1.0446998799934557,6.377174272793572,1.301684065359373,8.301066132963989,44360.586,0.0008713721000662,0.0046199979260563,0.0419820517388066,0.1949511004610598,0.7058881483589581,0.057175130539151,5416.809297348731,2744.943179656654,6.5701422691345215
3,1200,2,0.15687868,0.98552704,1.9664764,0.155953,-0.0143514100389915,1.1588112566747863,6.282096704446584,1.3079431148776224,8.216625131628687,37802.375,0.0007018889592853,0.0038892740849405,0.007432048390704,0.0385281294154125,0.8146598135331619,0.1393596440798617,6757.126386490933,2300.6918346585794,6.193981170654297,0.19900483,1.1834145,2.3600578,0.19892657,0.0032172586268922,0.4093028492275956,5.946662026173361,1.2724588958643293,7.566882995940913,60830.09,0.0006419470793582,0.0063244006596505,0.0270580507096793,0.4700620996260992,0.454905357911223,0.0479687715174852,3866.584030612419,3156.5790853490125,6.416616916656494,0.12358148,0.8213997,1.6054153,0.12327611,-0.0101989810902707,1.421184707579016,6.646624655357966,1.3197816970217162,8.7720935671857,23458.379,0.0003314851248545,0.0024297470226883,0.0120778790959582,0.0464667612875616,0.8277713273461279,0.1136788206227548,6638.731729889736,2148.5453993125534,6.348776817321777,0.16809979,1.030159,2.0498276,0.16806236,0.0057843689670171,1.0965127158967327,6.128258646858416,1.304204257520887,7.992501018469483,43403.582,0.0008755528466557,0.0045146225020289,0.0420959802911951,0.1953810221620107,0.7048531222220532,0.0576656139204,5420.936084288918,2736.7969285916856,6.590863227844238
4,1800,2,0.1605566,1.0465622,1.9964218,0.1596362,-0.0136384262167123,1.0886245553009513,6.518338069510949,1.305041807634859,8.506703697062669,39595.652,0.0007234204342107,0.0040723485872149,0.0057091014574442,0.043605869746563,0.8160205328812669,0.1346518250268358,6669.862283691531,2324.212982589104,6.2529296875,0.22269103,1.294899,2.588749,0.22262937,0.0033289403273481,0.3843752674781688,5.814778398669546,1.2724650391257404,7.39910222260378,76172.23,0.000945292747567,0.0079219536855816,0.0254571466226386,0.5620912580836038,0.3741786073175941,0.0382700083820589,3311.239768875004,3066.7899244049268,6.367535591125488,0.12683201,0.861454,1.6598701,0.12652247,-0.0110034501885061,1.3408389748762737,6.792086801507432,1.3152420345652016,8.933238063828522,24708.646,0.0003469701415456,0.0025575142353773,0.0124170943690956,0.0683436467590943,0.807577445598636,0.111658286587248,6485.814113444647,2305.3106145771767,6.413568019866943,0.17913654,1.3553619,2.4992943,0.17910035,-0.0061855822380715,0.9460493031880954,7.566082858799936,1.2980620606523052,9.821245106814755,49290.094,0.0009742054166301,0.0051244674250483,0.0458562174652057,0.2618000837312195,0.6395826876516061,0.052757927050027,4977.906062556358,2929.7488484303462,6.664919853210449
5,2400,2,0.16464906288516895,1.0290487739316305,2.0003804841299933,0.16378923049780153,-0.01354059607261203,1.0340178366696815,6.271257885586389,1.30105529585135,8.162288765423188,41656.249077057204,0.0007495713531999689,0.00429052762530528,0.008285097637537618,0.045242857100969674,0.8183867413028351,0.12732470456743836,6559.487736880388,2340.897058356711,6.2986766082267724,0.2315279391217848,1.350689062664766,2.6281819405609173,0.2314716185616329,0.00047215683439888576,0.32855498447726256,5.9305715071642995,1.2692861215306805,7.527901448063553,82386.45981317494,0.0008726351957791454,0.008569322110990521,0.047125174481204034,0.5401740299664693,0.376922321262085,0.03790545400369516,3282.1743101191532,3055.4997785338774,6.345914072611682,0.12862372824757798,0.8745665082566416,1.7058821631349699,0.1282706270464286,-0.012429245237154671,1.3155669161495671,6.526682020247138,1.314124900806995,8.523541761286593,25493.70648595246,0.0003704576856464827,0.002638207513365825,0.03846694523505534,0.09415660621516651,0.7819483530455369,0.11216778746641796,6092.247980868118,2445.1344153959144,6.429444126097096,0.18358497519726644,1.3192352694141782,2.5059407295779783,0.18354702249302876,-0.006452192035799439,0.9059439500678295,6.928108590109326,1.2964998103718333,8.939978850748199,52019.59960820393,0.0010097765918680988,0.005411441985554754,0.09708890164089087,0.25398164860213474,0.5934197331996195,0.05312266295617038,4623.224735080561,2963.786573597869,6.631682816216001
6,3000,2,0.16399513566734336,1.0290622918807752,2.0006688266761543,0.1631543063128288,-0.013481337219260118,1.0358223484423763,6.270771410954839,1.3019596520571628,8.161487235744811,41326.41640046328,0.0007496191742907219,0.00425811806318939,0.00887997838182536,0.04524295969715904,0.8175290249915466,0.1274831088981644,6557.4070192166855,2348.273263295368,6.303271322906213,0.22919420142433655,1.350862244822431,2.628211966656329,0.22914845298337022,-0.0006019560533503377,0.32976448008072573,5.930456878559025,1.269396412554791,7.52774899066224,80795.66813143509,0.0008707179592340687,0.008408931979028436,0.04588881010795872,0.5484702590777971,0.3581449609305535,0.03764636668790395,3248.1710322153463,3051.7778889729043,6.337734047213771,0.13406721210541445,0.8776549444090376,1.718476086267339,0.13370470438142731,-0.012190536394153722,1.1876928511360547,6.528899554175833,1.3073822738033465,8.525298005571878,27694.6477472259,0.00037505904179273254,0.002868723575363551,0.027138675378737598,0.0990423789688988,0.7666007492092635,0.11144280927371078,6087.294358722415,2515.5369318372204,6.448097593105473,0.1892350996237074,1.3183156659474533,2.507393393629015,0.18918541938688693,-0.006260140032452549,0.790357539329696,6.913084629817698,1.2902269188237108,8.919811871806218,55196.76662954218,0.001009855585960367,0.005744462876710451,0.10355350954305212,0.2548421268874215,0.5927737266728793,0.053776835307101145,4624.608014370583,2987.019726443285,6.634730297756084
7,3600,2,0.16371278845102877,1.0290697730597578,2.000994648747027,0.16287363600344956,-0.013510398149236004,1.0340039098644946,6.270498748736928,1.3011579540771958,8.161019984663273,41181.57915953991,0.0007497044669409903,0.0042432779816988925,0.01046707459093827,0.045243315099938355,0.8152445181104413,0.12791185983695869,6541.220045803977,2358.805978096739,6.370848243613005,0.22887049385533717,1.350957582244825,2.628866060259386,0.22882353257760296,-0.0007218358109289687,0.327902381400662,5.9303490650325985,1.269264133413874,7.527583168640316,80572.94046674739,0.0008742095270993227,0.008385441905455194,0.04247642931471962,0.5656909913208481,0.3503340666553064,0.03586807296533076,3093.2830341422014,3029.944333903276,6.299826876523463,0.13503867991612098,0.899577328479088,1.752552429874321,0.13463266207549912,-0.01274026079283917,1.1241753921151476,6.584764415193902,1.3046649871427956,8.591756111206626,28095.729760808917,0.00037265612733893645,0.0029066158472931926,0.031686475773682304,0.1005121077000635,0.7542602490279747,0.11084188067695278,6086.196125038608,2558.162168709697,6.482173288221459,0.1924104034813961,1.318756488851684,2.5071399246639037,0.19235051842281334,-0.007234537555217706,0.7257176721472292,6.92603308455757,1.2887108471970337,8.937652582109946,57039.80482129332,0.001010154743955606,0.0059357466571916895,0.10560682316483674,0.25650176481852277,0.5944604943450136,0.05429679326118821,4613.824645930483,2992.66782791133,6.630118331960583
8,4200,2,0.1638896031447102,1.0292402859679695,2.005500655846865,0.16304954389627946,-0.013367283929768038,1.0185898997255702,6.263205653656373,1.3021196196840568,8.148854827250751,41272.45097649676,0.0007500554083499522,0.004252413447352771,0.011749188309071637,0.045240396318013784,0.8123451675117822,0.12816291831131352,6546.933121041891,2381.0319518883994,6.341772339299759,0.22862270586032932,1.3656121630428355,2.6559227518295323,0.22857481266924418,-0.0011081536436953296,0.31659783757158083,5.911445861942332,1.2691400637267236,7.5006654124009104,80402.10592393026,0.0008954470876836601,0.008366564723597699,0.04577299158870238,0.5560348124915377,0.3600700385758334,0.03651731356226072,3166.7210790645263,3036.741741927827,6.302826698915598,0.13616032769585756,0.9056714754609325,1.7864440753261857,0.13579579922938184,-0.012617274490433443,1.0932583793291089,6.598868052210074,1.3034685312015468,8.608397668620182,28561.93625590891,0.00037296264304408766,0.002959916670608959,0.05001238810307118,0.11355745863129292,0.7168743322596205,0.11012193052265835,6029.6417684577245,2764.7115126019603,6.4955527502121715,0.19476215645353723,1.3156275949017298,2.5146447568547607,0.19469905068244464,-0.006381941042154567,0.7734747551539577,6.861169645482024,1.2879404256346898,8.848916707317096,58431.495253018715,0.0010077646574772128,0.006081667429031487,0.1173433881631015,0.25246249298785806,0.5850045703272753,0.054430437875180177,4708.637522751509,3043.551047407135,6.64582351094382
9,4800,2,0.16462465828905348,1.0290502262097354,2.0003982442699813,0.1637701340992191,-0.01354980662039682,1.0343280756521163,6.271197844210439,1.3014032937025481,8.162192639617373,41644.081094003974,0.0007495678231668134,0.004290197224683499,0.012146754490191813,0.04523934999526417,0.815471928891683,0.12749352062548136,6560.415657768514,2349.186550930735,6.345547656395154,0.22734143079271063,1.3505342484552951,2.627890208401794,0.2273022419176051,-0.001020435350772867,0.32853271524568856,5.930964001044475,1.2693104251777867,7.5284614394796,79514.01490169438,0.000873253704358099,0.008276798700962748,0.050819447060129204,0.5402546197984004,0.37249709765059424,0.037754370964063415,3298.33266703638,3058.340567143254,6.34040535346912,0.13700761284003288,0.886885786391233,1.7371880586236172,0.13653790645134087,-0.01234509267433994,1.0501062175456428,6.549422827058376,1.3014636538750124,8.548993686161593,28916.321529380697,0.00037155380289345327,0.0029876082991711133,0.05022669363308438,0.11288983318338233,0.7171896175612633,0.11006977785738904,6035.466863233224,2742.064332229714,6.500243267299767,0.19251148391426098,1.3185541934929734,2.50719253120553,0.1924420264850044,-0.007166334337915481,0.7257849427335137,6.921724484070442,1.2879944338630949,8.93180283057177,57099.156241745935,0.001010110285967567,0.005941115262489428,0.10205355156348547,0.25323133569217526,0.586056726026574,0.054913775311287896,4643.6519556046605,3082.9687868113174,6.622241148815819
10,5400,2,0.1646608875566222,1.0290502497599687,2.0003435271435754,0.1637926893899526,-0.013491107267413692,1.0327352749444045,6.271191535597158,1.3005309694002984,8.162171185216678,41662.141160567175,0.0007495978112818448,0.0042903873351688,0.01483007649767771,0.045240224930202695,0.8145849857885706,0.1277013123480779,6517.360775264266,2351.026839833265,6.346919700147529,0.22776924808594823,1.3509395059484164,2.628561362814876,0.2277251818711036,-0.0010750067000675511,0.3288264959520733,5.930425260133676,1.2693383755599832,7.527698566720293,79811.42602779061,0.000872627998288438,0.008305308448724309,0.04837695571458193,0.549405329354338,0.35604762677739044,0.03738414593855333,3230.91790690666,3050.560424891798,6.318794854255639,0.13933016580724997,0.8853898235486366,1.7313932402493215,0.13886761491683533,-0.012422553906466951,1.0298622438143086,6.542898489669933,1.3015833621249961,8.541223558553611,29897.561384111108,0.0003754161623164287,0.003092907239399162,0.05687544235400094,0.10347896954953874,0.7233792391558126,0.10952860951930211,6082.086966785664,2700.475448079355,6.513994318972261,0.19270402432532646,1.3184114221504093,2.5076779489901364,0.19263774415169238,-0.006944198123155238,0.7388886019278221,6.9188098357928585,1.288599685825367,8.927770256173295,57212.31761353927,0.0010096725961720905,0.005952635665504267,0.09905863594781802,0.25609930283615373,0.5903047048323049,0.05551223555161518,4571.660845177577,3108.8178659384544,6.607160648622473
