file_idx,time_sec,bearing_id,ch1_rms,ch1_peak,ch1_p2p,ch1_std,ch1_skewness,ch1_kurtosis,ch1_crest_f,ch1_shape_f,ch1_impulse_f,ch1_energy,ch1_kurt_rms,ch1_total_power,ch1_low_band,ch1_mid_band,ch1_high_band,ch1_bhigh_band,ch1_mean_freq,ch1_freq_std,ch1_spectral_entropy,ch2_rms,ch2_peak,ch2_p2p,ch2_std,ch2_skewness,ch2_kurtosis,ch2_crest_f,ch2_shape_f,ch2_impulse_f,ch2_energy,ch2_kurt_rms,ch2_total_power,ch2_low_band,ch2_mid_band,ch2_high_band,ch2_bhigh_band,ch2_mean_freq,ch2_freq_std,ch2_spectral_entropy,ch3_rms,ch3_peak,ch3_p2p,ch3_std,ch3_skewness,ch3_kurtosis,ch3_crest_f,ch3_shape_f,ch3_impulse_f,ch3_energy,ch3_kurt_rms,ch3_total_power,ch3_low_band,ch3_mid_band,ch3_high_band,ch3_bhigh_band,ch3_mean_freq,ch3_freq_std,ch3_spectral_entropy,ch4_rms,ch4_peak,ch4_p2p,ch4_std,ch4_skewness,ch4_kurtosis,ch4_crest_f,ch4_shape_f,ch4_impulse_f,ch4_energy,ch4_kurt_rms,ch4_total_power,ch4_low_band,ch4_mid_band,ch4_high_band,ch4_bhigh_band,ch4_mean_freq,ch4_freq_std,ch4_spectral_entropy
1,0,1,0.15052731,0.9567261,1.9044876,0.14936176,-0.0094440751889136,1.1134841270159086,6.355830399878898,1.3080441595638737,8.313706833795342,34803.41,0.0005716698284647,0.0035693063400685,0.0042068655821063,0.0051416363228672,0.8389305084246161,0.1517001668323185,7064.389399734635,2045.5503692896136,5.966656684875488,0.19604431,1.1429787,2.279663,0.19575377,-0.0026097044500926,0.3330545114200394,5.830205746854778,1.2687342418431176,7.3969816680629155,59033.652,0.00049196283595,0.0061281006783246,0.0424231796809738,0.4500597491848404,0.4546532536198065,0.0528583462249143,3920.320304609523,3207.1996581481744,6.387151718139648,0.12516488,0.90789795,1.6874313,0.12514141,-0.0106433801634982,1.0966882309162689,7.253615706172516,1.3070700068137229,9.480983530566789,24063.355,0.000269161630768,0.0025055678561329,0.0090940190093049,0.0572181259489299,0.8216411310859174,0.1120385933190053,6599.688593867542,2149.022990322907,6.366364479064941,0.17066519,1.0206223,2.0404816,0.1706652,-0.0065684718452548,0.8312475419363765,5.9802602725345855,1.293216655883023,7.733772191002588,44738.465,0.0007051965265959,0.0046600131317973,0.0488927047864652,0.2095001729287376,0.6812215218984186,0.0603816030904564,5282.379148641203,2834.620647249229,6.566431999206543
2,600,1,0.15066566,0.97703934,1.8996239,0.14937635,-0.0123913880827492,1.1333665333198253,6.484817873083467,1.3081419960648637,8.483062596668812,34867.414,0.0005840196352482,0.0035714209079742,0.0027274932964467,0.0051744612996961,0.8380327285970134,0.1540462904389384,7082.907369827329,2039.4760735470063,5.955685615539551,0.19876969,1.1962891,2.2761345,0.19850093,-0.0045805312662137,0.329538295707152,6.018468262853095,1.268210260821394,7.632683205416604,60686.42,0.0005144065865252,0.0063026007264852,0.0416585317249384,0.4637924858064432,0.4424739255309816,0.0520704067053695,3845.0459299400327,3202.5576528724787,6.383569240570068,0.12615693,0.8316994,1.6396523,0.1261459,-0.0157986545005838,1.091687186449244,6.592577963645475,1.3054300815742528,8.606149588934553,24446.314,0.0002765302255555,0.0025468058884143,0.0101029636145921,0.0638549682483058,0.8129052674116656,0.1131323085792518,6564.129436031017,2197.752143830845,6.3839545249938965,0.17217861,1.043129,2.054119,0.1721783,-0.006638777372917,0.814291159072797,6.058412019097096,1.291545491584605,7.824714729472284,45535.45,0.0007156431538981,0.0047444524243474,0.0546570631924382,0.2125144793250624,0.6721026094917798,0.0607225229966646,5232.81311351979,2852.3312294704747,6.615906238555908
3,1200,1,0.14839254,1.0100365,1.8917084,0.1471732,-0.0096919847570037,1.1425847279044596,6.806517677646102,1.3092601998827578,8.911502695200515,33823.25,0.0005540343946597,0.0034691705368459,0.0021133356659077,0.0051882410148981,0.8398976398477385,0.152782598771233,7086.478833528147,2019.264952575876,5.965282440185547,0.20185612,1.1563301,2.2545815,0.2016234,0.0022252456515413,0.3023667405130852,5.728486708738235,1.2676124147629804,7.2615008698372865,62585.69,0.0005019976859021,0.006507409736514,0.040104847510996,0.4891137506586711,0.4217979804935624,0.0489792215863472,3689.93399300914,3182.622108203092,6.342225074768066,0.12521203,0.8559227,1.6132355,0.12519993,-0.0119255416212135,1.0835018214720886,6.835786532517679,1.305509729236627,8.924185825257808,24081.486,0.000266326175795,0.0025109781417995,0.0103668201719952,0.0688879754679235,0.8096771411562634,0.1110638727911133,6528.143159357926,2216.8385800216583,6.40157413482666,0.17110246,1.1883736,2.2486687,0.17110245,-0.0076363277201588,0.8024152323235207,6.945391296552517,1.290829734567604,8.965317603849428,44968.016,0.0006877399002883,0.0046882317401468,0.0558413441769125,0.2166816349837647,0.6674760705897491,0.0599972191195718,5190.08313360406,2867.713778653904,6.621513366699219
4,1800,1,0.150413,0.96588135,1.8713951,0.14920296,-0.0083143940879591,1.2000761357486391,6.421528096817575,1.3135787296358936,8.43518271979491,34750.574,0.0006142573598068,0.0035622282885015,0.0164685995467131,0.0372568882825705,0.8236591491848385,0.1226120047860811,6638.258860430798,2258.2051497939265,6.183799743652344,0.36873347,1.9861221,3.8842201,0.36857006,-0.0211901203629084,0.2130745654223163,5.38633543262783,1.264047340668785,6.8085829795817245,208841.27,0.0039389623752608,0.0217240322381258,0.0457677337912796,0.7877120991052904,0.1529808772988932,0.0135382796196906,1875.638974813244,2128.2609489053625,5.267632961273193,0.14756863,1.2070656,2.4054527,0.14754887,-0.0280079557572857,1.1828818470678089,8.17968966071255,1.3059194973040862,10.68201620989355,33448.703,0.0005609414428693,0.0034832903183996,0.0305876589535691,0.1439310862279767,0.7141275846313866,0.1113509648813806,5760.141324997196,2614.4394165081685,6.700390815734863,0.2501423,1.9483566,3.3011436,0.25013986,-0.0626136879237395,0.57131413618333,7.788992829201128,1.2757898272764872,9.93711781626403,96109.33,0.0022367815272824,0.0100100748240947,0.0738073147464151,0.4693432019445838,0.4261814682467328,0.0306644446090571,3366.3646307627723,2817.094806547986,6.444604873657227
5,2400,1,0.15096511978975458,0.9544062869248646,1.8378125364384759,0.1498308791989504,-0.012948729756487415,1.167396904414908,6.324872634334676,1.3129948730625531,8.297915219571163,35014.59590169828,0.0005983322937978151,0.0036082572826092686,0.014947293205698686,0.017901996782522935,0.8325195765651652,0.13547104752659367,6771.377816503208,2148.292015945527,6.092077582412431,0.3484872014719704,1.921804806605313,3.7799306539976194,0.34831536975303634,-0.025754661122793298,0.17618043108535322,5.480417390052381,1.2619921936112546,6.919682701272615,191585.07091295993,0.002704316896264944,0.0199393567888241,0.05931664476598238,0.7352950206052081,0.18500445880908128,0.020519033323857093,2072.940442994911,2340.885948534176,5.44175924354651,0.14611917585288756,1.1614471411536245,2.2891714513384485,0.1460967969782595,-0.022871987208696813,1.134414907329903,7.674306046347911,1.3040694257780905,10.035324473502698,32697.434487399038,0.0004964379628599042,0.0034074437562644803,0.047832150426551756,0.14145127599244672,0.7056890260130533,0.10321570684481159,5790.305190264687,2634.364676469213,6.6233217788465435,0.24090950552007198,1.7661666659310555,3.198896256598134,0.240907613214426,-0.04423898592503968,0.5539379509295121,7.3051732587296545,1.2755233195138267,9.325964745018204,89097.49710579572,0.0017836016321384665,0.009286733021469266,0.1192288893429657,0.4049052094055918,0.4350381786107804,0.034153313151431386,3469.0505346115424,2920.725610896911,6.389148100269893
6,3000,1,0.15093296886570734,0.9541533972567492,1.8364658565992333,0.14982483727755194,-0.013616431931311603,1.1267086074321018,6.319352748641315,1.3114784292232355,8.291323125246775,34999.89416993869,0.0005786578322610781,0.0035930558402588915,0.0051575152691880075,0.016903699398013006,0.8324441460828381,0.1413580907862026,6881.532877497576,2151.652331515299,6.039109932297594,0.3578164730192836,1.911708816965369,3.808239657982243,0.3576542548339676,-0.018192930953856906,0.1757510336791118,5.406430727854019,1.2619717311760446,6.8217906409422095,203869.31695603247,0.0030134491320906653,0.02120153631648644,0.05858091754112334,0.7411060716558334,0.17988716886876144,0.020419100186485132,2041.9879965237828,2311.390403045346,5.432640419318683,0.15090662870800456,1.1579390194817278,2.3223570068022754,0.15088361375631973,-0.02077420002975751,0.9072389015257482,7.988959150961684,1.2949971198952355,10.417342279699126,34959.516117601794,0.00046720067967975223,0.003640055575520163,0.05090068298224176,0.15632109447079073,0.6862108904570325,0.1037614343434609,5617.566625460384,2770.2296568000324,6.624860157293838,0.24822121740345024,1.7745318134129064,3.200907551685222,0.2482196688892676,-0.045527219213405544,0.4652810667511325,7.229911166538894,1.2728392514897398,9.215401738543276,95337.66919781655,0.0017616621623451378,0.009928755303049324,0.12244895798922445,0.4175065298180608,0.42315815281356894,0.03487548133679391,3374.875313133629,2908.7668669674963,6.37513743373511
7,3600,1,0.15104640806711073,0.9529078541183346,1.8310859196013916,0.14991597391646264,-0.011929503800284657,1.1560866046116198,6.294428459276073,1.3121578406552268,8.255895396770626,35051.80142154322,0.00059506689658765,0.0036096044449141166,0.009836736110973856,0.016953419734898487,0.8323995712051174,0.14023609656404537,6843.1950646071355,2146.387979351646,6.049345217202228,0.36264241071109127,1.9089359647650377,3.767740004826256,0.3624770548000593,-0.02708319809292526,0.1728572888071043,5.374161766661187,1.2619060143657028,6.781736479827605,210430.75106639642,0.0035180552223335825,0.021897675390711416,0.05891603189446437,0.7417082232683632,0.17876391851357445,0.02052740121030864,2038.2740403896469,2306.751811159927,5.488925100737001,0.15658959626162858,1.160483199572839,2.263569714094408,0.1565677348934219,-0.019923502431129003,0.8126922197641232,7.343120133957523,1.2906376172647196,9.457579707374581,37747.27062730746,0.0004735176786650703,0.003932212888047916,0.05160482322218116,0.1674688993790958,0.6733167952278305,0.10421442837089102,5514.67702581025,2835.061764929723,6.627633919003863,0.25434796638587387,1.7595395129653997,3.194969415599373,0.25434654604110146,-0.04380594645691772,0.4311647991392602,7.028768413241831,1.2724528842270233,8.947716254681627,100778.60847735638,0.0018232122899382388,0.010499189994932597,0.12034116015013027,0.42468584767932294,0.41701473457635774,0.038828350669529416,3357.7044242327406,2925.0303899568535,6.39214123814921
8,4200,1,0.1517746330820863,0.949095596459644,1.8179523554153492,0.15068327940056842,-0.016960714101739178,1.1563248576452003,6.222551804599078,1.312477019961935,8.154917880458031,35387.60151513006,0.0006134503879996881,0.0036048285576370537,0.0073076903314151145,0.01685641228782346,0.8324995278173943,0.13956582008323212,6864.669105480679,2151.372596738425,6.0385126316188025,0.36294888764059546,1.983980333534745,3.922650406449996,0.36278497738904447,-0.009299560840028923,0.17273533469038713,5.483027859026732,1.2619397261415435,6.925851584641885,210852.20769031314,0.0035449103339150563,0.021940085749577305,0.05889772770916493,0.7408968761108592,0.17910680425602613,0.020997917307834034,2041.0395705960811,2316.788715659688,5.473537481175802,0.15661725035310908,1.1579010941286474,2.3059748856344076,0.15658273022972974,-0.017200120014264807,0.8554855135994072,7.723836346223986,1.292028525542741,10.01338323044337,37761.11590001775,0.0004886705758215097,0.003934122021200581,0.052687390864109396,0.16831237058622253,0.6764467649508017,0.10206099672683011,5471.2543081401545,2832.303501038664,6.6234686071851465,0.25514392016168386,1.7488252511939315,3.2033019840748134,0.2551410275115022,-0.04180716663315867,0.4535174445581148,6.946979191137698,1.2724541073255045,8.839498066396096,101499.66044309386,0.0019143025542401255,0.010572977279320328,0.12293053665864903,0.4265628763375785,0.41567697704526096,0.0355201839903799,3324.2324457084515,2902.160414016255,6.376632289373177
9,4800,1,0.15075142663162988,0.9531252921954305,1.8307254418494043,0.14963532852085337,-0.013488932481594454,1.1789540114944828,6.296405818922903,1.3139013203546492,8.25727740430557,34917.0522306766,0.0005983408640240193,0.0035999816362107355,0.0050605633497245815,0.0169945871034519,0.8324424228593945,0.1413663664476365,6898.27629250579,2151.9507585782185,6.03464945588089,0.3622629457565237,1.9219825387263985,3.7375346124084725,0.36210093292887274,-0.014013547863486402,0.1781772830821579,5.39561478179583,1.262035413816777,6.804277462970782,209909.71341012965,0.0028612804642512016,0.02185734386054126,0.057989010166575886,0.7411421739731061,0.1800396365396048,0.02084500297430681,2044.220344626579,2313.4973135449327,5.458671805681741,0.15812236266643512,1.1592727365690418,2.2959869942062867,0.1580968881959804,-0.015970475497228964,0.8107253257630043,7.4551431846665,1.289971321275131,9.612968232535923,38518.23124707011,0.00048282632876004686,0.0040104842335339334,0.05234004801968705,0.16935237330153116,0.6742634475065814,0.10270449651406084,5459.299969770569,2836.894701989395,6.624682050581188,0.2566380447237978,1.8106852274435092,3.3118744787811303,0.2566355744605998,-0.03115210764313195,0.410000682588808,7.3210017528403295,1.2711780379948001,9.329173890027317,102861.98563549004,0.001815925328806869,0.010712481576465326,0.12114585457919268,0.4319353597379181,0.4129474319358958,0.035024342989834235,3303.499344679847,2888.361661501627,6.363324504816063
10,5400,1,0.15361705883323779,0.9517970287605795,1.8234819179594703,0.15254420601810129,-0.015627911477882526,0.9727625404474588,6.29360251126933,1.301625296117349,8.263172731195313,36257.113155533356,0.0005597417559360404,0.0037072974348674177,0.005988825346163898,0.01822447132776895,0.831290200204996,0.16026071575329148,7082.6289307261,2115.3682252909675,5.893808255733898,0.27324526556140144,1.6543682124630736,3.1483242264925257,0.273057729668447,-0.021046862818992467,0.18019089944386726,5.594503764779459,1.262092190860159,7.0666401319677306,111783.96829951965,0.0014872039700300475,0.011613336131988198,0.08530323068695228,0.6187008781367851,0.2648437876541806,0.03176176104750112,2540.3153623406324,2787.9707461929015,5.935424306781462,0.14962512982809723,1.161443982916864,2.2715005725012496,0.14959815623857992,-0.009860452375614217,0.67912084255762,7.508157989465205,1.2853634534055176,9.6541554549506,34346.26170294773,0.00039343695761607123,0.003574560826338072,0.08066305999842244,0.11489791546262074,0.7147437236587609,0.09485845663051964,5687.693089837754,2788.0301851162735,6.5731756820084595,0.2136903734790733,1.5995515364453645,2.9724992294415555,0.21368750994592178,-0.016643952211673675,0.3877776933749472,6.5117671492121065,1.2729139279630304,8.265015537843592,68288.22450732559,0.00102624190536281,0.007119835891687145,0.2099114733493634,0.2869430448965862,0.46391058544902647,0.04422866872607291,3754.895021928819,3163.246792337229,6.444190341055072
