ch1_rms,ch1_peak,ch1_p2p,ch1_std,ch1_skewness,ch1_kurtosis,ch1_crest_f,ch1_shape_f,ch1_impulse_f,ch1_energy,ch1_kurt_rms,ch1_total_power,ch1_low_band,ch1_mid_band,ch1_high_band,ch1_bhigh_band,ch1_mean_freq,ch1_freq_std,ch1_spectral_entropy,ch2_rms,ch2_peak,ch2_p2p,ch2_std,ch2_skewness,ch2_kurtosis,ch2_crest_f,ch2_shape_f,ch2_impulse_f,ch2_energy,ch2_kurt_rms,ch2_total_power,ch2_low_band,ch2_mid_band,ch2_high_band,ch2_bhigh_band,ch2_mean_freq,ch2_freq_std,ch2_spectral_entropy,ch3_rms,ch3_peak,ch3_p2p,ch3_std,ch3_skewness,ch3_kurtosis,ch3_crest_f,ch3_shape_f,ch3_impulse_f,ch3_energy,ch3_kurt_rms,ch3_total_power,ch3_low_band,ch3_mid_band,ch3_high_band,ch3_bhigh_band,ch3_mean_freq,ch3_freq_std,ch3_spectral_entropy,ch4_rms,ch4_peak,ch4_p2p,ch4_std,ch4_skewness,ch4_kurtosis,ch4_crest_f,ch4_shape_f,ch4_impulse_f,ch4_energy,ch4_kurt_rms,ch4_total_power,ch4_low_band,ch4_mid_band,ch4_high_band,ch4_bhigh_band,ch4_mean_freq,ch4_freq_std,ch4_spectral_entropy,file_idx,time_sec,bearing_id
0.18921405,6.4370155,8.808136,0.1868935,-1.6251671185864298,25.360513573888834,34.0197543851772,1.3962030091743551,47.498483444207906,54991.805,0.03250660227539278,0.0055902996100485325,0.020466096340410758,0.08443747381367665,0.6528796940326123,0.24216983360289518,6766.926136310457,2965.4876811632935,6.6349310874938965,0.22104174,6.8172455,9.531784,0.22051089,-1.5122128503146364,22.50926498811883,30.84143978694219,1.3652361432523372,42.10584830726463,75048.11,0.053735150349769396,0.007780140731483698,0.038683490715637696,0.34845192862892493,0.45598895116006344,0.15684527664078604,4847.954767935975,3541.8612233813155,6.934313774108887,0.20375846,8.574295,12.482262,0.2036521,-5.614652664507659,113.25576234934128,42.08068173744755,1.6579643738772665,69.76827114949815,63770.9,0.19521938213731893,0.006636057049036026,0.04514280629688897,0.14153043007871444,0.5278642132459442,0.28541433810333194,6312.722129289285,3296.653793199536,7.2621564865112305,0.23326387,8.904648,13.195896,0.23304473,-3.5285881064324953,64.2586052202145,38.174141643356215,1.5119853789839777,57.71874402026543,83576.88,0.19024846638669154,0.008687972091138363,0.06437196384498114,0.20068243607502861,0.523305007240403,0.2116012314092972,5682.008773587245,3345.0098723250776,7.250585079193115,1,0,4
0.18901981,6.69508,10.20155,0.18676333,-1.7720768794512411,29.10694527659261,35.41998934935839,1.4005922611763635,49.608962973923035,54878.96,0.03715574353270703,0.005587976425886154,0.025203734438937062,0.08679897804196107,0.6467759651938435,0.24117052303967187,6707.659040064061,3009.0862467287325,6.663673400878906,0.22814436,7.052517,10.723877,0.22760734,-1.4835292844711792,22.675057932490635,30.912518976209444,1.362757199623367,42.12625779350802,79948.57,0.06143096997370963,0.008303960785269737,0.04912136087655727,0.3797266189255725,0.42450492407107776,0.14661587863618158,4554.653363574621,3574.2398042086324,6.880198001861572,0.20937224,7.994175,12.902737,0.20927352,-5.327278046334861,108.97527312934439,38.1816379257536,1.6260165979155068,62.08397700317208,67333.23,0.2094133391185905,0.007023863960057497,0.08361725585742064,0.15271562889869075,0.4961718439406792,0.26744491857005975,5940.779970839369,3483.1921697786756,7.239674091339111,0.23978466,8.385563,13.632202,0.23957132,-3.3778313713454198,62.19360702044992,34.97122363125215,1.4923281548324279,52.18854163407637,88314.91,0.2056038840451277,0.00919993408024311,0.10384006028620786,0.20731588985142627,0.49013165548366916,0.19867143349860494,5349.347253434152,3467.370190492838,7.203924179077148,2,600,4
0.19620077,7.5881004,11.191559,0.1938468,-2.10827342493608,35.76870521339102,38.675181104779625,1.424153721240911,55.079403090318806,59127.926,0.05300368653941842,0.006015366408973932,0.02542700241667713,0.09292561344141309,0.631569517264741,0.2500217333654347,6685.550077355486,3050.21587277373,6.73480224609375,0.23532043,8.314896,12.383652,0.23467636,-1.769944931219687,27.982229962267656,35.33435447750691,1.3831966012288743,48.87435902011151,85057.086,0.08580663755490338,0.00880734808743,0.047042997174048175,0.366774320876872,0.42610001054715,0.16004593192214886,4675.3099763654245,3592.8931816872105,6.9309306144714355,0.22277386,10.149193,16.074753,0.2226422,-5.78482103554431,120.0800891870362,45.55827415459886,1.6825923992904441,76.65600581766243,76228.91,0.295752183373081,0.007941829040646553,0.07290042747966441,0.15567904397396473,0.48880301475855004,0.2825591435044662,6014.783544998838,3476.099999601568,7.274118900299072,0.25109774,10.480309,16.49208,0.25083703,-3.8229652775929455,73.33874112648625,41.73796460750659,1.538157307529499,64.19955526269952,96844.91,0.29154436901600683,0.010071968659758568,0.08851561703039929,0.2053327860945049,0.48836536655365576,0.2177370205542761,5492.917101368309,3463.3033929160547,7.257984161376953,3,1200,4
0.21451049,5.1903725,9.067631,0.21248625,-0.9704058779664986,12.529125675054111,24.196357833954732,1.338696872769385,32.391588564875214,70678.66,0.02652863283556599,0.007212943863123655,0.016038722055864235,0.09860782136209803,0.7236062153674112,0.16172594665471737,5933.479799732662,2799.655441523053,6.859096527099609,0.3682659,6.126976,10.92453,0.36793062,-0.27743336067254243,2.3523968405143965,16.637370070068386,1.2760326046785133,21.229826665567348,208311.97,0.043266981742856536,0.02165565825998783,0.026265180783410412,0.7228274738656539,0.20083346857783288,0.050064829346131365,2406.6662390515,2731.021984922901,5.494108200073242,0.20686878,7.887268,12.291241,0.20680845,-4.671491980268923,87.9345649041425,38.12691294322905,1.5789619205926946,60.20094368740242,65732.65,0.16104211074350516,0.006822172086685896,0.04237100254571525,0.17462861170193186,0.5278260752457784,0.2551226739076555,5959.424753268493,3300.2691171107776,7.3144073486328125,0.29929635,8.111572,13.138771,0.29913485,-1.4734845871667326,20.114744881807244,27.10214235797005,1.3574016310704657,36.78849224233542,137592.28,0.16140619766551664,0.014294018968939781,0.04811460285330284,0.3646957020965618,0.46754872232915384,0.11961566412069646,4249.375882997739,3219.4602712529677,6.774927616119385,4,1800,4
0.22087726,6.0786247,10.122204,0.21885188,-1.0192670871944056,13.687729374167919,27.520373650722725,1.3430512955087084,36.961273484654214,74936.48,0.032578826332322,0.007667989935725927,0.01832695052006158,0.10111024805258331,0.7142612234790358,0.16627878206476107,5928.224709299051,2831.9386982645506,6.90507698059082,0.37372413,6.9705963,11.301613,0.3733517,-0.3182884228306298,2.8089203291315386,18.651715803514993,1.2796603804578313,23.867861741381205,214532.7,0.05479538622549467,0.0223214253783226,0.030504908677271174,0.7026819876377953,0.21211394720757273,0.05468891598059494,2480.460328555967,2776.175032733291,5.689640045166016,0.21739228,8.080292,13.6024475,0.21730149,-4.594036489035457,86.55923840750006,37.16917510627432,1.5796176530056523,58.71308514579923,72590.445,0.19332583824573352,0.007575727067887783,0.04646999231042375,0.17420401073382402,0.5169894428821988,0.2622845331962657,5936.84515382516,3332.0484722569076,7.334192276000977,0.31279784,8.503532,14.289188,0.31263033,-1.4596200103533852,19.829515031454527,27.185393255128485,1.3582262774357916,36.92391548165928,150286.06,0.18983098402001333,0.015663601458072662,0.05286125877437356,0.3474238797818279,0.4750396939667699,0.12464974179079613,4282.052503878276,3220.2578162327686,6.814289093017578,5,2400,4
0.22601296,6.3228607,10.201454,0.223911,-1.2842264302319175,17.698191435359096,27.975655535903876,1.3566579937516212,37.953396713393715,78461.73,0.04618088606820199,0.008025270886719227,0.019916491469270447,0.10923337156551857,0.6925816654428955,0.17824291528924893,5961.007699914327,2897.2626272573752,6.95068883895874,0.39534652,7.1487427,11.513519,0.3949738,-0.35071787873269816,3.1603413106783,18.082219703386322,1.2803819826456408,23.15214831451441,240075.06,0.07720504485199751,0.024964282289147377,0.03063661840936888,0.7176918025375748,0.19475856059056615,0.05690183122490746,2415.9435302113566,2768.1279487668867,5.650115489959717,0.22998664,9.553719,15.625858,0.22989109,-4.987133664970517,95.13405661074549,41.540320154966324,1.6043282994601147,66.64431119353563,81244.95,0.26616223411773426,0.008465489372611046,0.04535314845857173,0.17951588325391196,0.5031092713726769,0.2719678758720511,5923.928793802374,3366.244768967328,7.345088005065918,0.32967874,8.850193,15.355778,0.32950962,-1.604375815507524,21.9481264700933,26.84490032384198,1.3665857521714073,36.685858301135326,166944.89,0.25927535780869143,0.017384987324476242,0.051005507018338114,0.3595014364188796,0.4594306269177808,0.1300347436801468,4236.03676505555,3252.5388623247422,6.801987648010254,6,3000,4
0.22893946,6.7029,10.100269,0.22689289,-1.2856568955994736,17.38435631729865,29.27804568980161,1.3567312031988323,39.72243815620843,80506.79,0.04775746011925937,0.00823386199772358,0.019797238688464874,0.11117306646440869,0.6913209437595365,0.17768428764496458,5949.599249680553,2893.7552652325935,6.969107151031494,0.404177,6.709957,10.489655,0.4037891,-0.35840339426176726,3.0584020924737834,16.60153090300886,1.2842376766671038,21.320311476049973,250919.5,0.08161707181345085,0.026076044887304306,0.02778239551105038,0.7234008858629382,0.19213727376085288,0.056668913178111464,2399.2997432182933,2759.8131037129706,5.630558013916016,0.2354189,8.652401,13.483906,0.23532209,-4.9052161037456665,90.30236375051435,36.75321284432249,1.6004268224813503,58.820827648669656,85128.28,0.2773731567970726,0.0088497968390584,0.04384357572651651,0.182170443394903,0.5013490279833268,0.2725870114358842,5918.957517677318,3361.304139070281,7.347704887390137,0.33673468,8.946991,13.774204,0.336549,-1.5820521612044187,21.069291868135462,26.56985287374352,1.3662420137579145,36.30084929558266,174167.4,0.2708952166304145,0.018104227259755135,0.047004031682550663,0.3664228885805954,0.4566143597968007,0.12993339099637224,4223.707934329206,3253.118630916078,6.803334712982178,7,3600,4
0.23813987,9.209919,13.328648,0.23609364,-1.4841297359554544,22.941557012140315,38.674410385578526,1.379652041633746,53.35722924766883,87107.48,0.07378215269424854,0.008918248116970062,0.020220601286635557,0.1071494837020942,0.678338298501951,0.19426137771247864,6041.49628776439,2908.586000369739,7.03083610534668,0.3930597,9.873867,15.148544,0.39261824,-0.48567661240258764,4.865832985100842,25.120527534653746,1.291289605105111,32.43787608033763,237305.77,0.11614252797378351,0.024681558832526207,0.032161628162437256,0.6822894085225198,0.2021293262647458,0.08340235740704655,2682.379877338781,3029.17555991395,5.881253242492676,0.24739689,11.586761,17.856216,0.24727413,-5.1651886646489205,101.07639615511559,46.8347101920682,1.6373024946517283,76.68258783407396,94011.21,0.378640152776565,0.009790747426450253,0.043624863078272035,0.1769130963360192,0.49197844323781986,0.2874268684306584,5976.948168674707,3371.6687112420113,7.367043495178223,0.34425527,11.333752,17.860603,0.34405622,-1.8040425955487733,26.442724996975606,32.92252207319662,1.385764069957255,45.62284818154303,182033.97,0.3713886186941394,0.01894131861627102,0.046327866100588616,0.34410605302930275,0.4648598201178253,0.14467428251825945,4370.6313253728995,3287.97589510592,6.872430801391602,8,4200,4
0.23393564,7.041359,11.614227,0.23181836,-1.4086432382236207,19.89337054166274,30.09955631357102,1.373823130258027,41.351466674264664,84058.95,0.05957909915342246,0.008592691272497177,0.019269185872490806,0.11094338463875736,0.6859375967896537,0.18382242800309181,6021.045233824691,2891.6619918666547,6.989112377166748,0.40763545,7.9704285,13.087273,0.40720955,-0.396758826859099,3.5066258469007527,19.552834425162313,1.2862730966225107,25.150284883862454,255231.97,0.09682270522893666,0.02650439366698265,0.026658677593991258,0.7190766774916866,0.18866340679784488,0.0655875648402128,2467.3874231631135,2855.1773986085195,5.582082748413086,0.24497238,9.739494,15.139294,0.24487177,-4.894674657904361,90.60926373183891,39.7575204298084,1.601752710990874,63.681716130980625,92177.62,0.3263180323426307,0.009586965665221214,0.03966198124577671,0.18278929728110843,0.49656039876980096,0.2809331444288943,5957.901583514409,3356.372652763938,7.350085258483887,0.34629413,9.412098,15.687847,0.34611425,-1.6341846638461741,21.880662442836705,27.179489871564535,1.369305144718637,37.217015312068874,184196.56,0.31465961742895454,0.019153397530317307,0.042637434692765645,0.3600499644756607,0.4608565266646108,0.13642750119827615,4287.902915013107,3271.504937749367,6.779104232788086,9,4800,4
0.20736492,9.761524,14.912415,0.20509237,-1.979480862827455,34.56184637026786,47.07413554308622,1.4177464960250858,66.73919071994229,66048.32,0.0639054743227264,0.006736264564096928,0.025074942008654486,0.09430151233031017,0.6419857211999422,0.23858336478550254,6615.836819851218,3003.6029701898638,6.807682514190674,0.26435542,10.079861,15.454197,0.26368567,-1.4291063406779332,21.250738290049902,38.12995642972011,1.3589662273620788,51.81732303897319,107341.51,0.103783163827677,0.011123699136078358,0.0570534439010527,0.41516237337904527,0.3867470150517431,0.1410053105282566,4220.393379509314,3591.757887383729,6.810995101928711,0.2331123,11.264324,17.631435,0.23301476,-5.583516991308773,113.09496297111994,48.32144819091536,1.6761026063095434,80.99170525379225,83468.31,0.3339673883822048,0.008709847927093506,0.043463166212367045,0.16037883301295647,0.5070428890040392,0.28905715359003076,6183.85111950511,3350.805692693275,7.305572509765625,0.27335584,10.834885,17.5313,0.27311745,-3.305321101404663,59.28565827959314,39.63655789700185,1.4999265759833291,59.45192657043245,114775.164,0.3310267448126088,0.011959920637309551,0.08408097902818326,0.2442745279746093,0.46588373789416765,0.20571459740076078,5266.658849677241,3489.647581243911,7.220629692077637,10,5400,4
0.20186007,6.396103,11.247063,0.19959906,-1.766185543983071,28.250172428894768,31.685825225360873,1.4094908868792064,44.660881898614676,62588.14,0.04690539342198945,0.006372087635099888,0.023742379209182787,0.09148586547452114,0.6506401584368641,0.23407750051610246,6642.791956292562,2965.820763791342,6.777905464172363,0.25408107,7.17659,12.70771,0.25337905,-1.3050960989831946,18.396711955726545,28.245276020920215,1.3545668142302467,38.26011355686246,99159.85,0.07667070383536703,0.010265819728374481,0.05522840528762995,0.4063264548486334,0.3988777392733368,0.13953783687780758,4293.241452862516,3580.2208815650715,6.831233024597168,0.22425129,8.584118,15.401649,0.22417957,-5.282843244410759,103.51338353312788,38.27901312533477,1.6568703493031833,63.423361848237384,77243.35,0.2617798818210746,0.008036855608224869,0.041809509876473534,0.15908939997844362,0.5154566169295552,0.2835939198034805,6199.281083488336,3333.3595088388397,7.291165351867676,0.26380217,8.888435,16.136074,0.26358336,-3.068176400491727,53.411508073215764,33.69356415206306,1.4888210575238607,50.163687812812725,106892.68,0.25867133238618023,0.011108245700597763,0.08602494841348596,0.2384852408376359,0.47375297085089474,0.20169721985932118,5282.740098219688,3483.1823371979076,7.193597316741943,11,6000,4
0.20111127,7.701111,12.801266,0.19887608,-1.9320862310466376,32.30705291103943,38.2927857005943,1.4148075870454793,54.176923738576846,62124.66,0.05284975693035047,0.006333912722766399,0.02408401346365461,0.09248854245724791,0.6463180269725587,0.23704691682920034,6641.723347739377,2972.9802484534116,6.798882007598877,0.25307453,8.067131,13.358498,0.25237244,-1.3962114137799635,20.036809403207545,31.876503514099344,1.3569218012796775,43.25392256702057,98375.76,0.08219062838896529,0.01019685622304678,0.056508921847108415,0.4030864229271697,0.39836708907606844,0.14200223109999324,4311.198906327987,3580.650934102978,6.8417181968688965,0.22377877,11.015224,18.344975,0.22370042,-5.5611628307505265,112.73678240524187,49.223724339700176,1.67414234636476,82.40752136324605,76918.17,0.2827099933475532,0.008014385588467121,0.04256094238643245,0.15665828739387477,0.5137587748233757,0.28696416808179376,6211.9036338630085,3332.421032711236,7.2972259521484375,0.26271594,10.436249,17.81292,0.26251203,-3.2701388251555863,58.360841914307606,39.72446038025174,1.4976647630796578,59.493924544083434,106014.21,0.27801435170123084,0.011030564084649086,0.08550821142256311,0.2346000642476793,0.47404035194011696,0.20580519904537295,5310.408636338501,3486.550301573105,7.194248199462891,12,6600,4
0.19254574,7.209778,10.133457,0.19036485,-1.507920744339918,24.57750773116245,37.444493784827515,1.3844173726761884,51.83880770705,56945.45,0.03378107886214686,0.00579324783757329,0.021830553621550782,0.08568733543226861,0.6654396523862998,0.22697948818936928,6680.707223759649,2908.2344721678146,6.720529079437256,0.24399151,7.9568863,11.299324,0.24335544,-1.106410547549111,15.721703134445406,32.61132455582529,1.3347102412367464,43.5266688651338,91440.94,0.05571837525636104,0.009468532167375088,0.05786009336287731,0.4145811855631521,0.39880890257866664,0.12871938833819002,4206.265298156528,3548.303708953092,6.7783403396606445,0.20669448,10.515404,15.209675,0.20665018,-4.979790054937494,101.25688862653983,50.874138275838874,1.6036433175180294,81.58397188093193,65621.93,0.18481623722037344,0.006820730399340391,0.04129163441087742,0.1541870345835878,0.5318792943254597,0.2725890152034841,6221.74493945156,3290.8948218804603,7.264827728271484,0.24859694,10.305214,15.387249,0.24842215,-2.7790951505311585,48.81814977254238,41.45350330839934,1.4513464817260515,60.16339618210664,94925.48,0.18645086608160208,0.009867812506854534,0.09130590128849822,0.24178147421315188,0.480153759812973,0.186717844745682,5198.0966087533925,3474.9755602389987,7.128012657165527,13,7200,4
0.19537781,9.474373,13.016415,0.19296394,-2.591928069220032,45.358080531789184,48.492573322134,1.4407181975575483,69.86413283194975,58632.94,0.06609302549476485,0.005961419083178043,0.025484458539473953,0.10072433710098742,0.6102640982256332,0.2634583913853037,6605.684318884356,3094.4148679150658,6.874090671539307,0.24592137,9.833622,13.720417,0.24516754,-1.8937854467157655,28.76765540369383,39.98685370072419,1.3808351324924801,55.21525242802143,92893.164,0.10521788552523392,0.009606340900063515,0.06090684147181766,0.39593569095602765,0.3815242618653461,0.16159374746857066,4344.740001406964,3628.530063269816,6.927145957946777,0.22474796,12.671757,17.375183,0.2246575,-6.5806585880020885,135.99336951190938,56.38207786706361,1.7505561533399576,98.69999334872,77585.88,0.3469770382198302,0.008083946071565151,0.04500054276073099,0.16074373122378868,0.48688605190870093,0.3073056372085013,6179.529464190792,3404.174626798868,7.322431564331055,0.25953034,12.511253,17.837143,0.25931,-4.062145603527296,75.0009737894071,48.2072869240493,1.5455336837570712,74.50598574394708,103458.81,0.3402666739161177,0.010764696635305882,0.0901989757674673,0.23090109834724057,0.4496683177899886,0.22917933588763603,5312.619395519265,3551.992877131621,7.236062049865723,14,7800,4
0.1974475,8.050728,14.247131,0.1949742,-3.0332369634747423,55.70843890106501,40.774018927564924,1.4676108288614176,59.84039171459776,59881.746,0.08466959645085687,0.006075817625969648,0.02724625181163766,0.10553217192778074,0.5889147749683539,0.27823608474419875,6603.734067313537,3165.217132065483,6.913853645324707,0.24721761,8.556271,15.083694,0.24641041,-2.187877537164574,35.10487595921813,34.61027951355498,1.399791058487005,48.44715979500621,93875.02,0.13112486687670438,0.009708397090435028,0.06409742555970849,0.3862116271640093,0.3750213442956546,0.17462783153578815,4412.306096538543,3669.6850159050846,6.9693450927734375,0.23244308,10.007381,16.376877,0.23232377,-6.905498820018499,143.28823590274976,43.05304105868839,1.8016448926738178,77.56629153779582,82989.75,0.41828955189090805,0.008637869730591774,0.04737047676382372,0.16125086010380102,0.4724027643266334,0.31890780453808004,6177.508747750989,3442.8236465583154,7.327081680297852,0.2646344,10.012627,16.431713,0.26436737,-4.363718312209368,81.66705973000334,37.835695680444694,1.5800324933327763,59.78162858317908,107568.17,0.40052729250159114,0.011184388771653175,0.09004321580429756,0.2271342608172235,0.4387835737469475,0.2439844181874401,5362.377018598628,3580.7049381704956,7.2627997398376465,15,8400,4
0.24920134,8.38747,12.8686905,0.24721283,-1.4218290233764415,22.847365498406038,33.657403938569836,1.4224095506638665,47.87461281296548,95387.62,0.08811252353820313,0.009768323041498661,0.020343876006065974,0.11011658831838654,0.6560375174148211,0.21346941746410325,6026.4466363768415,2984.7410633697277,7.090198516845703,0.433152,9.365749,14.964867,0.4326978,-0.41356239189918415,3.673085639102701,21.62231634978749,1.2894879122743852,27.88171556848814,288185.3,0.1292981499389225,0.029956134036183357,0.029468390310469477,0.7376301073891323,0.15458402592550985,0.07829603427099806,2381.57727435215,2883.578807192762,5.574380874633789,0.25165778,11.750507,18.130589,0.251566,-5.603725879865328,102.91413845323983,46.692405728978294,1.6767482231843607,78.29140834257872,97277.4,0.41277797372865516,0.010117212310433388,0.04784069067931375,0.1918379072270492,0.46304198895312887,0.29721909800681295,5863.793730132476,3464.4955336695903,7.346240043640137,0.35844758,11.350441,17.953396,0.35824952,-1.8183359292400219,24.1436767345512,31.66555324640792,1.3859240644084243,43.88605225712548,197352.44,0.3985713022970911,0.020512918010354042,0.051514090796831176,0.37552251748384474,0.42863401811928653,0.14429667860907272,4124.550811346491,3297.1973325129734,6.778266906738281,16,9000,4
