file_idx,time_sec,hi_obs,x_filt,P_filt,cond,rpm
1,0,0.0,0.019377462219831713,0.0012255810859598234,0,681.7
2,600,0.0,0.034241840759181914,0.0018295478957629401,0,727.6666666666666
3,1200,2.1708025e-05,0.04354176000079864,0.0020916111875550762,0,727.8333333333334
4,1800,0.0,0.0489528277762253,0.002194732943475988,0,767.5
5,2400,0.00011480072,0.036810929732229415,0.0022337354374880576,1,961.1666666666666
6,3000,6.383131e-06,0.029362210463407076,0.002248264847280234,1,959.5
7,3600,1.6845055e-05,0.024843599550904934,0.0022536467797725237,1,956.6666666666666
8,4200,1.553913e-05,0.022101907678035413,0.0022556361411901252,1,961.4166666666666
9,4800,0.0,0.020432265596237828,0.002256370910074659,1,962.5833333333334
10,5400,0.0,0.019418799309162467,0.002256642218207282,1,963.4166666666666
11,6000,1.178466e-05,0.03400009686805455,0.002256742386138444,0,725.3333333333334
12,6600,0.0,0.04285513430215049,0.0022567793670448606,0,722.1666666666666
13,7200,0.0,0.048235444661137064,0.002256793019793881,0,719.6666666666666
14,7800,4.8983336e-05,0.05152373371526887,0.002256798060139746,0,722.0833333333334
15,8400,0.00039488258,0.05365742593819099,0.002256799920939811,0,725.5833333333334
16,9000,0.024465773,0.06439921779017788,0.00225680060791139,0,724.5833333333334
17,9600,0.000118130076,0.046180242187158896,0.00225680086152801,1,962.3333333333334
18,10200,2.8069497e-05,0.03507500996561706,0.0022568009551583515,1,961.25
19,10800,6.2774474e-05,0.028341063010303064,0.002256800989724858,1,961.25
20,11400,0.00010988696,0.024267987940756155,0.0022568010024861416,1,963.75
21,12000,0.00010611829,0.021791699201212683,0.0022568010071973604,1,962.5
22,12600,0.00014682476,0.0203030735047059,0.0022568010089366506,1,960.9166666666666
23,13200,0.0008898061,0.03488187993094129,0.0022568010095787632,0,724.3333333333334
24,13800,0.00064323604,0.043643243289821235,0.002256801009815819,0,724.6666666666666
25,14400,0.00075375097,0.04901003394704327,0.0022568010099033348,0,723.9166666666666
26,15000,0.0015488723,0.052582912260158265,0.002256801009935644,0,724.0
27,15600,0.002035957,0.05494493238611412,0.0022568010099475724,0,725.8333333333334
28,16200,0.0027125932,0.0566456117673926,0.002256801009951976,0,723.6666666666666
29,16800,0.0004192395,0.04158728717209222,0.0022568010099536014,1,964.75
30,17400,0.00042757692,0.03244108552397459,0.0022568010099542016,1,966.75
31,18000,0.00041147845,0.026877515022126177,0.0022568010099544233,1,972.8333333333334
32,18600,0.00060678547,0.02357371459616853,0.0022568010099545052,1,977.25
33,19200,0.00063328544,0.021576716259980533,0.0022568010099545356,1,980.0
34,19800,0.00068154524,0.02038227243410197,0.0022568010099545464,1,976.6666666666666
35,20400,0.0008181883,0.034901898737984466,0.0022568010099545508,0,730.8333333333334
36,21000,0.00044037364,0.04357580403167109,0.002256801009954552,0,724.3333333333334
37,21600,8.025971e-05,0.04870478130258761,0.0022568010099545525,0,722.3333333333334
38,22200,0.00017530302,0.05185845465481888,0.0022568010099545525,0,723.4166666666666
39,22800,0.00011163331,0.05374965010859623,0.0022568010099545525,0,723.75
40,23400,0.00028793036,0.05496792344032979,0.0022568010099545525,0,725.6666666666666
