file_idx,time_sec,bearing_id,ch1_rms,ch1_peak,ch1_p2p,ch1_std,ch1_skewness,ch1_kurtosis,ch1_crest_f,ch1_shape_f,ch1_impulse_f,ch1_energy,ch1_kurt_rms,ch1_total_power,ch1_low_band,ch1_mid_band,ch1_high_band,ch1_bhigh_band,ch1_mean_freq,ch1_freq_std,ch1_spectral_entropy,ch2_rms,ch2_peak,ch2_p2p,ch2_std,ch2_skewness,ch2_kurtosis,ch2_crest_f,ch2_shape_f,ch2_impulse_f,ch2_energy,ch2_kurt_rms,ch2_total_power,ch2_low_band,ch2_mid_band,ch2_high_band,ch2_bhigh_band,ch2_mean_freq,ch2_freq_std,ch2_spectral_entropy,ch3_rms,ch3_peak,ch3_p2p,ch3_std,ch3_skewness,ch3_kurtosis,ch3_crest_f,ch3_shape_f,ch3_impulse_f,ch3_energy,ch3_kurt_rms,ch3_total_power,ch3_low_band,ch3_mid_band,ch3_high_band,ch3_bhigh_band,ch3_mean_freq,ch3_freq_std,ch3_spectral_entropy,ch4_rms,ch4_peak,ch4_p2p,ch4_std,ch4_skewness,ch4_kurtosis,ch4_crest_f,ch4_shape_f,ch4_impulse_f,ch4_energy,ch4_kurt_rms,ch4_total_power,ch4_low_band,ch4_mid_band,ch4_high_band,ch4_bhigh_band,ch4_mean_freq,ch4_freq_std,ch4_spectral_entropy
1,0,3,0.15343852,0.91371536,1.7598152,0.15260735,-0.0164464787241242,0.8715149050844015,5.954928020852539,1.2961244097865483,7.718327566399178,36162.63,0.0004830726624053,0.003728584,0.0071369951780036,0.0474140839165796,0.7824806890507474,0.1629429380311735,6741.464675528765,2540.878031884112,6.0832496,0.17194843,1.0094643,1.9697189,0.17176469,0.0017631419918971,0.5003253458735015,5.870738376347575,1.2765029817664515,7.4940150426219985,45413.78,0.0004373663768041,0.004722353,0.0488445293371406,0.3644388233886655,0.5223014075367951,0.0644085311074064,4394.570838505454,3260.5156661420733,6.4381585,0.11952382,0.7923126,1.5197754,0.11900203,-0.0232813679899402,1.139309981769114,6.628909621906991,1.3060090587242468,8.657416015747286,21943.209,0.0002325197294753,0.0022677784,0.0146803196412813,0.0508218066571145,0.81054008605296,0.1239516591489959,6610.96256807956,2290.0723417977724,6.319876,0.1636825,0.9566307,1.9132614,0.16362058,-0.003944883470222,0.8257616197140587,5.844428541259624,1.29145473178234,7.547814894219614,41152.453,0.000592739337281,0.004289682,0.0529283161054475,0.2222453169915065,0.6685832381386223,0.0562393495021209,5153.486102749119,2835.570835119836,6.6539373
2,600,3,0.15508336,1.001358,1.935482,0.15420592,-0.0212561516134753,0.857625137210825,6.456901909241199,1.2954530857100366,8.364613502507474,36942.1,0.0004960875062778,0.003803337,0.0083649378669725,0.0518103518961911,0.7819574134985926,0.1578429242726551,6685.224094679805,2548.062308042531,6.1206255,0.18094724,1.2651443,2.2239685,0.18081829,0.0004153852739357,0.440478708826884,6.991785666365932,1.2739398420552577,8.907114327543654,50291.562,0.000472207427232,0.005228534,0.0512188750966213,0.408531124837713,0.4827354645965083,0.0575084512613386,4104.783650472321,3252.079297472268,6.3934126,0.120623894,0.8306503,1.6219139,0.120183535,-0.020483417771915,1.1325009368163537,6.886283486556295,1.3053174189027343,8.988785786578704,22348.99,0.0002397573599264,0.0023100215,0.0174908609709509,0.0520389524831856,0.8087381126729037,0.1217269708680366,6577.111293511984,2307.947979192049,6.336849,0.16708654,0.9876251,1.9471169,0.16703191,-0.0065356478783257,0.7807434809070641,5.910859799332999,1.2900691262776218,7.62541773692068,42881.914,0.0006085191459565,0.00446181,0.0596930762623078,0.2310731204416867,0.6552607144847531,0.0539695531886842,5057.025601559303,2863.45334228641,6.660429
3,1200,3,0.15548313,0.93898773,1.8652916,0.1545736,-0.0148458274110642,0.8885036338264798,6.039161626198329,1.2962926820009335,7.8285210215121,37132.8,0.0005192688487264,0.003821759,0.0076541589325988,0.0510135389187922,0.7841573184304245,0.1571497282755401,6681.804286853484,2537.017494669189,6.1238823,0.17980759,1.0523796,2.047348,0.17969331,-0.0031994776124457,0.441086498441682,5.852809757213911,1.2732957943639802,7.452358049114387,49660.055,0.0004610582844236,0.005165319,0.0536962827635086,0.4016330764379751,0.4864408977499244,0.0582236069180612,4136.747346406025,3263.30472060739,6.3720603,0.12135947,0.850296,1.5761375,0.1209249,-0.0233031532275656,1.1529420462559354,7.006425110228042,1.3055060972424652,9.146930701350792,22622.393,0.0002500933399216,0.0023384993,0.0198723730293171,0.055573211570518,0.8045224612237151,0.1200276304876994,6534.472725368361,2339.1513206948634,6.346995,0.16779818,1.049614,2.0733833,0.16775326,-0.006728778604249,0.8145955593143923,6.25521668411639,1.2905755138910937,8.072829486651763,43247.97,0.0006457895083172,0.0045009656,0.0642210640521518,0.2286276542957376,0.6538311045284544,0.0533164006813236,5035.334735533631,2871.3126377279345,6.658623
4,1800,3,0.17669322,1.0978699,2.1645546,0.1759486,-0.0118593249172355,0.556258361779197,6.213424024443145,1.2802977306672685,7.955032678213065,47954.68,0.0005421956810331,0.0049520982,0.0128486792433537,0.0798517450036456,0.8124446260777642,0.0948518155254625,5842.140286467307,2478.675305175945,6.519134,0.26937675,1.4830589,2.9006958,0.26927915,0.0025683264620453,0.1252052737076794,5.5055193264730375,1.2594345242058873,6.933841113468628,111458.055,0.000659269657799,0.011609619,0.0671540634576317,0.7026822248836471,0.2117027935519464,0.0184601534246063,2242.0824782457585,2574.902543930653,5.173682,0.13101816,0.8649826,1.6088486,0.13050798,-0.0131201377642838,0.885219933148182,6.602005349975996,1.2945234063266269,8.546450454302772,26366.607,0.0002608418021591,0.0027235546,0.0411494878318626,0.1497539062664777,0.7308005124531963,0.0782932693129922,5606.318444622547,2728.902760723392,6.5490284,0.23600718,1.2866974,2.5419235,0.23596177,-0.0026104083280289,0.2257845231166544,5.451941619004447,1.26476984683142,6.895451366431314,85554.266,0.0007004789023831,0.008904213,0.080945320510287,0.4217216691891662,0.4739018887584766,0.0234295165736561,3449.61128691576,2775.8927167110205,6.2501206
5,2400,3,0.1709199324932777,1.4366915920228767,2.962116503708627,0.17009380335437158,0.12044559532657884,157.9143173274798,5.613125712174551,1.2992868314583461,7.640914960601876,51185.550655697254,9.441116162634808,0.005254523742487433,0.027765772275059525,0.06822755386366858,0.8013655281584571,0.1386935754800114,6200.007500962303,2593.287470821495,6.291185339061025,0.2637534132937056,7.565823886504739,8.890664860629345,0.26357682598132565,-1.407421680435328,39.62535673886029,7.832039261596114,1.4724558533047125,18.19334819039813,670412.6112849822,1967.4764538715804,0.0682255892217193,0.0702529653942098,0.24063955864044898,0.6520658567441637,0.06528273046211132,5117.668266665201,2362.347037129579,6.055495877257489,0.13369036028616482,0.8694009241386051,1.6744371745657822,0.13322410819634614,-0.014702018698550598,0.8132155152861162,6.360657897404155,1.2916285295941605,8.128988461074176,27427.395200841966,0.0002657982959796025,0.0028359405611971034,0.059435713506147944,0.1284111294430714,0.705880378475792,0.0993655156228793,5795.627469508296,2783.309779036315,6.537408389663769,0.20924522704355475,1.2615810576097064,2.445706604710067,0.20919361284631754,-0.005114554971961735,0.31746968066645803,5.915007781166908,1.2685138156917173,7.506163487401033,68849.06715103058,0.0007137905129560507,0.007164955534891094,0.12130192800943622,0.30935522865112086,0.5351381489873548,0.04343218683075614,4016.534874262911,2997.6130170580723,6.591523535523556
6,3000,3,0.17013036588483602,2.5871887463810808,3.015065755056371,0.1693253306121776,-1.4106582297253811,168.99453639316482,13.023268350757618,1.2998838761873066,18.34525650060266,50825.235270710764,9.443321620195707,0.005216940391294296,0.02559739001892955,0.06960407792866177,0.7926523411113207,0.14017834993047543,6199.09547513552,2608.945632372478,6.3366499097112,0.2642421512115076,7.570033492448856,8.901825744082357,0.2640633467098761,-1.4091587885506671,39.597083788925744,7.841850597296281,1.4718677752501923,18.191208896107995,670516.1782018472,1967.4764561119343,0.06824817646554775,0.07534112893297967,0.24092597146884376,0.6490271621867311,0.06579060888110469,5093.331042179432,2322.963714687742,6.0598022004490035,0.13624061303917873,0.8676248687846414,1.6393095016622987,0.13578493901079575,-0.014459995808186242,0.7566451540165267,6.397352479765742,1.2886744557031404,8.181365985395143,28470.8154001,0.000268093104681233,0.0029430559104354657,0.05828818690830549,0.13085912244023354,0.7032221063638306,0.1012202006716929,5782.731089773784,2798.306268839539,6.5512636016090635,0.2111963762474362,1.2733015440643562,2.472785962735332,0.21114411203009326,-0.005163291400064827,0.3261602780375098,5.897440455831903,1.269112083062049,7.483617614571477,69864.12469056473,0.0007138245745741789,0.007266836191727959,0.12130648000650233,0.31686870746623186,0.5291446101095122,0.045767094038811205,4010.0127680891264,3001.1861071761214,6.596541254046903
7,3600,3,0.1707625843132719,1.6553929301863537,2.4739584346017622,0.1699067244518952,-0.24252169290924153,160.35717086293675,7.0200193343303425,1.299848007339918,9.704436789322756,51113.5923439653,9.44168515465576,0.005244371837069779,0.02508563527438971,0.07027363490489774,0.7848082436966988,0.14195301340240057,6192.333778021792,2686.641695781903,6.3143578122142054,0.35593532195484956,8.14510413701437,9.535248985148122,0.3557915959206752,-1.4165497404102831,37.910979234790844,7.279353117553956,1.4552580645280793,17.687179097164385,706976.5050365048,1967.4764401347031,0.07625808134498699,0.07991125315552708,0.2886011606252836,0.5123078235462677,0.07240573952771674,4324.07841518037,2238.42016537488,5.962513987043208,0.13866483836330507,0.8820382978320193,1.689857223324892,0.13817758233605615,-0.015190719407597362,0.6982508491438495,6.40075865732274,1.2860924185802722,8.189680349324302,29491.235948875812,0.00026278993761899246,0.003049206842290138,0.056481044063697555,0.13068269326189438,0.6998390127715267,0.10908064166855055,5814.048233976177,2819.2207859976666,6.568498540598478,0.2129993339874789,1.3170919443217608,2.5502791657345654,0.2129480579934589,-0.005222141444082832,0.33462391668292746,5.746142163028442,1.2692904568356127,7.277025819031307,70828.90091614939,0.0007137878005317873,0.007371657379864213,0.12130877167483874,0.3175352577421665,0.5244649060658022,0.051263416967593,4051.0838148420626,3014.9854522246496,6.607290700072873
8,4200,3,0.1705287748515413,2.0768874771220567,3.1369242544520954,0.1697349984323911,-0.48144203091560156,168.84510893058382,9.696317467796248,1.3000209473945068,13.567996516692233,51006.80375926188,9.444879931113043,0.005236677566972153,0.028418399371578643,0.06976998023914141,0.7772627597412893,0.14427896864991235,6181.959038502508,2761.4392653587875,6.290747140293845,0.35502200729264755,8.038896313352097,9.455106940236535,0.3548743838392044,-1.4227975156290558,37.898661204480184,6.702507479348544,1.4550947619493186,17.38762649998733,706446.2943600131,1967.476395055993,0.07614422638438148,0.08342800264961336,0.2877060730349252,0.5127070033103381,0.07229804786294469,4325.657147639126,2232.505964549865,5.968007388210747,0.13993124208517133,0.8841559204751136,1.6708266511876397,0.13945917617111558,-0.015216036842675,0.6833492418972676,6.412259766965239,1.2844494833709699,8.207057775902628,30035.37064677617,0.00026855837672725986,0.0031067144605696276,0.056158090328299756,0.13030904482160421,0.6988622402871526,0.11178380888903787,5825.116911457953,2827.101443871311,6.570149780182379,0.2125399446390328,1.286754608370962,2.5043628402030556,0.21248907447535076,-0.005307336908115107,0.34177614164405945,5.863578580068218,1.2697870309104708,7.4390384983388955,70580.63350275191,0.0007133704670294298,0.0073465485348868705,0.12130602145042656,0.318692771378292,0.5155938983749998,0.05349419936284615,4047.597933484065,3027.5805148092018,6.620406693215906
9,4800,3,0.17205049444932402,10.664519902240881,13.021925121501846,0.17124924523302812,-8.597236961138973,582.943829558265,59.835686619116274,1.3171350950405323,87.64924257884684,51704.8585786504,9.66129186910658,0.00530407643026763,0.026221013321797257,0.07068471552777023,0.7801815357706667,0.14256430045088866,6184.849095747844,2678.8649231857034,6.41607094993647,0.3616258410760761,9.452113628001399,10.954081931169686,0.36147971167426396,-1.3625696938579053,38.531508416932446,14.269682886866793,1.4574438886123378,21.354386136736824,710355.7711960865,1967.4790336941003,0.07698243479965348,0.08159159465110072,0.2870378456762312,0.5123351532347347,0.07039383203810398,4352.760788982758,2190.436461039449,5.980545993286558,0.1397046228026583,0.8719283974447195,1.6724062551655772,0.1392361634297271,-0.014328916399372983,0.678536260023194,6.431720452635416,1.28482577276301,8.23173537082287,29937.43989522506,0.00026244013546350084,0.0030962507580587486,0.055096362630262324,0.13136865418282934,0.6991098221646219,0.11005099408366656,5812.905677989563,2818.962778665767,6.5737685358918,0.21335887817197174,1.2841557059703983,2.499206657245572,0.21330737536633892,-0.005221942021800535,0.3291107959865983,5.88789852983424,1.2689468966605695,7.470131047368252,71024.37572588024,0.000714124264752531,0.007390528509046643,0.12130841757817236,0.3235715413571114,0.5148330361683014,0.052029380548704283,4024.006387699379,3020.4311264847224,6.614395353967594
10,5400,3,0.15430693207648583,0.6811819215434145,1.4229336309344287,0.15338141343256922,2.9888181193420187,291.7084816141608,11.738296033059129,1.312996854184206,17.474353467370747,44013.91061782155,9.425899241005238,0.004539017325523077,0.03265642732562714,0.06600502942161071,0.7695688634725095,0.1512497316500721,6109.846884260319,2785.0587507845066,6.17498552478722,0.31064582374587346,8.060234632906317,9.377974195521867,0.3105051392477668,-1.4237920884112991,38.02166073246499,9.087923974191781,1.4563259734232812,18.637559184297373,684733.5926083082,1967.4764554898293,0.07137096101419702,0.09058492214207008,0.27759566018317017,0.5362995892572902,0.07065735234639427,4454.830105135936,2116.7038391209007,6.052606621895346,0.13913148624173544,0.9346371533634071,1.7817758671481534,0.13866907496763975,-0.012909447322263767,0.6861434334434094,6.310431647451555,1.2851112004505822,8.073981390246272,29690.85616632305,0.00026055219890193837,0.0030721204020327615,0.07239860742476126,0.12420030020266788,0.7054797597201203,0.10112409875308757,5835.365381151387,2798.312823445714,6.519393368982332,0.1980254579730171,1.2454611585472586,2.370998474943346,0.1979637640560068,-0.005333878691397082,0.23340668809102671,5.770168001796285,1.264315619179953,7.295767638688671,63597.511775269115,0.0007135662610867081,0.006617063178947973,0.12128052213466901,0.2836274316594576,0.5237345885942816,0.052358241456048914,4219.46245661694,3059.884044145315,6.685716422498291
