file_idx,time_sec,hi_obs,x_filt,P_filt,cond,rpm
1,0,0.000233883,0.01092902559123629,0.00017111451855074592,0,669.4
2,600,0.0,0.01096987283237469,0.00017115798742105357,0,727.8333333333334
3,1200,0.0,0.010970876067643862,0.00017115801372641725,0,731.75
4,1800,0.0,0.010970900746064018,0.00017115801374233643,0,776.5
5,2400,0.0,0.010674895457576383,0.00017115801374234567,1,977.5
6,3000,0.0,0.010667613785368499,0.00017115801374234591,1,975.5
7,3600,0.0,0.010667434657656242,0.00017115801374234591,1,976.0
8,4200,0.0,0.010667430251149551,0.00017115801374234591,1,978.3333333333334
9,4800,0.0,0.010667430142750348,0.00017115801374234591,1,977.0
10,5400,5.7551693e-05,0.010723566073000158,0.00017115801374234591,1,978.6666666666666
11,6000,3.684254e-05,0.011000753188282487,0.00017115801374234591,0,738.25
12,6600,4.8369013e-05,0.011018814861934755,0.00017115801374234591,0,740.1666666666666
13,7200,2.3461107e-05,0.010994963999430774,0.00017115801374234591,0,740.8333333333334
14,7800,0.0,0.010971493304474578,0.00017115801374234591,0,740.6666666666666
15,8400,1.5435999e-05,0.010985972206068955,0.00017115801374234591,0,741.0
16,9000,0.0,0.010971272108116378,0.00017115801374234591,0,741.0
17,9600,0.0,0.010674904593010244,0.00017115801374234591,1,979.8333333333334
18,10200,2.2495704e-05,0.010689556324070284,0.00017115801374234591,1,980.1666666666666
19,10800,0.0,0.010667974439817065,0.00017115801374234591,1,980.8333333333334
20,11400,0.0,0.010667443529685143,0.00017115801374234591,1,982.1666666666666
21,12000,6.3880457e-06,0.010673661370401811,0.00017115801374234591,1,982.3333333333334
22,12600,0.0003695781,0.011028069983120331,0.00017115801374234591,1,983.0
23,13200,0.00019437086,0.011161897083008842,0.00017115801374234591,0,741.0
24,13800,0.0002785198,0.011247268080062912,0.00017115801374234591,0,741.0
25,14400,0.00028097574,0.011251763729698317,0.00017115801374234591,0,743.3333333333334
26,15000,0.00013229514,0.011106851235948588,0.00017115801374234591,0,741.8333333333334
27,15600,0.000108254244,0.011079836919349773,0.00017115801374234591,0,741.0
28,16200,8.8451986e-07,0.010974443922554145,0.00017115801374234591,0,740.5
29,16800,3.55361e-05,0.010709644538663703,0.00017115801374234591,1,976.0833333333334
30,17400,9.29938e-05,0.010759174779857814,0.00017115801374234591,1,978.4166666666666
31,18000,0.00015401104,0.010819909437609129,0.00017115801374234591,1,979.8333333333334
32,18600,0.000115018454,0.010783370123813743,0.00017115801374234591,1,983.6666666666666
33,19200,0.00018002871,0.010845882283453106,0.00017115801374234591,1,983.0
34,19800,0.00022355249,0.010889873168383224,0.00017115801374234591,1,987.6666666666666
35,20400,0.0006867259,0.011638740660518607,0.00017115801374234591,0,745.0
36,21000,0.00057197537,0.011545234970315791,0.00017115801374234591,0,741.8333333333334
37,21600,0.00063881796,0.011608133026700097,0.00017115801374234591,0,742.5833333333334
38,22200,0.0003261095,0.011304664409886525,0.00017115801374234591,0,743.1666666666666
39,22800,0.00020221836,0.011176355703519446,0.00017115801374234591,0,745.0
40,23400,0.00021857048,0.011189149193637586,0.00017115801374234591,0,744.0
41,24000,0.000292491,0.010965560098635096,0.00017115801374234591,1,982.0
42,24600,0.00042234332,0.011086717836280787,0.00017115801374234591,1,984.0
43,25200,0.0003908322,0.011058962335748077,0.00017115801374234591,1,976.8333333333334
44,25800,0.00039355195,0.01106093240342839,0.00017115801374234591,1,973.6666666666666
45,26400,0.00033442173,0.011003305235400584,0.00017115801374234591,1,974.3333333333334
46,27000,0.00037619617,0.011042634420140817,0.00017115801374234591,1,975.5
47,27600,0.00090538035,0.011855774159386724,0.00017115801374234591,0,735.0
48,28200,0.00041997602,0.011402313753334689,0.00017115801374234591,0,735.1666666666666
49,28800,0.00048915425,0.011458635178404208,0.00017115801374234591,0,735.8333333333334
50,29400,0.00057983503,0.011548470728518079,0.00017115801374234591,0,736.6666666666666
51,30000,0.0004782777,0.011451621634118761,0.00017115801374234591,0,736.6666666666666
52,30600,0.00060542166,0.011573255403089585,0.00017115801374234591,0,736.4166666666666
53,31200,0.0002976979,0.010980087855447466,0.00017115801374234591,1,962.8333333333334
54,31800,0.00036043616,0.011026690955196433,0.00017115801374234591,1,974.3333333333334
55,32400,0.00040999474,0.011076176835425961,0.00017115801374234591,1,972.8333333333334
56,33000,0.00038442123,0.01105244977494723,0.00017115801374234591,1,973.8
57,33600,0.00050441327,0.011168906350325159,0.00017115801374234591,1,973.1666666666666
58,34200,0.00055465964,0.01122078147481963,0.00017115801374234591,1,972.8333333333334
59,34800,0.00045204794,0.011121970125187718,0.00017115801374234591,1,937.8333333333334
60,35400,0.000734034,0.011690594531997908,0.00017115801374234591,0,734.8333333333334
61,36000,0.00050316955,0.01147939735437387,0.00017115801374234591,0,732.6666666666666
62,36600,0.0005342692,0.011504536554417296,0.00017115801374234591,0,732.6666666666666
63,37200,0.00047425766,0.011446619700674222,0.00017115801374234591,0,733.3333333333334
64,37800,0.1689395,0.17576622630678881,0.00017115801374234591,0,728.5833333333334
65,38400,0.0,0.015024834133388426,0.00017115801374234591,0,730.3333333333334
66,39000,0.00048323118,0.011245965215947368,0.00017115801374234591,1,969.0
67,39600,0.00060921785,0.011275893201616875,0.00017115801374234591,1,970.1666666666666
68,40200,0.00050202716,0.011172075606036006,0.00017115801374234591,1,969.5833333333334
69,40800,0.0005298033,0.011196614540234122,0.00017115801374234591,1,968.6666666666666
70,41400,0.0008315577,0.011491549544083096,0.00017115801374234591,1,972.9166666666666
71,42000,0.00096705905,0.011630972904259013,0.00017115801374234591,1,969.0
72,42600,0.0007147376,0.011684294167348733,0.00017115801374234591,0,728.5
73,43200,0.0034795643,0.014382418419384407,0.00017115801374234591,0,728.6666666666666
