epoch,train_loss,val_loss,val_score
0,7.110175132751465,6.824428308577764,0.4335166811943054
1,5.753026807308197,5.851893016270229,0.47036296129226685
2,5.366688352823258,3.907808303833008,0.4280405640602112
3,2.3018038272857666,1.6152558837618147,0.2708231806755066
4,1.5920920968055725,1.6329615021508836,0.26735377311706543
5,1.3828858613967896,1.271335378525749,0.34815046191215515
6,1.3035784363746643,1.3535181984068856,0.3224758207798004
7,1.0894429981708527,1.4079922948564803,0.30861321091651917
8,1.0249274492263794,1.3271327226880998,0.32648560404777527
9,1.0193702697753906,1.3442850907643635,0.32422494888305664
10,0.9430674612522125,1.2918883486399575,0.34010523557662964
11,0.9266503334045411,1.3230420294262113,0.3313397467136383
12,0.8923764050006866,1.3571473265451097,0.32083916664123535
13,0.798978304862976,1.3857750135754783,0.31577643752098083
14,0.7814265608787536,1.397432809784299,0.3127041757106781
15,0.7815377175807953,1.3627835531083365,0.3227367699146271
16,0.7538215517997742,1.5593447022967868,0.31596827507019043
17,0.7334044933319092,1.3909186787075467,0.315877765417099
18,0.6862630784511566,1.3937443059588235,0.3131967782974243
19,0.7738296091556549,1.4270879824956257,0.30489689111709595
20,0.738379281759262,1.4131135089056832,0.30838221311569214
21,0.7073314994573593,1.443873787683154,0.30186977982521057
22,0.6943906903266907,1.4443669830049788,0.3021240234375
23,0.6868625849485397,1.4353675861207267,0.3038177192211151
24,0.6868245244026184,1.4305762128224448,0.30504119396209717
25,0.6448493719100952,1.3401185557955788,0.32690975069999695
26,0.647628003358841,1.3376784665243966,0.32612308859825134
27,0.6282236516475678,1.3513130649687752,0.3228871524333954
28,0.6262009680271149,1.403699066903856,0.3112109303474426
29,0.631454560160637,1.4146717578645736,0.30923694372177124
30,0.609609055519104,1.412993275930011,0.30989691615104675
31,0.5790770590305329,1.3460799588097467,0.32519471645355225
32,0.5818497538566589,1.3426130196404835,0.3256630599498749
33,0.5927257001399994,1.3728266027238634,0.3192484378814697
34,0.5946976214647293,1.364836265170385,0.3206465244293213
35,0.5596505135297776,1.3194869453944857,0.3321992754936218
36,0.5087922751903534,1.3086070768416873,0.33417820930480957
37,0.5392177104949951,1.3344808003259083,0.3284282088279724
38,0.6278952568769455,1.2350276727525016,0.3539961278438568
39,0.492590120434761,1.2986194198093717,0.3387817442417145
40,0.4953022301197052,1.3076821225030082,0.3358539938926697
41,0.5189598083496094,1.3883838956318204,0.3185894787311554
