HI,HI_raw,regime
0.0,-0.8696416626697728,0
0.0,-0.963137714603281,0
0.0,-1.0093681622180186,0
0.0,-1.030350280494759,0
0.0,-0.9993729142683069,1
0.0,-1.0289878570660993,1
0.0,-1.039359517946365,1
0.002510439852263218,-0.8317037549710794,1
0.0036684493724422644,-0.528726950799516,1
0.004493137768982978,-0.2913560499528388,1
0.0052833595054286924,-0.0811299344652611,0
0.005944446736599079,0.07003133994014497,0
0.006226595367877037,0.21619354107935604,0
0.006226595367877037,0.2220130944765922,0
0.0037161555156138186,-0.056649614123832015,0
0.0025581459954347723,-0.221506494131391,0
0.0017334575988940581,-0.3650178994746806,1
0.0009432358624483442,-0.4411010682679412,1
0.00028214863127795734,-0.5145629617260057,1
0.004156021852111259,-0.30141117462547784,1
0.009492921992407356,0.11283293194433772,1
0.012923958355186333,0.4421495417513519,1
0.017281509850980016,0.7830545397865606,0
0.02166921704728876,1.122613616633144,0
0.026024104122553217,1.394835054303743,0
0.026024104122553217,1.3845935224691328,0
0.021868082270441958,1.1362450449858386,0
0.01653118213014586,0.8163702091757414,0
0.013174709817939887,0.6530470852051451,1
0.008852699543826096,0.4254186974910037,1
0.004464992347517353,0.17455088820720735,1
0.00546217449813992,0.22941875438487913,1
0.01173721903237871,0.622018460903217,1
0.015193736204091883,0.8318781535935071,1
0.01877924895645047,1.0553865544783272,0
0.022209977313060365,1.222795462279585,0
0.02525282939878252,1.3800408409748353,0
0.02525282939878252,1.34314174939643,0
0.019904211782660806,1.0498339851651042,0
0.013629167248422015,0.7024142159642904,0
0.010230275415435397,0.5319047511473534,1
0.006688418875900188,0.3495273297065382,1
0.003214535334524369,0.16738158252162594,1
0.0037159065960254596,0.19496848955179852,1
0.00665401358198479,0.4029741649418836,1
0.009606917911758982,0.5644628067457569,1
0.012825348977572395,0.7436988006576462,0
0.01707971668591053,0.9612790396733683,0
0.020943979347569898,1.1613961849475134,0
0.020912570481762816,1.1434196923052498,0
0.017332805912859676,0.908566027638304,0
0.014394698926900346,0.74099725802013,0
0.011467333041717756,0.5882296067089681,1
0.008248901975904343,0.40581797995573415,1
0.004047904983953737,0.20646302903597932,1
0.0014433301756276655,0.43651013097351593,1
0.004577038236462638,0.6161867178410922,1
0.007309634751890419,0.804426728865056,1
0.010100146921360959,0.9638744018164184,1
0.012580233632638193,1.0920314502978195,0
0.015646792173963663,1.2660866084314866,0
0.01836180570747093,1.3836784216043414,0
0.017244181157921243,1.0020266324327782,0
0.014310430426588461,0.8978832756263727,0
0.011637764775077518,0.7679933355011154,0
0.009052521031909308,0.684547274978135,1
0.009422541396239789,1.5296584543416638,1
0.008709462043216619,2.164604828186861,1
0.008967678015995437,2.178812623052142,1
0.011514261747964445,2.265731514618486,1
0.01401216436293154,2.3458932386734306,1
0.018062383457840885,2.5515801813200283,0
0.02175468324485114,2.695939689628637,0
0.02324368941563746,1.9531175645626073,0
0.021090134926785034,1.2177114533778282,0
0.018221757564391778,1.121717258106704,0
0.015772374196777728,1.0679908129474704,0
0.013519847169366456,1.0716211208834434,1
0.009960749599503563,1.03364471108991,1
0.007145492167382679,1.1887818307478542,1
0.009458741488695275,1.3160635456463088,1
0.015057092992513609,1.5668303447569834,1
0.02120056946410575,1.8430300316024864,1
0.029513738952271412,2.2193990671410693,0
0.03906476814708878,2.617353605031579,0
0.047830611998083694,2.94182035963913,0
0.09399072889308002,18.704798372641854,0
0.08861336548685643,18.78246338108692,0
0.08362588013788681,18.740298085080575,0
0.07869288987742143,18.877461032789018,1
0.07072086257521276,18.61758686637697,1
0.08296038293389102,25.660773655843688,1
0.21650062955107566,42.87567892924649,1
0.17838673144293404,27.245386525274778,1
0.18725009695643494,27.359531505604338,1
0.21877799414569593,28.862027558879294,0
0.2518632075945849,30.27388192314541,0
0.2822551803055211,31.76736678307896,0
0.27421660288736416,29.022314828672762,0
0.27421660288736416,70.2118525031972,0
0.392629826298092,113.26314347359207,0
0.3845889392253382,113.42986237424353,1
0.35677701945023643,113.19631610308134,1
0.3279090033344693,113.2245705017482,1
0.3274919744130275,113.20162435591155,1
0.35139186163846514,110.44967903904958,1
0.2716147301716955,55.00343926947452,1
0.2447941722523616,16.99184351414192,0
0.3513189760053036,22.24399653943494,0
0.4783794074584323,27.93848498017292,0
0.6155930185723195,34.84820304061728,0
0.7278511555730491,42.0014549558235,0
0.8326111061523576,48.74213481597549,0
0.9123882376191272,54.108187207162075,0
