HI,HI_raw,regime
0.00013397941708476394,-0.7925609289405002,0
0.00013397941708476394,-0.847223823038142,0
0.00013397941708476394,-0.8645249752838318,0
0.00013397941708476394,-0.8361019205916588,0
0.00013397941708476394,-0.7869425681079089,1
0.00013397941708476394,-0.7572509042511852,1
0.00013397941708476394,-0.7587023494807184,1
0.000480120837545359,-0.7325074925503151,1
0.001026480799905746,-0.4964864318643392,1
0.0013764174746252486,-0.3126917886033972,1
0.0017474867619109323,-0.17302210489177913,0
0.0024115125786489983,-0.03191872161741584,0
0.004275731038506877,0.20286611766912138,0
0.004275731038506877,0.24905204720980478,0
0.003795610200961518,0.12860850242652544,0
0.0032492502386011306,0.011619477863497221,0
0.002899313563881628,-0.08782179843524239,1
0.0025282442765959447,-0.17370086813055907,1
0.0018642184598578787,-0.26016916430106773,1
0.0016775872752035326,-0.2742928053673897,1
0.0030457179730404805,-0.09623575213558998,1
0.0042277157431544555,0.0773235561611122,1
0.0057435989835023776,0.26768294918159075,0
0.007141195368485565,0.44640770500609006,0
0.008837396518120275,0.6325684442628315,0
0.008837396518120275,0.6300377704440198,0
0.007159809242916743,0.484548690963292,0
0.005791678545079794,0.37954796281102077,0
0.004660585995178364,0.3113518426949725,1
0.003201941449606823,0.22053266850334072,1
0.001849551684887942,0.13364150286219476,1
0.0017132390217876466,0.12332580385407509,1
0.003078973333662429,0.26542779055978816,1
0.004437302652553248,0.3867564662426224,1
0.005530704355376269,0.47096659756471004,0
0.006440661871751898,0.5224279375501389,0
0.007431632615099437,0.5778550794243034,0
0.007430010840401533,0.5771779662687961,0
0.0059039464547894355,0.47325270444002354,0
0.0045902911231732926,0.39164206131781903,0
0.003298599880993152,0.3166704262167743,1
0.0022711617272089383,0.2614660269203246,1
0.0013768895122407056,0.21655351516903198,1
0.0022956025165063623,0.28607872736356477,1
0.004003958254988714,0.40046262269720934,1
0.005630706268541128,0.5120072940309788,1
0.0070338787889121825,0.6003923068577006,0
0.008284227086774617,0.6722352423941484,0
0.00950507988348081,0.7420766328164929,0
0.009460114692662844,0.7233030496041766,0
0.007569979960271877,0.6065126772221374,0
0.005894893192584013,0.5060190329968876,0
0.004317602127753217,0.41512331533956,1
0.002931981038397886,0.3340662654253693,1
0.0017016628697707611,0.27058618326754585,1
0.00041484652402575906,0.08634386440764032,1
0.0029416760239877175,0.27017376566705664,1
0.005396980911025051,0.42973437722646946,1
0.007164420519154955,0.537216984053411,1
0.008896660360437698,0.6398387211663092,0
0.01075514791230166,0.7566807670400042,0
0.013870947916817169,0.9628479823073219,0
0.014028142293440368,1.1153390311697633,0
0.011708305099711304,1.017931253661678,0
0.009524097592119496,0.9715575121917385,0
0.008097231411464442,1.0062689773634463,1
0.006846352121892026,1.1046218654721898,1
0.005686525357462178,1.2794802703577537,1
0.005978535322406448,1.3015786347886524,1
0.00894980368208963,1.4726997139610944,1
0.011484211964756342,1.5863455336215557,1
0.013677397558090908,1.6333987074207081,0
0.016310505730231187,1.6899717130538958,0
0.018048702153696954,1.628497400716536,0
0.01875156577535174,1.9219525923438763,0
0.01688412219199014,2.336811082638814,0
0.015402624658339747,2.787689733947509,0
0.014508448737777378,3.358863397477066,1
0.013692222373653046,3.886709566909805,1
0.012479870120454229,4.423321622508055,1
0.021286542289517242,5.089781929958697,1
0.03294183749591856,5.468921683222612,1
0.04336588336417944,5.701599024857429,1
0.05092779750094375,5.710866526482054,0
0.057643939134698174,5.580280293107047,0
0.06653828293901637,5.663759778752802,0
0.07531928789921173,5.699918744177891,0
0.07482896582830126,5.662812764546132,0
0.07232170392450923,5.473071338138716,0
