HI,HI_raw,regime
0.21958116156918386,11.17130639976817,0
0.1957219865715166,12.957590066087919,0
0.17292896094311797,15.347270001514303,0
0.1501745097561906,17.758781468935688,0
0.12875382812158007,20.925151115627095,1
0.10480035433431772,23.693712775931978,1
0.07318004818278288,25.864578728631184,1
0.08115651331402238,26.27038556256611,1
0.11767745626706155,25.128275961004,1
0.14510134164243496,22.97419343638514,1
0.17956261909394483,21.158272875924595,0
0.21293581126933026,18.599993452197896,0
0.25351534339983095,16.677291202807087,0
0.2548380923878859,17.425912200354976,0
0.22620644337071402,20.882418633976208,0
0.19002959786994433,22.21927310421552,0
0.16226532823709255,24.18071227421141,1
0.12788948931870223,26.044987496418514,1
0.0922422373559636,27.316243515201823,1
0.08923479364699789,27.16323824410836,1
0.12696402974410234,24.621841845158695,1
0.1585955439067201,21.31795511924951,1
0.19509764713843447,19.99764830612846,0
0.2299406612192868,18.396343960947025,0
0.27013579379255326,16.82812834596795,0
0.2720290980732434,17.899659945743423,0
0.23552632158602824,20.580553615821763,0
0.1984810415063643,23.50904071805605,0
0.16643598240749394,26.57887818329366,1
0.13412484323633858,30.271096616862465,1
0.10195672360063132,33.38628013786878,1
0.10508978799061189,33.54567642678789,1
0.15034733927343416,31.788140655916553,1
0.19330005947631262,29.435391244635348,1
0.22276386553228214,26.12119268757807,0
0.25401734660854824,23.011083276574976,0
0.2867606322227518,19.340850519237968,0
0.2857131849840108,18.748038879368117,0
0.24678417164492406,22.646613452157,0
0.2047151276459156,26.208711936780517,0
0.16422518254373464,29.955289783592285,1
0.1350130603211298,33.41193093867958,1
0.10530380683109375,37.3960090364737,1
0.1111541346725902,37.69364752417184,1
0.15142881344717274,35.53041165171253,1
0.19158300892349542,31.69416886072484,1
0.22883585781244167,27.88704393179673,0
0.27147034865235053,24.249570970637585,0
0.3138191136728762,21.461263386204262,0
0.3140279768006822,21.57947124310008,0
0.2736359638132415,23.93424605976698,0
0.23441294423746492,26.69267736658319,0
0.19224777778248187,29.39079409307974,1
0.15371107634164177,32.47131179207797,1
0.10885986642391107,34.854213808705445,1
0.06567718628156835,37.170560064116714,1
0.09824214469505102,33.224185611300754,1
0.13454881927165652,30.661567067020624,1
0.17064436738103678,27.74402401419684,1
0.21069169067142426,24.938160909416837,0
0.3437618807071113,30.97870384329326,0
0.3829255160485068,28.306443496425995,0
0.3835464462971875,28.65786423185857,0
0.34895125790147463,31.455212823930033,0
0.31267799720181955,34.03674223498868,0
0.27697071960891695,37.17403027646023,1
0.23664039680888846,39.81972741088139,1
0.10287186806345232,33.38395376714258,1
0.10056059477883175,33.26636653037063,1
0.14681025975154022,30.786224147348037,1
0.21737678887965547,29.818936322149412,1
0.25498934081054436,27.305544052709454,0
0.3415847307977206,26.75721533543365,0
0.47532193794200284,34.395809758684756,0
0.5044185761825618,50.86329870907687,0
0.4963816278174966,69.96147382684887,0
0.4836400001042718,91.40577381316146,0
0.4460733746699912,111.04963674471458,1
0.4560103129048108,140.4740658640783,1
0.3709941088035629,141.91614821406392,1
0.2831334454680082,131.91402354997322,1
0.29780182869608623,112.99171277843827,1
0.31486687886904263,94.35284706035937,1
0.32379543607379463,72.71455511831768,0
0.3404254171582565,52.00552945903616,0
0.42713843375851035,34.65045782243927,0
0.4429187291167038,43.58144968811615,0
0.43792744450499665,69.08433879558733,0
0.4086631159264264,79.74595062339651,0
0.37442613379513956,88.6662159505025,1
0.3665833415860389,110.91900579160693,1
0.3307782515747205,120.77571608149925,1
0.24174809014616885,109.09401957219151,1
0.2643914802028577,96.35052660811415,1
0.2692391911854675,70.84033311719718,1
0.38690302840775626,64.67609251008258,0
0.5090604185584502,87.47479125041323,0
0.6079405748263462,239.16051545415303,0
0.7281250336840037,878.9698679358274,0
0.7613024602678935,925.47227402295,0
0.7351214106019128,936.2135985562752,0
0.8056431997100856,1004.3797992353855,1
0.7086128186809766,1022.2217192039583,1
0.5978304098399004,1005.860787516934,1
0.5978304098399003,838.3256381160899,1
0.5978304098399004,196.93641522669336,1
0.6536831446845623,193.73480947444878,1
0.6804703067494354,183.02432122631458,0
0.673485947732853,118.0906205227698,0
0.7326781349535598,98.32366266102477,0
0.8434605437946359,154.56121947096128,0
0.8434605437946359,301.30897679820663,0
0.8434605437946359,395.19063801536396,0
0.8434605437946359,458.98798536942974,0
0.8335166051471574,479.23103862462034,1
0.7474859601515774,491.5221096838981,1
0.6518636257364009,490.67111706537594,1
0.5568212784160763,418.71319548948657,1
0.460533610192123,265.2949615487907,1
0.3606061916405875,162.34544529163108,1
0.2595722532577893,54.636599174133345,0
0.27080617297007964,34.459174380063565,0
0.3813036248387213,40.0239379616807,0
0.4199517907617047,61.89719493480051,0
0.5149941380820293,243.6180718941007,0
0.6112818063059826,471.71904039768765,0
0.6089709522960282,492.5235620392027,1
0.7100048906788263,600.829511175377,1
0.6781815872046612,609.354199773915,1
0.5725115398689935,587.3671078185075,1
0.5662657017721984,563.1284925749998,1
0.46736416175239626,381.21127716938884,1
0.363298220602346,152.7145849639257,0
0.36692759957507054,131.97714396926378,0
0.26831870598630503,23.794570254886672,0
0.29287359169771227,14.900097102477968,0
0.29993474544461446,15.25933699117699,0
