file_idx,ch3_high_band,ch4_high_band,ch3_total_power,ch3_energy,ch3_rms,ch3_std,ch3_p2p,ch1_kurt_log,ch2_kurt_log,ch1_crest,ch2_crest
1,0.8540628780546834,0.807616957926494,0.0024271358270198107,23435.986328125,0.12352248281240463,0.12333046644926071,1.671600341796875,0.7261569483395891,0.5738171884901903,6.440387026012772,6.410559994676377
2,0.8315358418570346,0.7058881483589581,0.002478357870131731,23890.03125,0.12471329420804977,0.12442616373300552,1.7894744873046875,0.7490526376400313,0.31668832519416457,6.928693645911098,5.835318924776342
3,0.8277713273461279,0.7048531222220532,0.002429747022688389,23458.37890625,0.12358147650957108,0.12327610701322556,1.6054153442382812,0.769557726069113,0.3430951489457728,6.282096704446584,5.946662026173361
4,0.807577445598636,0.6395826876516061,0.0025575142353773117,24708.646484375,0.1268320083618164,0.1265224665403366,1.6598701477050781,0.7365057418174078,0.325248967463566,6.518338069510949,5.814778398669546
5,0.7513992408930744,0.5236243338858645,0.0029768149834126234,28732.13671875,0.13676922023296356,0.13642001152038574,1.6733169555664062,0.575808450951663,0.04659258020392043,6.069150429535752,5.1496429642561505
6,0.7384940249324599,0.5217618968443521,0.0031975633464753628,30866.822265625,0.14175890386104584,0.14137279987335205,1.7773628234863281,0.556708605868482,0.025719667658815008,6.827089520118326,5.2376992224722665
7,0.7281173679897561,0.5266248486303983,0.0032338500022888184,31255.830078125,0.14264938235282898,0.14221857488155365,2.058887481689453,0.5759544496704404,0.05767652092737981,7.251903765458075,5.320520222514393
8,0.6966809734275728,0.49936341639498333,0.003284892300143838,31708.001953125,0.1436775177717209,0.14327868819236755,2.338886260986328,0.7257336360445862,0.2324181686863036,18.61472002428167,19.841723969592746
9,0.6969460848384689,0.5023967816423912,0.0033114105463027954,32051.71875,0.14445416629314423,0.1439550668001175,1.9319534301757812,0.5725505876400241,0.046972836842754356,6.162696326759692,4.848134083655932
10,0.7021507020702059,0.5146437060183351,0.003412247635424137,33003.421875,0.14658309519290924,0.1460784375667572,1.8840789794921875,0.5891652961483639,0.04194473975148706,6.172525296870752,5.2619881006306946
11,0.6668700567470003,0.5298510857527753,0.00331213790923357,32001.345703125,0.1443406045436859,0.14386245608329773,1.8448829650878906,0.6807965899653244,0.23717111701877935,6.061966248146371,5.974242196720095
12,0.7191417910021246,0.5607686450905277,0.003009914420545101,29095.203125,0.1376306265592575,0.13708911836147308,1.8423080444335938,0.6781904780591721,0.2447455412677242,6.345943647620449,6.477765389444791
13,0.7365839804267063,0.5776695234513018,0.002974729984998703,28811.82421875,0.1369587481021881,0.13635356724262238,1.7786979675292969,0.7114015720538989,0.2340219522481841,6.414141441301407,5.672549769759568
14,0.7425079438029829,0.5961569793823205,0.0029925755225121975,28990.1484375,0.1373819261789322,0.13678096234798431,1.8090248107910156,0.7046589088996834,0.2782164458728244,6.477502782681733,5.754953345325934
15,0.7484288556683903,0.6204584725311469,0.0029659103602170944,28718.01953125,0.13673560321331024,0.1361204981803894,1.9139289855957031,0.7131716419810517,0.2783751530646629,6.401189137741981,6.486855474226158
16,0.7565735612581271,0.6159014922089645,0.002928835805505514,28377.576171875,0.13592271506786346,0.1352766901254654,1.6425132751464844,0.7084170331719567,0.28769012414884815,6.148167730438102,6.127110438515236
17,0.699026302003224,0.49122841594318034,0.0034035388380289078,32955.01171875,0.14647553861141205,0.14585472643375397,1.8299102783203125,0.5811959417666515,0.034391852764855006,6.536995269732839,5.619663350471705
18,0.6904394384654614,0.5074247014122005,0.0032716873101890087,31714.677734375,0.14369264245033264,0.14304178953170776,1.7676353454589844,0.5499223431600253,0.051324683561953396,7.893743437858536,5.524585321401786
19,0.6315184670185177,0.44890591871822927,0.0030801682732999325,29882.146484375,0.13947947323322296,0.13879801332950592,1.8767356872558594,0.40995043205510734,0.018198338907887655,6.18101145529638,5.406695555717207
20,0.6478672335611364,0.47084289443279664,0.003275357186794281,31716.466796875,0.14369669556617737,0.14305078983306885,1.7545700073242188,0.47251018981282633,0.01070597092602809,5.797861086622143,5.207137122394881
21,0.6893691756327196,0.4904976148880678,0.003949325066059828,38204.94140625,0.15771178901195526,0.15711773931980133,1.93023681640625,0.6003126597666661,0.08268655879976655,5.915634599140814,5.756872177339905
22,0.6759856234826659,0.48130398882507996,0.003844076069071889,37233.59765625,0.15569400787353516,0.15504254400730133,1.8627166748046875,0.6289258898812391,0.08063995755334631,6.261061412169576,5.672574216876418
23,0.5678705545419349,0.4223029826386298,0.003372812643647194,32732.568359375,0.1459803581237793,0.1453675776720047,2.240467071533203,0.5895865066056896,0.3242727898754661,10.193512981539381,7.432119224204496
24,0.5681785444028327,0.42476710925018457,0.0034187750425189734,33232.5234375,0.14709098637104034,0.146527498960495,3.441619873046875,0.9325016841479089,0.5380434651435205,12.714335658630205,8.02988654840045
25,0.6163125777772793,0.4612993365540241,0.003123335540294647,30234.53125,0.1402994692325592,0.1396276354789734,2.8095245361328125,0.7790016929601359,0.2622608596692352,12.83395576500821,7.57201616505533
26,0.6614215211942046,0.5269641648058359,0.003822918515652418,37013.546875,0.1552332490682602,0.1545945256948471,2.2451400756835938,0.8208176805410632,0.34551020300386975,9.815644984882347,5.934149396798608
27,0.6493037555996255,0.5256228094586359,0.0038050611037760973,36882.16796875,0.15495750308036804,0.15429586172103882,2.228260040283203,0.7810279962183693,0.33941594322614926,8.466141974533766,6.86072149197351
28,0.6726982191623664,0.5478139969405851,0.003767256857827306,36476.375,0.15410269796848297,0.15348954498767853,2.6014328002929688,0.9386490448699694,0.37236342879552553,11.378581814782214,8.145830700859348
29,0.6841784548139962,0.4789009719935593,0.0037747020833194256,36574.7734375,0.154310405254364,0.1536310315132141,1.9602775573730469,0.6062582190156915,0.058652327073448814,6.64540562849515,5.130697011644588
30,0.6736182105919044,0.48295799304178627,0.003917139023542404,37940.41015625,0.15716484189033508,0.15650248527526855,1.9915580749511719,0.6059469923770402,0.0505299086020158,6.033155739672746,4.746711066250894
31,0.67836200731015,0.48998955585049164,0.0039527034386992455,38269.828125,0.1578456610441208,0.1571996510028839,1.8733024597167969,0.5795540620924889,0.056626364583750144,6.589236144989653,5.711127907239474
32,0.6577580764603306,0.46916572360385655,0.004155460745096207,40224.32421875,0.16182617843151093,0.1611417829990387,1.92718505859375,0.5363545841850368,0.06508848797122656,6.02467742342145,4.740857393626581
33,0.6637953115595718,0.472012117275127,0.004057450219988823,39305.86328125,0.15996797382831573,0.1593172401189804,2.0315170288085938,0.5583745425910104,0.06253721838397457,6.140530272153151,5.509128762463143
34,0.6720448853808901,0.4736892330108833,0.003943356219679117,38206.39453125,0.15771478414535522,0.15708301961421967,2.0435333251953125,0.5806708671707612,0.0650973274111132,6.2362699887863045,5.173768346155497
35,0.6958852268146952,0.5453465236836977,0.003796373028308153,36800.4921875,0.15478582680225372,0.15417234599590302,3.8068771362304688,1.221060303451261,0.34219681967229393,12.618648718832032,6.781936878290281
36,0.6609014022250852,0.5091408751910521,0.003795470343902707,36830.9140625,0.1548497974872589,0.15428173542022705,4.419422149658203,1.3460909508206003,0.4641639710283535,12.744614875451319,8.85995077519218
37,0.6619824825073127,0.5382694139762083,0.003605734324082732,34929.85546875,0.15080049633979797,0.1502009779214859,1.9583702087402344,0.6300832035887972,0.2678487245306128,6.371707779947783,6.047422498546962
38,0.6587321692749274,0.5390961861211431,0.0036282213404774666,35181.32421875,0.15134234726428986,0.1507185399532318,2.0053863525390625,0.6357348300760775,0.2806206781015329,6.405621259436314,5.844435154274922
39,0.6577219561224015,0.5459769259922996,0.0036373601760715246,35265.22265625,0.1515227109193802,0.1508825272321701,1.9102096557617188,0.6439839645069964,0.2902647710742129,6.476932930556203,6.046294247346902
40,0.677944600251095,0.5602962030782781,0.0035151068586856127,34033.93359375,0.14885398745536804,0.14826622605323792,2.046966552734375,0.6390186433424763,0.2749462656040836,6.084348727614079,5.953687600313906
41,0.6803646736564514,0.47950153362049447,0.0037374584935605526,36168.4375,0.1534508317708969,0.15285886824131012,2.040863037109375,0.564935051881015,0.05658116303779901,5.869682876459576,5.440640422721019
42,0.6555494325978454,0.4754754410489283,0.003926064353436232,37946.94921875,0.1571783870458603,0.15659187734127045,2.088165283203125,0.553058601859467,0.05962067388274878,6.3493741763859735,5.14946183370382
43,0.6528208415016512,0.46993905590057616,0.0038595846854150295,37362.90234375,0.15596412122249603,0.15537016093730927,2.119159698486328,0.5390015892381564,0.034916459901821593,5.855492004837224,5.046735640487746
44,0.6494318214422146,0.46766725015532323,0.0038988732267171144,37690.82421875,0.15664704144001007,0.15606223046779633,2.408313751220703,0.5470348274736994,0.054476254345076205,7.00764890508089,5.093339115875248
